id,time,appCat.utilities
AS14.30,2014-03-24 10:17:12.436,4.043
AS14.30,2014-03-24 13:54:56.898,2.006
AS14.30,2014-03-24 14:42:25.482,2.005
AS14.30,2014-03-24 15:07:00.569,4.013
AS14.30,2014-03-24 16:29:38.286,5.017
AS14.30,2014-03-24 17:18:49.046,15.131
AS14.30,2014-03-24 17:26:32.842,6.022
AS14.30,2014-03-24 19:13:20.065,4.065
AS14.30,2014-03-24 21:53:05.266,3.016
AS14.30,2014-03-24 23:30:26.474,11.033
AS14.30,2014-03-24 23:32:15.079,4.023
AS14.30,2014-03-25 09:28:37.507,3.034
AS14.30,2014-03-25 11:41:53.078,3.011
AS14.30,2014-03-25 12:04:25.637,3.01
AS14.30,2014-03-25 12:47:43.000,3.024
AS14.30,2014-03-25 12:49:51.562,1.006
AS14.30,2014-03-25 14:28:47.934,3.013
AS14.30,2014-03-25 17:25:42.575,3.01
AS14.30,2014-03-25 18:21:45.207,8.044
AS14.30,2014-03-25 18:40:02.872,2.005
AS14.30,2014-03-25 19:25:22.936,21.079
AS14.30,2014-03-25 19:28:26.959,4.023
AS14.30,2014-03-25 19:33:02.667,1.016
AS14.30,2014-03-25 20:03:37.740,3.008
AS14.30,2014-03-26 09:29:59.980,3.057
AS14.30,2014-03-26 11:37:19.033,3.009
AS14.30,2014-03-26 12:51:09.354,8.03
AS14.30,2014-03-26 12:53:09.454,4.014
AS14.30,2014-03-26 12:56:20.540,2.008
AS14.30,2014-03-26 14:32:19.210,3.009
AS14.30,2014-03-26 16:28:01.477,3.012
AS14.30,2014-03-26 17:11:28.193,3.007
AS14.30,2014-03-26 20:44:25.213,19.056
AS14.30,2014-03-26 20:48:36.201,4.014
AS14.30,2014-03-26 21:06:44.362,2.011
AS14.30,2014-03-26 22:56:13.309,4.014
AS14.30,2014-03-27 08:35:16.197,3.103
AS14.30,2014-03-27 08:35:20.309,5.017
AS14.30,2014-03-27 09:52:22.875,3.008
AS14.30,2014-03-27 10:24:48.184,3.013
AS14.30,2014-03-27 10:32:38.436,3.033
AS14.30,2014-03-27 10:44:02.635,4.128
AS14.30,2014-03-27 10:59:24.923,2.02
AS14.30,2014-03-27 11:00:10.029,1.005
AS14.30,2014-03-27 11:03:28.539,9.47
AS14.30,2014-03-27 11:11:44.776,2.007
AS14.30,2014-03-27 11:26:39.819,1.005
AS14.30,2014-03-27 11:29:24.780,2.006
AS14.30,2014-03-27 12:34:33.881,11.082
AS14.30,2014-03-27 13:46:52.479,4.038
AS14.30,2014-03-27 14:29:16.323,3.011
AS14.30,2014-03-27 17:13:59.086,3.03
AS14.30,2014-03-27 17:19:49.993,5.032
AS14.30,2014-03-27 17:21:18.529,6.021
AS14.30,2014-03-27 18:28:08.711,4.032
AS14.30,2014-03-27 20:00:22.878,9.11
AS14.30,2014-03-27 20:02:12.624,3.68
AS14.30,2014-03-27 20:02:18.298,29.809
AS14.30,2014-03-27 20:09:17.871,30.677
AS14.30,2014-03-27 20:11:05.072,20.363
AS14.30,2014-03-27 22:06:53.928,12.094
AS14.30,2014-03-28 07:26:38.733,6.028
AS14.30,2014-03-28 10:05:55.960,3.023
AS14.30,2014-03-28 10:24:15.101,11.045
AS14.30,2014-03-28 11:22:56.234,4.078
AS14.30,2014-03-28 12:57:57.869,18.196
AS14.30,2014-03-28 12:58:53.288,4.013
AS14.30,2014-03-28 16:12:14.888,11.033
AS14.30,2014-03-28 21:44:10.796,7.023
AS14.30,2014-03-28 22:39:12.078,3.012
AS14.30,2014-03-29 10:31:26.331,3.008
AS14.30,2014-03-29 16:15:31.078,4.018
AS14.30,2014-03-29 16:33:30.986,3.011
AS14.30,2014-03-29 16:57:16.977,3.011
AS14.30,2014-03-29 17:06:36.823,9.037
AS14.30,2014-03-29 17:08:56.586,5.086
AS14.30,2014-03-29 17:23:07.253,5.031
AS14.30,2014-03-29 17:24:25.311,3.416
AS14.30,2014-03-29 17:29:41.586,2.078
AS14.30,2014-03-29 17:44:02.855,6.02
AS14.30,2014-03-29 20:25:42.984,3.013
AS14.30,2014-03-29 20:44:23.811,2.011
AS14.30,2014-03-29 23:57:24.950,10.057
AS14.30,2014-03-29 23:58:52.358,4.028
AS14.30,2014-03-30 10:18:11.806,3.017
AS14.30,2014-03-30 11:18:26.806,4.025
AS14.30,2014-03-30 22:29:39.851,10.119
AS14.30,2014-03-30 22:47:38.354,23.198
AS14.30,2014-03-30 22:49:16.917,6.02
AS14.30,2014-03-31 08:57:51.476,5.575
AS14.30,2014-03-31 13:45:42.530,13.049
AS14.30,2014-03-31 14:19:21.032,3.049
AS14.30,2014-03-31 14:19:37.154,1.006
AS14.30,2014-03-31 14:48:22.898,2.025
AS14.30,2014-03-31 15:31:55.959,1.002
AS14.30,2014-03-31 18:19:28.535,3.009
AS14.30,2014-03-31 20:46:32.822,4.02
AS14.30,2014-03-31 21:44:21.905,9.035
AS14.30,2014-04-01 06:55:14.473,9.369
AS14.30,2014-04-01 07:57:14.036,10.032
AS14.30,2014-04-01 10:11:28.809,5.022
AS14.30,2014-04-01 12:16:59.348,3.098
AS14.30,2014-04-01 20:06:11.783,2.005
AS14.30,2014-04-02 09:45:32.256,4.776
AS14.30,2014-04-02 10:34:25.446,3.009
AS14.30,2014-04-02 15:05:59.114,2.788
AS14.30,2014-04-02 16:24:22.424,3.008
AS14.30,2014-04-03 07:10:21.888,21.147
AS14.30,2014-04-03 07:16:54.888,5.019
AS14.30,2014-04-03 08:00:45.657,4.021
AS14.30,2014-04-03 13:07:16.957,3.017
AS14.30,2014-04-03 13:17:12.232,14.044
AS14.30,2014-04-03 16:06:53.476,5.032
AS14.30,2014-04-03 21:14:28.431,3.028
AS14.30,2014-04-04 07:08:44.500,3.014
AS14.30,2014-04-04 11:05:36.361,12.096
AS14.30,2014-04-04 11:06:53.786,3.011
AS14.30,2014-04-04 11:22:55.890,2.019
AS14.30,2014-04-04 12:18:06.522,2.009
AS14.30,2014-04-04 13:23:35.980,5.016
AS14.30,2014-04-04 17:23:10.809,3.01
AS14.30,2014-04-04 17:58:49.305,16.114
AS14.30,2014-04-04 18:08:52.384,7.588
AS14.30,2014-04-04 18:37:24.404,7.624
AS14.30,2014-04-04 19:32:52.753,3.015
AS14.30,2014-04-04 21:02:09.046,11.059
AS14.30,2014-04-04 21:03:17.388,11.044
AS14.30,2014-04-04 21:56:35.937,16.056
AS14.30,2014-04-04 21:57:36.174,3.017
AS14.30,2014-04-04 23:48:56.874,10.316
AS14.30,2014-04-04 23:49:23.312,6.028
AS14.30,2014-04-05 08:56:07.941,4.165
AS14.30,2014-04-05 09:27:32.339,4.033
AS14.30,2014-04-05 13:38:21.917,13.047
AS14.30,2014-04-05 13:53:34.038,2.022
AS14.30,2014-04-05 19:10:40.700,11.043
AS14.30,2014-04-05 21:16:10.892,4.02
AS14.30,2014-04-05 21:16:20.938,22.09
AS14.30,2014-04-05 21:24:06.259,8.029
AS14.30,2014-04-05 21:27:53.358,5.038
AS14.30,2014-04-06 10:48:47.342,2.013
AS14.30,2014-04-07 09:26:49.622,10.039
AS14.30,2014-04-07 11:30:42.578,2.008
AS14.30,2014-04-07 11:33:36.157,1.005
AS14.30,2014-04-07 14:35:34.165,3.054
AS14.30,2014-04-07 15:31:07.928,11.044
AS14.30,2014-04-07 15:33:10.670,5.026
AS14.30,2014-04-08 09:30:19.799,8.032
AS14.30,2014-04-08 11:51:41.775,48.343
AS14.30,2014-04-08 11:53:09.247,37.417
AS14.30,2014-04-08 13:29:41.793,2.004
AS14.30,2014-04-08 13:42:36.611,4.787
AS14.30,2014-04-08 15:31:03.979,4.071
AS14.30,2014-04-08 16:14:40.575,48.31
AS14.30,2014-04-08 17:57:00.372,4.031
AS14.30,2014-04-08 19:04:19.049,6.236
AS14.30,2014-04-08 19:45:46.112,8.053
AS14.30,2014-04-08 19:46:28.823,4.014
AS14.30,2014-04-09 09:09:08.200,2.005
AS14.30,2014-04-09 09:47:03.105,9.051
AS14.30,2014-04-09 09:48:08.505,4.013
AS14.30,2014-04-09 16:19:49.224,4.02
AS14.30,2014-04-09 16:43:04.573,3.024
AS14.30,2014-04-09 17:19:28.369,4.039
AS14.30,2014-04-09 17:26:42.413,3.011
AS14.30,2014-04-10 09:50:03.374,4.082
AS14.30,2014-04-10 10:00:46.591,5.016
AS14.30,2014-04-10 10:01:33.832,13.05
AS14.30,2014-04-10 10:10:15.476,7.022
AS14.30,2014-04-10 15:16:46.796,3.008
AS14.30,2014-04-10 16:37:37.644,2.027
AS14.30,2014-04-10 18:06:23.145,30.111
AS14.30,2014-04-10 18:07:39.174,4.016
AS14.30,2014-04-11 07:07:24.153,2.005
AS14.30,2014-04-11 07:08:23.424,1.002
AS14.30,2014-04-11 11:04:58.947,6.824
AS14.30,2014-04-11 11:41:11.009,4.022
AS14.30,2014-04-11 12:34:37.263,12.03
AS14.30,2014-04-11 12:36:08.915,10.042
AS14.30,2014-04-11 12:37:11.443,4.014
AS14.30,2014-04-11 14:08:18.063,17.077
AS14.30,2014-04-11 14:30:03.724,6.019
AS14.30,2014-04-11 16:46:16.721,2.011
AS14.30,2014-04-11 16:58:26.956,2.006
AS14.30,2014-04-11 17:29:55.700,3.011
AS14.30,2014-04-11 17:34:08.165,5.019
AS14.30,2014-04-11 18:18:52.053,9.107
AS14.30,2014-04-11 21:48:51.290,3.009
AS14.30,2014-04-11 23:11:55.914,2.01
AS14.30,2014-04-11 23:51:11.821,2.007
AS14.30,2014-04-12 10:09:15.894,4.028
AS14.30,2014-04-12 10:25:38.394,2.006
AS14.30,2014-04-12 16:02:24.936,2.011
AS14.30,2014-04-13 09:44:39.190,3.009
AS14.30,2014-04-13 10:07:24.140,10.03
AS14.30,2014-04-13 10:11:01.346,2.01
AS14.30,2014-04-13 10:11:39.007,3.03
AS14.30,2014-04-13 10:14:08.052,18.237
AS14.30,2014-04-13 22:09:57.075,8.092
AS14.30,2014-04-14 00:04:02.243,3.014
AS14.30,2014-04-14 09:14:37.065,3.038
AS14.30,2014-04-14 09:27:08.720,3.015
AS14.30,2014-04-14 13:33:31.809,4.019
AS14.30,2014-04-14 13:56:00.789,5.556
AS14.30,2014-04-14 14:28:39.430,3.013
AS14.30,2014-04-14 15:28:34.414,9.03
AS14.30,2014-04-14 15:34:42.677,6.018
AS14.30,2014-04-14 15:40:58.967,1.006
AS14.30,2014-04-14 16:34:11.187,2.008
AS14.30,2014-04-14 17:22:09.315,4.027
AS14.30,2014-04-14 17:32:47.733,6.036
AS14.30,2014-04-14 18:15:50.257,3.008
AS14.30,2014-04-14 21:14:00.621,3.012
AS14.30,2014-04-15 07:12:31.140,3.014
AS14.30,2014-04-15 08:19:35.141,3.017
AS14.30,2014-04-15 10:43:26.375,4.021
AS14.30,2014-04-15 11:41:05.048,11.038
AS14.30,2014-04-15 11:45:16.871,4.012
AS14.30,2014-04-15 12:05:30.510,4.011
AS14.30,2014-04-15 13:35:57.703,9.098
AS14.30,2014-04-15 14:47:01.793,7.048
AS14.30,2014-04-15 15:59:28.917,2.007
AS14.30,2014-04-15 23:20:00.016,5.815
AS14.30,2014-04-15 23:29:03.177,6.038
AS14.30,2014-04-16 10:07:14.315,4.016
AS14.30,2014-04-16 11:41:28.073,2.005
AS14.30,2014-04-16 13:33:14.918,4.015
AS14.30,2014-04-16 14:37:23.582,3.012
AS14.30,2014-04-16 17:38:36.028,9.102
AS14.30,2014-04-16 23:44:28.029,5.013
AS14.30,2014-04-17 08:40:20.408,3.008
AS14.30,2014-04-17 10:27:18.585,3.018
AS14.30,2014-04-17 15:24:34.326,3.01
AS14.30,2014-04-17 16:45:01.812,7.025
AS14.30,2014-04-17 16:46:46.401,3.027
AS14.30,2014-04-17 17:32:09.479,4.013
AS14.30,2014-04-17 20:49:51.345,4.026
AS14.30,2014-04-17 22:59:22.078,15.315
AS14.30,2014-04-17 23:05:59.589,3.097
AS14.30,2014-04-18 10:15:03.151,7.02
AS14.30,2014-04-18 10:18:29.532,3.018
AS14.30,2014-04-18 19:12:51.961,4.014
AS14.30,2014-04-19 13:08:02.365,14.069
AS14.30,2014-04-19 15:38:27.920,5.019
AS14.30,2014-04-19 17:52:21.628,10.041
AS14.30,2014-04-19 18:48:42.473,10.036
AS14.30,2014-04-19 18:52:01.773,5.013
AS14.30,2014-04-20 09:43:15.506,3.016
AS14.30,2014-04-20 09:51:39.394,8.031
AS14.30,2014-04-20 17:32:52.993,12.815
AS14.30,2014-04-20 17:38:42.621,6.019
AS14.30,2014-04-20 18:54:21.269,26.154
AS14.30,2014-04-20 20:32:30.023,3.01
AS14.30,2014-04-20 22:17:58.793,15.114
AS14.30,2014-04-20 22:19:50.506,5.025
AS14.30,2014-04-20 23:21:39.903,13.049
AS14.30,2014-04-20 23:36:43.619,18.19
AS14.30,2014-04-20 23:43:20.857,3.014
AS14.30,2014-04-21 15:01:02.279,10.044
AS14.30,2014-04-21 15:13:31.005,7.033
AS14.30,2014-04-21 15:16:02.924,13.054
AS14.30,2014-04-21 16:56:55.509,17.104
AS14.30,2014-04-21 17:03:07.427,5.018
AS14.30,2014-04-22 00:01:34.834,3.01
AS14.30,2014-04-22 00:02:09.088,2.021
AS14.30,2014-04-22 11:21:23.151,2.008
AS14.30,2014-04-22 13:27:00.628,14.058
AS14.30,2014-04-22 14:45:22.938,12.036
AS14.30,2014-04-22 14:46:06.520,4.015
AS14.30,2014-04-22 21:06:52.502,19.231
AS14.30,2014-04-22 21:09:26.482,9.023
AS14.30,2014-04-22 21:11:50.201,7.033
AS14.30,2014-04-22 23:36:59.369,2.777
AS14.30,2014-04-22 23:38:50.523,17.16
AS14.30,2014-04-22 23:41:21.312,4.012
AS14.30,2014-04-23 09:25:31.341,10.091
AS14.30,2014-04-23 09:27:29.127,3.021
AS14.30,2014-04-23 09:54:27.845,2.012
AS14.30,2014-04-23 09:55:10.101,18.076
AS14.30,2014-04-23 10:06:03.720,4.02
AS14.30,2014-04-24 09:51:05.880,3.01
AS14.30,2014-04-24 20:55:50.252,6.08
AS14.30,2014-04-25 14:52:24.931,2.009
AS14.30,2014-04-25 18:47:57.210,4.108
AS14.30,2014-04-25 18:51:02.273,1.002
AS14.30,2014-04-25 21:24:33.046,12.049
AS14.30,2014-04-25 21:26:27.653,4.016
AS14.30,2014-04-25 21:32:40.236,7.02
AS14.30,2014-04-25 21:34:37.128,4.024
AS14.30,2014-04-25 21:42:19.323,12.061
AS14.30,2014-04-25 21:44:12.198,19.067
AS14.30,2014-04-25 21:55:04.200,12.044
AS14.30,2014-04-27 09:46:12.838,11.082
AS14.30,2014-04-27 14:12:28.121,8.026
AS14.30,2014-04-28 11:10:01.293,3.012
AS14.30,2014-04-28 13:06:56.635,27.212
AS14.30,2014-04-28 13:07:34.933,4.03
AS14.30,2014-04-28 16:46:12.173,4.014
AS14.30,2014-04-28 17:49:08.891,4.018
AS14.30,2014-04-28 22:05:55.285,3.009
AS14.30,2014-04-29 07:14:58.934,3.052
AS14.30,2014-04-29 11:40:06.391,3.012
AS14.30,2014-04-29 18:18:33.888,3.017
AS14.30,2014-04-29 20:48:42.763,2.007
AS14.30,2014-04-29 20:53:50.713,4.019
AS14.30,2014-04-29 20:58:17.838,9.06
AS14.30,2014-04-29 22:03:21.621,24.097
AS14.30,2014-04-29 22:05:31.262,4.012
AS14.30,2014-04-29 22:12:10.635,16.063
AS14.30,2014-04-29 22:15:40.908,6.027
AS14.30,2014-04-29 22:50:41.640,3.023
AS14.30,2014-04-29 22:59:28.778,6.081
AS14.30,2014-04-29 23:13:31.726,5.017
AS14.30,2014-04-30 09:17:10.948,2.018
AS14.30,2014-04-30 10:21:38.121,2.007
AS14.30,2014-04-30 11:53:55.512,50.903
AS14.30,2014-04-30 11:56:53.667,18.22
AS14.30,2014-04-30 11:58:46.470,6.017
AS14.30,2014-04-30 14:13:46.002,2.005
AS14.30,2014-04-30 15:02:41.099,2.009
AS14.30,2014-04-30 15:38:53.813,10.044
AS14.30,2014-04-30 15:40:04.200,3.363
AS14.30,2014-04-30 15:59:47.698,4.019
AS14.30,2014-04-30 18:22:50.174,2.009
AS14.30,2014-05-01 10:58:41.839,3.022
AS14.30,2014-05-01 13:12:46.733,12.467
AS14.30,2014-05-01 13:15:52.114,4.011
AS14.30,2014-05-01 13:18:23.835,17.056
AS14.30,2014-05-01 13:20:27.500,7.021
AS14.30,2014-05-01 13:23:18.802,2.007
AS14.30,2014-05-01 17:37:53.872,2.006
AS14.30,2014-05-02 08:19:21.578,2.011
AS14.30,2014-05-02 11:40:47.213,3.011
AS14.30,2014-05-02 14:33:27.921,3.016
AS14.30,2014-05-02 18:43:27.515,20.064
AS14.30,2014-05-02 18:44:05.706,3.01
AS14.30,2014-05-02 19:24:49.076,3.008
AS14.30,2014-05-02 20:42:47.937,27.17
AS14.30,2014-05-02 21:04:21.569,12.056
AS14.30,2014-05-02 21:16:30.414,11.056
AS14.30,2014-05-02 22:25:10.312,16.081
AS14.30,2014-05-02 22:26:24.974,15.489
AS14.30,2014-05-02 22:40:09.898,8.026
AS14.30,2014-05-03 10:20:50.049,3.01
AS14.30,2014-05-03 10:25:09.430,6.023
AS14.31,2014-04-01 23:34:59.265,19.06
AS14.31,2014-04-01 23:58:01.726,5.033
AS14.31,2014-04-02 06:00:03.618,68.286
AS14.31,2014-04-02 06:01:24.960,63.439
AS14.31,2014-04-02 06:03:12.825,4.033
AS14.31,2014-04-02 09:51:09.641,2.005
AS14.31,2014-04-02 12:48:32.703,4.274
AS14.31,2014-04-03 00:14:38.023,18.103
AS14.31,2014-04-03 07:02:52.282,35.102
AS14.31,2014-04-03 07:03:44.793,5.021
AS14.31,2014-04-03 08:27:23.467,1.002
AS14.31,2014-04-03 20:54:36.601,1.002
AS14.31,2014-04-04 06:01:03.216,120.324
AS14.31,2014-04-04 06:16:32.290,69.576
AS14.31,2014-04-04 06:47:58.627,2.616
AS14.31,2014-04-04 07:02:01.444,14.931
AS14.31,2014-04-04 17:55:25.253,1.002
AS14.31,2014-04-05 01:31:53.940,21.085
AS14.31,2014-04-05 01:33:56.543,3.007
AS14.31,2014-04-05 08:05:35.407,38.115
AS14.31,2014-04-05 08:16:07.227,31.141
AS14.31,2014-04-05 12:42:15.688,31.172
AS14.31,2014-04-06 02:42:46.496,35.175
AS14.31,2014-04-06 02:44:02.003,2.027
AS14.31,2014-04-06 13:30:04.332,3.051
AS14.31,2014-04-08 06:15:10.565,103.298
AS14.31,2014-04-08 23:41:17.825,12.743
AS14.31,2014-04-08 23:41:33.842,1.829
AS14.31,2014-04-09 06:10:04.311,57.289
AS14.31,2014-04-09 06:13:00.473,6.04
AS14.31,2014-04-10 01:40:50.599,8.023
AS14.31,2014-04-10 06:10:03.546,336.171
AS14.31,2014-04-10 06:16:09.096,7.027
AS14.31,2014-04-10 14:32:27.335,12.146
AS14.31,2014-04-10 14:32:46.634,32.156
AS14.31,2014-04-10 14:35:57.588,2.006
AS14.31,2014-04-10 14:36:00.634,1.004
AS14.31,2014-04-11 03:38:14.753,24.594
AS14.31,2014-04-11 07:15:03.165,58.151
AS14.31,2014-04-11 07:25:03.776,837.686
AS14.31,2014-04-11 07:49:00.999,19.62
AS14.31,2014-04-11 07:55:27.707,3.114
AS14.31,2014-04-11 08:15:46.338,3.01
AS14.31,2014-04-13 03:57:16.227,32.38
AS14.31,2014-04-13 09:56:15.486,121.413
AS14.31,2014-04-13 23:17:29.085,51.17
AS14.31,2014-04-14 06:26:18.263,20.634
AS14.31,2014-04-15 00:06:27.153,7.055
AS14.31,2014-04-15 06:15:02.630,132.377
AS14.31,2014-04-15 06:17:19.023,6.403
AS14.31,2014-04-15 06:36:46.493,2.009
AS14.31,2014-04-15 22:36:59.950,9.427
AS14.31,2014-04-16 06:30:03.293,52.134
AS14.31,2014-04-16 06:34:41.842,62.974
AS14.31,2014-04-16 18:03:16.193,3.118
AS14.31,2014-04-16 23:37:33.732,25.246
AS14.31,2014-04-17 06:15:02.653,76.205
AS14.31,2014-04-17 06:16:22.946,17.382
AS14.31,2014-04-17 06:21:45.592,30.66
AS14.31,2014-04-17 06:37:04.125,1.799
AS14.31,2014-04-17 06:59:17.444,3.034
AS14.31,2014-04-18 01:11:46.992,7.021
AS14.31,2014-04-18 15:51:14.944,1.02
AS14.31,2014-04-19 09:00:04.232,66.181
AS14.31,2014-04-19 09:06:14.687,11.033
AS14.31,2014-04-19 21:27:25.039,2.005
AS14.31,2014-04-20 00:54:32.543,24.065
AS14.31,2014-04-20 10:00:04.052,47.485
AS14.31,2014-04-20 10:00:54.552,2.003
AS14.31,2014-04-20 10:10:02.128,60.175
AS14.31,2014-04-20 10:21:00.767,71.33
AS14.31,2014-04-20 10:27:45.816,36.961
AS14.31,2014-04-20 10:42:45.204,3.932
AS14.31,2014-04-20 10:46:19.219,2.008
AS14.31,2014-04-20 23:53:33.742,1.001
AS14.31,2014-04-21 00:36:41.904,10.485
AS14.31,2014-04-21 09:32:25.234,30.251
AS14.31,2014-04-21 09:32:56.039,3.1
AS14.31,2014-04-21 10:00:03.447,46.145
AS14.31,2014-04-21 10:00:58.848,4.488
AS14.31,2014-04-21 10:05:43.413,5.018
AS14.31,2014-04-21 10:05:50.440,2.006
AS14.31,2014-04-21 16:26:04.862,4.578
AS14.31,2014-04-21 16:27:09.134,7.041
AS14.31,2014-04-21 21:47:59.407,2.007
AS14.31,2014-04-22 00:37:35.891,26.092
AS14.31,2014-04-22 05:50:04.739,113.31
AS14.31,2014-04-22 05:52:03.085,12.033
AS14.31,2014-04-22 06:05:01.289,929.004
AS14.31,2014-04-22 06:29:53.174,65.165
AS14.31,2014-04-22 06:35:59.326,3.012
AS14.31,2014-04-22 22:44:13.512,28.107
AS14.31,2014-04-22 23:38:54.869,26.164
AS14.31,2014-04-23 06:00:05.716,214.617
AS14.31,2014-04-23 06:03:56.413,67.259
AS14.31,2014-04-23 06:05:55.124,121.749
AS14.31,2014-04-23 06:20:14.400,32.136
AS14.31,2014-04-23 06:20:46.539,606.836
AS14.31,2014-04-23 23:43:29.742,13.103
AS14.31,2014-04-24 06:10:04.141,414.306
AS14.31,2014-04-24 06:27:00.414,65.973
AS14.31,2014-04-24 06:47:38.658,2.004
AS14.31,2014-04-24 23:47:42.789,68.687
AS14.31,2014-04-24 23:54:05.622,9.044
AS14.31,2014-04-25 07:00:04.038,67.217
AS14.31,2014-04-25 07:10:02.687,50.156
AS14.31,2014-04-25 07:20:55.562,84.71
AS14.31,2014-04-25 08:07:59.151,4.003
AS14.31,2014-04-25 08:19:15.779,6.015
AS14.31,2014-04-25 23:25:59.611,1.004
AS14.31,2014-04-26 05:23:29.928,31.11
AS14.31,2014-04-26 10:25:42.331,2.004
AS14.31,2014-04-26 10:30:05.150,30.09
AS14.31,2014-04-26 10:30:40.269,5.99
AS14.31,2014-04-26 10:46:25.007,3.02
AS14.31,2014-04-26 11:57:58.453,2.006
AS14.31,2014-04-26 12:14:19.999,6.012
AS14.31,2014-04-27 00:16:47.960,2.009
AS14.31,2014-04-27 00:16:51.987,35.161
AS14.31,2014-04-27 07:50:03.608,174.477
AS14.31,2014-04-27 08:05:01.595,169.53
AS14.31,2014-04-27 08:17:50.592,78.151
AS14.31,2014-04-27 08:38:55.355,30.591
AS14.31,2014-04-27 08:42:13.255,3.031
AS14.31,2014-04-27 10:18:16.852,3.017
AS14.31,2014-04-27 10:18:27.904,2.004
AS14.31,2014-04-27 10:55:37.640,1.006
AS14.31,2014-04-27 23:06:38.611,21.086
AS14.31,2014-04-27 23:07:23.999,13.055
AS14.31,2014-04-28 06:05:05.572,90.283
AS14.31,2014-04-28 06:10:02.878,26.075
AS14.31,2014-04-28 06:16:35.486,69.606
AS14.31,2014-04-28 06:24:01.160,30.68
AS14.31,2014-04-28 07:09:17.487,3.14
AS14.31,2014-04-28 22:56:09.019,30.092
AS14.31,2014-04-28 23:13:46.369,7.119
AS14.31,2014-04-29 06:20:04.362,25.324
AS14.31,2014-04-29 06:20:30.999,4.972
AS14.31,2014-04-29 06:20:46.575,35.09
AS14.31,2014-04-29 06:23:00.799,5.027
AS14.31,2014-04-29 23:04:56.075,35.109
AS14.31,2014-04-30 06:16:13.760,68.138
AS14.31,2014-04-30 06:30:01.397,151.396
AS14.31,2014-04-30 06:32:32.796,115.408
AS14.31,2014-04-30 06:35:00.322,1802.649
AS14.31,2014-04-30 07:07:01.375,56.175
AS14.31,2014-04-30 07:17:56.746,15.381
AS14.31,2014-04-30 07:22:59.395,3.015
AS14.31,2014-04-30 08:31:23.826,7.215
AS14.31,2014-04-30 23:02:18.746,38.249
AS14.31,2014-05-01 07:10:04.727,284.898
AS14.31,2014-05-01 07:25:02.173,9.031
AS14.31,2014-05-02 00:42:13.793,39.126
AS14.31,2014-05-02 05:53:40.217,70.551
AS14.31,2014-05-02 06:10:03.390,170.543
AS14.31,2014-05-02 06:12:53.940,62.184
AS14.31,2014-05-02 06:21:11.959,1.319
AS14.31,2014-05-02 07:52:27.849,30.635
AS14.31,2014-05-02 07:53:43.375,5.728
AS14.31,2014-05-02 08:22:47.773,2.514
AS14.31,2014-05-02 08:31:17.469,32.093
AS14.31,2014-05-02 08:58:40.279,4.265
AS14.31,2014-05-02 10:22:46.848,10.021
AS14.31,2014-05-03 01:33:42.680,13.038
AS14.31,2014-05-03 08:50:03.415,1360.347
AS14.31,2014-05-03 09:12:48.207,2.005
AS14.31,2014-05-03 09:12:52.338,4.295
AS14.31,2014-05-03 09:19:50.026,5.787
AS14.31,2014-05-03 10:11:22.957,4.044
AS14.31,2014-05-17 01:01:50.023,108.503
AS14.31,2014-05-17 01:12:06.177,11.23
AS14.32,2014-04-04 07:52:06.957,5.024
AS14.32,2014-04-06 22:37:36.812,5.004
AS14.32,2014-04-06 22:48:13.910,5.025
AS14.32,2014-04-11 18:07:39.973,13.118
AS14.32,2014-04-27 14:39:57.263,17.235
AS14.32,2014-04-27 14:40:20.536,16.325
AS14.32,2014-04-27 14:40:38.936,13.122
AS14.32,2014-04-27 14:40:57.303,9.062
AS14.32,2014-04-27 14:41:12.447,5.025
AS14.32,2014-04-27 19:31:19.328,31.204
AS14.32,2014-04-27 19:32:09.661,355.445
AS14.33,2014-04-16 15:17:39.076,7.291
AS14.33,2014-04-16 15:17:48.505,3.02
AS14.33,2014-04-16 15:22:33.944,13.254
AS14.33,2014-04-16 15:24:42.186,9.679
AS14.33,2014-04-16 15:24:54.529,12.973
AS14.33,2014-04-16 15:29:01.137,14.368
AS14.33,2014-04-16 15:29:19.203,4.364
AS14.33,2014-04-16 15:29:52.283,6.692
AS14.33,2014-04-16 15:31:02.338,4.983
AS14.33,2014-04-16 15:32:00.210,31.179
AS14.33,2014-04-16 16:59:58.368,45.064
AS14.33,2014-04-16 17:12:36.331,12.065
AS14.33,2014-04-17 01:16:14.165,7.821
AS14.33,2014-04-17 01:16:33.355,1.857
AS14.33,2014-04-17 02:01:42.519,19.498
AS14.33,2014-04-17 06:04:05.542,4.651
AS14.33,2014-04-17 07:09:12.401,4.783
AS14.33,2014-04-17 07:09:20.342,3.009
AS14.33,2014-04-17 07:14:48.437,7.065
AS14.33,2014-04-17 07:16:19.474,6.022
AS14.33,2014-04-17 07:27:37.171,5.022
AS14.33,2014-04-17 07:31:39.704,4.108
AS14.33,2014-04-17 08:02:53.388,6.021
AS14.33,2014-04-17 08:18:52.390,8.383
AS14.33,2014-04-17 08:19:19.852,4.816
AS14.33,2014-04-17 08:25:27.940,6.854
AS14.33,2014-04-17 08:31:10.125,5.508
AS14.33,2014-04-17 08:31:34.555,10.188
AS14.33,2014-04-17 08:31:51.911,2.073
AS14.33,2014-04-17 17:00:03.519,4.014
AS14.33,2014-04-17 17:28:53.045,5.012
AS14.33,2014-04-17 17:38:33.625,13.06
