id,time,appCat.travel
AS14.17,2014-04-11 15:25:50.461,4.932
AS14.17,2014-04-11 15:26:58.150,3.545
AS14.17,2014-04-11 15:36:09.119,17.481
AS14.17,2014-04-11 15:36:31.644,3.016
AS14.17,2014-04-11 15:41:33.822,4.736
AS14.17,2014-04-11 15:43:33.141,1.229
AS14.17,2014-04-11 15:44:25.717,1.445
AS14.17,2014-04-11 16:01:03.595,7.027
AS14.17,2014-04-13 14:24:06.996,136.523
AS14.17,2014-04-13 21:56:50.358,30.324
AS14.17,2014-04-13 21:57:21.686,37.026
AS14.17,2014-04-13 22:52:24.298,2.141
AS14.17,2014-04-14 16:54:29.887,2.051
AS14.17,2014-04-14 16:54:35.960,71.116
AS14.17,2014-04-14 16:56:33.766,0.848
AS14.17,2014-04-14 16:56:35.562,2.124
AS14.17,2014-04-14 16:56:38.505,1.157
AS14.17,2014-04-14 16:56:42.801,1.119
AS14.17,2014-04-14 16:56:44.752,1.169
AS14.17,2014-04-14 16:56:46.786,2.956
AS14.17,2014-04-14 16:56:51.861,0.905
AS14.17,2014-04-14 16:56:53.476,0.609
AS14.17,2014-04-14 16:56:54.618,0.62
AS14.17,2014-04-14 16:56:55.841,0.759
AS14.17,2014-04-14 16:56:57.354,0.704
AS14.17,2014-04-14 16:56:59.200,0.702
AS14.17,2014-04-14 16:57:00.746,1.856
AS14.17,2014-04-14 16:57:03.427,0.725
AS14.17,2014-04-14 16:57:08.145,2.167
AS14.17,2014-04-14 16:57:11.056,0.839
AS14.17,2014-04-14 16:57:12.808,0.854
AS14.17,2014-04-14 16:57:14.500,5.119
AS14.17,2014-04-14 16:57:32.966,0.789
AS14.17,2014-04-14 16:57:34.378,1.356
AS14.17,2014-04-14 16:57:36.312,1.341
AS14.17,2014-04-14 16:57:38.213,0.994
AS14.17,2014-04-14 16:57:39.684,1.013
AS14.17,2014-04-14 16:57:40.700,1.931
AS14.17,2014-04-14 16:57:43.095,0.381
AS14.17,2014-04-14 16:57:44.055,0.685
AS14.17,2014-04-14 16:57:45.450,0.683
AS14.17,2014-04-14 16:57:46.724,0.522
AS14.17,2014-04-14 16:57:47.848,4.452
AS14.17,2014-04-14 16:57:52.776,0.868
AS14.17,2014-04-14 16:58:04.276,1.849
AS14.17,2014-04-14 16:58:08.548,0.894
AS14.17,2014-04-14 16:58:10.276,0.946
AS14.17,2014-04-14 16:58:11.891,0.805
AS14.17,2014-04-14 16:58:13.740,0.92
AS14.17,2014-04-14 16:58:15.482,0.656
AS14.17,2014-04-14 16:58:16.648,1.423
AS14.17,2014-04-14 16:58:18.726,0.617
AS14.17,2014-04-14 16:58:19.947,0.79
AS14.17,2014-04-14 16:58:21.305,0.992
AS14.17,2014-04-14 16:58:23.043,0.577
AS14.17,2014-04-14 16:58:24.394,0.816
AS14.17,2014-04-14 16:58:25.839,1.693
AS14.17,2014-04-14 16:58:28.023,1.133
AS14.17,2014-04-14 16:58:30.819,1.688
AS14.17,2014-04-14 16:58:33.224,1.017
AS14.17,2014-04-14 16:58:34.765,0.882
AS14.17,2014-04-14 16:58:36.364,0.855
AS14.17,2014-04-14 16:58:37.790,0.91
AS14.17,2014-04-14 16:58:39.575,0.621
AS14.17,2014-04-14 16:58:41.102,0.638
AS14.17,2014-04-14 16:58:42.421,0.933
AS14.17,2014-04-14 16:58:44.565,0.629
AS14.17,2014-04-14 16:58:45.957,0.822
AS14.17,2014-04-14 16:58:47.447,1.465
AS14.17,2014-04-14 16:58:49.325,1.463
AS14.17,2014-04-14 16:58:51.217,1.412
AS14.17,2014-04-14 16:58:53.148,1.43
AS14.17,2014-04-14 16:58:55.164,1.367
AS14.17,2014-04-14 16:58:57.933,0.348
AS14.17,2014-04-14 16:58:59.151,0.996
AS14.17,2014-04-14 16:59:27.921,4.903
AS14.17,2014-04-14 16:59:44.559,1.546
AS14.17,2014-04-14 17:06:33.229,4.034
AS14.17,2014-04-14 17:07:59.596,8.188
AS14.17,2014-04-14 17:08:11.503,3.284
AS14.17,2014-04-14 17:14:52.664,43.179
AS14.17,2014-04-14 17:21:31.098,4.028
AS14.17,2014-04-14 17:25:48.194,25.098
AS14.17,2014-04-14 17:26:30.042,15.349
AS14.17,2014-04-14 17:30:31.161,4.976
AS14.17,2014-04-14 17:53:51.219,4.719
AS14.17,2014-04-14 18:30:44.473,5.02
AS14.17,2014-04-14 18:30:56.767,2.101
AS14.17,2014-04-15 22:42:40.750,46.237
AS14.17,2014-04-15 22:51:19.267,36.335
AS14.17,2014-04-16 17:11:33.150,93.466
AS14.17,2014-04-16 17:18:22.727,14.738
AS14.17,2014-04-16 17:18:58.328,1.972
AS14.17,2014-04-16 17:32:38.795,29.416
AS14.17,2014-04-16 17:33:28.187,1.866
AS14.17,2014-04-16 17:35:58.420,4.519
AS14.17,2014-04-16 17:36:12.551,22.346
AS14.17,2014-04-16 17:36:36.331,10.27
AS14.17,2014-04-16 17:45:26.224,4.516
AS14.17,2014-04-16 18:02:24.055,8.078
AS14.17,2014-04-16 18:08:39.073,5.126
AS14.17,2014-04-20 21:55:41.145,156.756
AS14.17,2014-04-20 21:58:50.052,127.85
AS14.17,2014-04-20 22:01:00.964,3.015
AS14.17,2014-04-20 22:01:18.036,28.103
AS14.17,2014-04-20 22:03:49.197,48.391
AS14.17,2014-04-20 22:04:40.217,212.746
AS14.17,2014-04-20 22:08:14.440,3.011
AS14.17,2014-04-20 22:08:37.549,29.573
AS14.17,2014-04-20 22:09:38.569,31.031
AS14.17,2014-04-20 22:10:10.996,69.278
AS14.17,2014-04-20 22:11:26.315,66.444
AS14.17,2014-04-20 22:12:36.805,7.266
AS14.17,2014-04-21 14:03:12.164,19.146
AS14.17,2014-04-22 07:20:37.174,35.634
AS14.17,2014-04-22 07:28:01.790,2.439
AS14.17,2014-04-22 07:30:17.272,28.942
AS14.17,2014-04-22 07:35:52.039,5.037
AS14.17,2014-04-23 10:06:37.793,35.965
AS14.17,2014-04-23 10:12:28.013,4.019
AS14.17,2014-04-23 15:39:00.036,26.595
AS14.17,2014-04-23 15:40:17.401,3.018
AS14.17,2014-04-23 15:57:40.881,82.917
AS14.17,2014-04-23 15:59:51.371,30.295
AS14.17,2014-04-23 16:00:23.769,48.444
AS14.17,2014-04-23 16:01:35.878,18.449
AS14.17,2014-04-23 16:02:08.545,7.392
AS14.17,2014-04-23 16:03:16.424,10.201
AS14.17,2014-04-23 16:03:33.653,7.022
AS14.17,2014-04-23 16:37:31.405,35.877
AS14.17,2014-04-23 16:38:16.358,17.046
AS14.17,2014-04-23 16:39:09.045,55.371
AS14.17,2014-04-23 16:40:26.154,21.954
AS14.17,2014-04-23 16:40:56.529,16.109
AS14.17,2014-04-23 22:32:57.194,47.179
AS14.17,2014-04-24 09:21:15.430,35.915
AS14.17,2014-04-24 09:23:27.822,1.968
AS14.17,2014-04-24 09:25:25.614,7.036
AS14.17,2014-04-24 09:51:00.611,26.239
AS14.17,2014-04-24 09:58:12.219,9.404
AS14.17,2014-04-24 10:09:35.444,4.491
AS14.17,2014-04-24 10:22:30.266,4.567
AS14.17,2014-04-24 10:30:52.997,5.024
AS14.17,2014-04-24 14:22:15.272,37.522
AS14.17,2014-04-24 14:32:36.342,6.025
AS14.17,2014-04-24 15:14:03.953,33.839
AS14.17,2014-04-24 15:16:37.302,79.262
AS14.17,2014-04-24 15:19:46.983,2.089
AS14.17,2014-04-24 16:22:54.148,16.697
AS14.17,2014-04-24 16:25:36.572,3.024
AS14.17,2014-04-24 22:17:06.766,16.132
AS14.17,2014-04-25 10:19:30.385,1093.853
AS14.17,2014-04-25 12:01:41.996,21.671
AS14.17,2014-04-27 22:06:22.648,27.316
AS14.17,2014-04-28 09:11:29.259,12.85
AS14.17,2014-04-28 09:13:19.973,4.012
AS14.17,2014-04-28 09:51:35.983,4.784
AS14.17,2014-04-28 10:05:26.180,3.208
AS14.17,2014-04-28 11:52:31.016,16.702
AS14.17,2014-04-28 11:54:28.072,7.492
AS14.17,2014-04-28 12:08:34.194,23.139
AS14.17,2014-04-28 12:12:49.496,2.302
AS14.17,2014-04-28 12:14:06.921,4.023
AS14.17,2014-04-28 12:16:04.892,3.016
AS14.17,2014-04-28 12:37:07.515,208.818
AS14.17,2014-04-28 12:40:44.551,65.354
AS14.17,2014-04-28 12:45:48.582,6.046
AS14.17,2014-04-28 12:46:14.676,42.115
AS14.17,2014-04-28 12:50:43.740,340.397
AS14.17,2014-04-28 12:56:33.147,81.324
AS14.17,2014-04-29 08:47:09.049,23.913
AS14.17,2014-04-29 09:19:17.835,6.02
AS14.17,2014-04-29 09:19:32.983,4.01
AS14.17,2014-04-29 12:58:14.740,49.698
AS14.17,2014-04-29 13:03:52.184,1.695
AS14.17,2014-04-29 13:20:22.131,4.699
AS14.17,2014-04-29 13:22:36.857,2.01
AS14.17,2014-04-29 13:22:38.868,1522.325
AS14.17,2014-04-29 14:21:44.464,19.11
AS14.17,2014-04-29 14:30:09.325,75.614
AS14.17,2014-04-30 08:27:42.088,26.689
AS14.17,2014-04-30 08:35:53.694,4.826
AS14.17,2014-04-30 08:38:24.415,53.911
AS14.17,2014-04-30 08:40:43.033,3.1
AS14.17,2014-04-30 08:41:31.082,5.038
AS14.17,2014-04-30 08:58:27.109,21.268
AS14.17,2014-04-30 09:12:23.426,2.006
AS14.17,2014-04-30 09:12:31.505,4.034
AS14.17,2014-04-30 09:24:41.237,76.128
AS14.17,2014-04-30 09:35:35.121,16.063
AS14.17,2014-04-30 14:41:08.507,30.722
AS14.17,2014-04-30 14:48:06.053,45.395
AS14.17,2014-04-30 22:45:20.329,102.764
AS14.17,2014-05-02 11:24:33.200,82.372
AS14.17,2014-05-02 14:04:01.338,56.446
AS14.17,2014-05-02 14:11:15.108,73.283
AS14.17,2014-05-02 15:05:47.615,8.024
AS14.17,2014-05-02 15:11:51.473,43.407
AS14.17,2014-05-02 15:15:23.311,47.239
AS14.17,2014-05-02 15:16:25.971,8.289
AS14.17,2014-05-02 15:18:47.357,87.335
AS14.17,2014-05-02 15:20:15.711,20.266
AS14.17,2014-05-02 15:20:35.979,490.644
AS14.17,2014-05-03 16:11:11.911,62.891
AS14.17,2014-05-03 16:32:55.236,1.063
AS14.17,2014-05-03 16:47:32.145,7.198
AS14.17,2014-05-03 21:11:45.595,20.279
AS14.17,2014-05-03 21:12:08.469,4.07
AS14.17,2014-05-03 21:12:12.540,10452.615
AS14.17,2014-05-05 10:09:41.766,38.279
AS14.17,2014-05-05 10:10:36.312,1.826
AS14.17,2014-05-05 10:23:29.457,12.174
AS14.17,2014-05-05 12:47:43.516,167.036
AS14.17,2014-05-05 13:13:00.612,5.208
AS14.17,2014-05-05 13:16:43.367,4.036
AS14.19,2014-03-31 20:00:57.555,219.423
AS14.19,2014-03-31 20:21:17.010,1.628
AS14.19,2014-03-31 20:26:12.763,17.166
AS14.19,2014-04-27 18:10:49.311,106.84
AS14.19,2014-04-27 19:09:07.391,10.779
AS14.19,2014-04-27 19:44:01.891,3.08
AS14.19,2014-04-27 20:11:22.400,41.506
AS14.19,2014-04-27 20:13:34.878,37.66
AS14.19,2014-04-27 21:20:11.483,5.034
AS14.19,2014-04-27 21:20:29.634,0.603
AS14.19,2014-04-27 21:20:31.306,2.13
AS14.19,2014-04-27 21:20:45.181,8.136
AS14.19,2014-04-27 22:41:29.855,17.208
AS14.19,2014-04-27 22:58:25.035,2.399
AS14.19,2014-04-27 22:59:00.900,9.922
AS14.19,2014-04-27 23:03:00.757,2.778
AS14.19,2014-04-27 23:03:04.414,11.383
AS14.19,2014-04-28 01:23:57.742,10.224
AS14.19,2014-04-28 01:24:24.184,1.479
AS14.19,2014-04-28 02:48:01.642,19.87
AS14.19,2014-04-28 05:54:12.573,11.934
AS14.19,2014-04-28 07:00:08.410,0.17
AS14.19,2014-04-28 07:00:10.638,9.762
AS14.19,2014-04-28 07:02:12.864,4.498
AS14.19,2014-04-28 07:10:55.663,4.171
AS14.20,2014-04-02 15:35:06.668,90.424
AS14.20,2014-04-02 15:36:40.125,3.01
AS14.23,2014-03-24 02:07:56.206,39.085
AS14.23,2014-03-25 01:25:23.352,83.36
AS14.23,2014-03-25 01:27:03.854,46.737
AS14.23,2014-03-25 01:27:59.369,7.085
AS14.23,2014-03-25 22:52:42.160,43.21
AS14.23,2014-03-26 08:00:03.859,22.086
AS14.23,2014-03-27 01:51:17.453,42.16
AS14.23,2014-03-28 05:06:11.905,6.021
AS14.23,2014-03-29 19:47:16.782,18.878
AS14.23,2014-03-29 19:47:50.569,10.118
AS14.23,2014-03-29 19:48:04.812,18.086
AS14.23,2014-03-29 20:02:06.273,9.035
AS14.23,2014-03-31 00:15:48.305,34.179
AS14.23,2014-04-01 00:23:31.937,73.342
AS14.23,2014-04-01 11:31:14.295,14.225
AS14.23,2014-04-01 11:31:31.926,80.507
AS14.23,2014-04-01 12:07:37.960,63.397
AS14.23,2014-04-01 12:40:34.006,14.451
AS14.23,2014-04-01 12:40:49.528,113.614
AS14.23,2014-04-02 00:14:18.855,58.9
AS14.23,2014-04-02 00:18:17.526,6.473
AS14.23,2014-04-02 00:18:24.612,15.093
AS14.23,2014-04-02 00:18:40.905,16.849
AS14.23,2014-04-02 00:20:41.772,57.398
AS14.23,2014-04-02 00:21:39.174,33.212
AS14.23,2014-04-02 00:22:12.388,51.0
AS14.23,2014-04-02 00:23:45.861,1.002
AS14.23,2014-04-02 00:23:50.878,10.72
AS14.23,2014-04-02 00:24:40.017,2.008
AS14.23,2014-04-02 00:24:45.056,4.88
AS14.23,2014-04-02 00:25:22.005,17.376
AS14.23,2014-04-02 00:26:26.835,1.008
AS14.23,2014-04-02 00:26:37.913,21.668
AS14.23,2014-04-02 00:27:17.664,1.003
AS14.23,2014-04-02 00:27:21.680,9.078
AS14.23,2014-04-02 00:27:30.760,20.334
AS14.23,2014-04-02 00:28:30.536,137.223
AS14.23,2014-04-02 00:30:47.763,14.128
AS14.23,2014-04-02 00:31:01.892,13.032
AS14.23,2014-04-02 00:31:14.927,21.093
AS14.23,2014-04-02 00:31:36.020,6.028
AS14.23,2014-04-02 00:31:46.086,26.238
AS14.23,2014-04-02 00:32:12.326,7.041
AS14.23,2014-04-02 00:32:19.371,14.081
AS14.23,2014-04-02 00:32:33.453,25.378
AS14.23,2014-04-02 00:33:19.038,74.005
AS14.23,2014-04-02 00:35:05.440,1.003
AS14.23,2014-04-02 00:35:09.469,4.491
AS14.23,2014-04-02 00:36:01.012,45.745
AS14.23,2014-04-02 00:37:00.971,4.562
AS14.23,2014-04-02 00:39:25.930,9.035
AS14.23,2014-04-02 00:39:34.967,7.506
AS14.23,2014-04-02 00:40:19.190,34.961
AS14.23,2014-04-02 00:41:01.747,22.128
AS14.23,2014-04-02 00:41:23.877,8.029
AS14.23,2014-04-02 00:41:31.908,18.188
AS14.23,2014-04-02 00:42:56.012,35.438
AS14.23,2014-04-02 00:43:42.338,8.033
AS14.23,2014-04-02 00:43:50.375,60.324
AS14.23,2014-04-02 00:44:50.701,14.125
AS14.23,2014-04-02 00:45:04.828,11.195
AS14.23,2014-04-02 00:45:47.894,9.899
AS14.23,2014-04-02 00:46:31.118,2.806
AS14.23,2014-04-02 00:46:59.703,5.559
AS14.23,2014-04-02 00:47:25.483,2.104
AS14.23,2014-04-02 00:48:25.436,3.847
AS14.23,2014-04-02 00:51:11.694,3.013
AS14.23,2014-04-02 00:51:14.709,8.793
AS14.23,2014-04-02 00:54:29.934,2.397
AS14.23,2014-04-02 00:57:42.898,6.024
AS14.23,2014-04-02 00:57:48.924,47.938
AS14.23,2014-04-02 01:01:07.328,28.915
AS14.23,2014-04-02 01:01:40.890,15.003
AS14.23,2014-04-02 01:02:16.773,5.045
AS14.23,2014-04-02 01:20:34.839,37.597
AS14.23,2014-04-02 01:22:43.766,5.205
AS14.23,2014-04-02 01:28:02.020,4.02
AS14.23,2014-04-02 01:47:17.822,17.074
AS14.23,2014-04-02 01:47:34.900,32.2
AS14.23,2014-04-02 01:48:50.365,11.122
AS14.23,2014-04-02 01:50:56.029,2.329
AS14.23,2014-04-02 01:56:08.453,3.06
AS14.23,2014-04-03 00:32:56.704,55.724
AS14.23,2014-04-03 17:10:56.229,52.276
AS14.23,2014-04-03 17:15:15.198,45.237
AS14.23,2014-04-04 00:08:30.114,55.262
AS14.23,2014-04-06 18:02:18.632,15.073
AS14.23,2014-04-06 18:02:33.709,52.406
AS14.23,2014-04-06 18:03:26.707,4.29
AS14.23,2014-04-07 01:08:05.043,44.157
AS14.23,2014-04-07 01:10:41.854,9.043
AS14.23,2014-04-07 01:10:50.900,109.575
AS14.23,2014-04-07 01:12:49.756,7.033
AS14.23,2014-04-07 15:14:05.032,37.824
AS14.23,2014-04-07 15:15:39.891,2.395
AS14.23,2014-04-07 15:16:22.877,77.434
AS14.23,2014-04-07 15:19:44.974,7.027
AS14.23,2014-04-07 15:19:52.019,368.395
AS14.23,2014-04-07 15:31:53.894,5.021
AS14.23,2014-04-08 01:09:53.496,69.354
AS14.23,2014-04-08 17:49:18.941,58.593
AS14.23,2014-04-11 17:50:05.618,14.826
AS14.23,2014-04-11 18:14:00.286,35.094
AS14.23,2014-04-11 18:15:51.782,35.988
AS14.23,2014-04-11 20:33:14.315,18.095
AS14.23,2014-04-11 20:33:32.411,8.026
AS14.23,2014-04-11 20:33:40.444,9.037
AS14.23,2014-04-11 20:33:49.526,8.03
AS14.23,2014-04-11 20:33:57.559,40.813
AS14.23,2014-04-11 20:34:38.374,30.443
AS14.23,2014-04-11 20:35:10.865,414.152
AS14.23,2014-04-11 20:42:10.828,17.14
AS14.23,2014-04-11 23:30:00.933,121.87
AS14.23,2014-04-11 23:32:18.387,3.017
AS14.23,2014-04-11 23:33:55.671,5.361
AS14.23,2014-04-11 23:35:38.487,3.651
AS14.23,2014-04-11 23:36:33.075,5.299
AS14.23,2014-04-11 23:37:04.986,2.066
AS14.23,2014-04-11 23:41:03.460,3.772
AS14.23,2014-04-11 23:41:09.194,34.077
AS14.23,2014-04-11 23:42:08.000,1.825
AS14.23,2014-04-11 23:42:13.944,5.013
AS14.23,2014-04-12 00:56:41.207,8.047
AS14.23,2014-04-12 12:49:27.786,60.972
AS14.23,2014-04-12 13:00:10.720,9.029
AS14.23,2014-04-12 13:03:43.897,21.632
AS14.23,2014-04-12 13:08:01.658,12.242
AS14.23,2014-04-12 13:24:25.884,19.565
AS14.23,2014-04-12 13:34:40.082,5.013
AS14.23,2014-04-14 00:22:19.716,42.224
AS14.23,2014-04-14 15:19:01.796,23.353
AS14.23,2014-04-14 15:19:26.884,32.068
AS14.23,2014-04-14 15:20:03.697,65.439
AS14.23,2014-04-14 15:23:48.756,10.03
AS14.23,2014-04-15 00:28:04.094,62.19
AS14.23,2014-04-15 00:29:07.094,27.093
AS14.23,2014-04-15 10:18:15.305,58.876
AS14.23,2014-04-15 10:19:23.717,8.031
AS14.23,2014-04-16 00:25:55.171,134.71
AS14.23,2014-04-16 10:01:13.795,106.575
AS14.23,2014-04-16 10:04:05.690,36.707
AS14.23,2014-04-16 10:05:37.638,23.013
AS14.23,2014-04-16 10:47:19.049,7.514
AS14.23,2014-04-16 10:54:39.884,4.011
AS14.23,2014-04-17 00:37:40.709,45.253
AS14.23,2014-04-17 00:38:44.033,17.119
AS14.23,2014-04-18 11:27:50.835,6.017
AS14.23,2014-04-22 00:16:13.144,36.137
AS14.23,2014-04-22 23:27:12.042,53.04
AS14.23,2014-04-22 23:28:08.487,37.127
AS14.23,2014-04-23 08:54:01.802,5.013
AS14.23,2014-04-24 00:04:48.918,70.298
AS14.23,2014-04-26 10:25:10.598,20.075
AS14.23,2014-04-26 12:00:21.562,17.084
AS14.23,2014-04-26 13:04:20.413,59.996
AS14.23,2014-04-26 13:05:21.496,5.328
AS14.23,2014-04-26 13:07:09.716,20.072
AS14.23,2014-04-27 01:25:23.773,46.464
AS14.23,2014-04-27 01:28:51.571,7.821
AS14.23,2014-04-28 01:44:53.605,36.205
AS14.23,2014-04-28 07:32:48.257,57.297
AS14.23,2014-05-01 21:07:15.884,47.987
AS14.23,2014-05-01 21:08:08.711,14.995
AS14.23,2014-05-01 21:09:10.525,29.105
AS14.23,2014-05-02 09:40:19.885,65.126
AS14.23,2014-05-02 09:41:39.928,5.019
AS14.23,2014-05-02 10:52:51.917,84.422
AS14.23,2014-05-02 10:55:35.763,5.032
AS14.23,2014-05-02 11:03:04.069,13.071
AS14.23,2014-05-02 11:18:06.841,75.799
AS14.23,2014-05-02 21:52:25.094,40.526
AS14.24,2014-04-15 16:01:46.219,78.393
AS14.24,2014-04-16 16:54:33.142,113.599
AS14.24,2014-04-25 16:28:15.394,41.191
AS14.24,2014-04-25 16:47:17.430,17.085
AS14.24,2014-04-26 09:52:29.726,81.428
AS14.24,2014-04-26 10:02:28.145,2.007
AS14.24,2014-04-26 20:31:32.516,87.364
AS14.24,2014-04-26 20:33:02.974,120.801
AS14.24,2014-05-08 21:21:22.683,27.117
AS14.24,2014-05-08 23:39:29.838,2.011
AS14.24,2014-05-08 23:39:44.936,5.017
AS14.24,2014-05-14 18:14:56.628,23.2
AS14.24,2014-05-28 11:23:31.163,111.159
AS14.24,2014-05-28 11:25:28.851,81.177
AS14.24,2014-05-28 11:27:01.059,24.978
AS14.24,2014-05-28 11:28:01.568,27.56
AS14.24,2014-05-28 11:35:07.250,90.244
AS14.24,2014-05-28 11:37:52.167,93.973
AS14.24,2014-05-28 11:44:01.267,40.305
AS14.24,2014-05-28 11:46:40.098,69.071
AS14.24,2014-05-28 11:47:53.210,6.021
AS14.24,2014-06-05 17:40:37.552,41.549
AS14.24,2014-06-05 17:41:20.161,92.628
AS14.24,2014-06-05 17:43:46.250,91.56
AS14.25,2014-04-08 12:57:10.934,26.187
AS14.25,2014-04-08 12:57:47.272,8.207
AS14.25,2014-04-08 12:58:23.285,34.157
AS14.25,2014-04-09 08:50:47.203,44.827
AS14.25,2014-04-09 22:28:01.102,77.503
AS14.25,2014-04-09 22:30:02.838,9.14
AS14.25,2014-04-10 23:34:27.759,94.007
AS14.25,2014-04-15 12:16:11.467,80.928
AS14.25,2014-04-15 12:19:57.000,2.153
AS14.25,2014-04-15 12:20:36.454,3.146
AS14.25,2014-04-16 08:41:32.994,22.274
AS14.25,2014-04-17 11:09:50.990,21.299
AS14.25,2014-04-17 11:12:53.464,25.036
AS14.25,2014-04-17 11:16:13.562,18.081
AS14.25,2014-04-17 11:17:39.325,27.137
AS14.25,2014-04-17 11:21:07.253,3.09
AS14.25,2014-04-17 11:37:19.223,80.62
AS14.25,2014-04-17 11:41:33.927,10.172
AS14.25,2014-04-18 13:23:11.766,42.269
AS14.25,2014-04-18 13:23:54.719,30.268
AS14.25,2014-04-18 13:28:57.500,6.72
AS14.25,2014-04-18 17:48:02.859,28.448
AS14.25,2014-04-18 18:09:27.634,49.595
AS14.25,2014-04-20 15:42:17.747,37.179
AS14.25,2014-04-21 00:25:19.213,114.357
AS14.25,2014-04-21 00:27:14.315,131.948
AS14.25,2014-04-21 00:31:47.381,30.137
AS14.25,2014-04-21 00:32:19.532,227.192
AS14.25,2014-04-21 00:36:23.841,22.139
AS14.25,2014-04-21 09:34:28.206,63.637
AS14.25,2014-04-21 14:39:21.887,86.815
AS14.25,2014-04-21 14:43:46.091,34.009
AS14.25,2014-04-22 12:29:22.818,6.034
AS14.25,2014-04-22 12:30:24.088,39.223
AS14.25,2014-04-24 10:27:36.457,2.018
AS14.25,2014-04-24 10:27:40.786,71.439
AS14.25,2014-04-24 10:30:13.994,24.106
AS14.25,2014-04-24 10:40:02.069,19.95
AS14.25,2014-04-24 10:40:51.865,20.808
AS14.25,2014-04-24 10:42:11.016,205.828
AS14.25,2014-04-24 10:45:52.071,2.067
AS14.25,2014-04-24 10:47:17.438,4.045
AS14.25,2014-04-24 10:47:24.517,92.462
AS14.25,2014-04-24 10:49:00.000,3.021
AS14.25,2014-04-24 10:49:05.061,35.232
AS14.25,2014-04-24 22:24:09.105,12.05
AS14.25,2014-04-24 22:24:25.224,136.122
AS14.25,2014-04-28 11:03:31.562,24.154
AS14.25,2014-04-28 11:06:27.127,21.254
AS14.25,2014-04-29 10:00:49.272,14.916
AS14.25,2014-04-30 09:00:01.924,26.173
AS14.25,2014-04-30 09:45:19.688,10.1
AS14.25,2014-04-30 16:02:49.253,40.526
AS14.25,2014-04-30 16:03:38.874,66.571
AS14.25,2014-05-01 07:51:53.404,7.066
AS14.25,2014-05-01 07:52:02.482,61.28
AS14.25,2014-05-01 09:57:29.845,30.378
AS14.25,2014-05-01 09:58:01.940,28.121
AS14.25,2014-05-01 09:58:38.135,38.249
AS14.25,2014-05-01 10:09:04.746,29.744
AS14.25,2014-05-01 10:11:00.821,2.052
AS14.25,2014-05-01 17:06:18.357,7.097
AS14.25,2014-05-01 19:58:49.138,4.082
AS14.25,2014-05-02 22:33:12.220,30.266
AS14.25,2014-05-02 22:33:52.388,139.239
AS14.25,2014-05-02 22:36:23.901,174.04
AS14.25,2014-05-02 22:40:37.970,38.709
AS14.25,2014-05-02 23:01:08.717,6.019
AS14.25,2014-05-04 00:25:51.305,36.173
AS14.25,2014-05-04 00:26:46.592,105.309
AS14.25,2014-05-04 00:28:33.921,171.46
AS14.25,2014-05-04 00:31:27.405,43.327
AS14.25,2014-05-04 00:32:12.750,86.696
AS14.25,2014-05-04 00:33:43.476,57.284
AS14.25,2014-05-04 07:52:49.937,5.05
AS14.25,2014-05-04 07:52:57.000,93.746
AS14.25,2014-05-04 07:54:45.066,10.041
AS14.25,2014-05-04 07:56:34.253,86.418
AS14.25,2014-05-04 08:11:44.184,9.035
AS14.25,2014-05-04 08:14:43.026,38.557
AS14.25,2014-05-04 08:15:22.881,30.157
AS14.25,2014-05-04 08:21:48.322,44.348
AS14.25,2014-05-04 08:25:04.276,29.475
AS14.25,2014-05-04 12:10:12.311,41.21
AS14.25,2014-05-04 14:36:55.509,1.002
AS14.25,2014-05-04 14:37:00.671,42.327
AS14.25,2014-05-04 16:24:02.289,30.161
AS14.25,2014-05-04 16:25:28.533,79.259
AS14.25,2014-05-04 16:27:21.446,150.799
AS14.25,2014-05-04 16:37:11.437,8.165
AS14.25,2014-05-04 16:54:55.398,56.399
AS14.25,2014-05-04 16:56:01.635,58.29
AS14.25,2014-05-04 16:57:08.974,29.129
AS14.25,2014-05-06 10:53:24.078,63.298
AS14.25,2014-05-06 12:24:25.312,47.592
AS14.25,2014-05-06 12:42:35.437,3.092
AS14.25,2014-05-08 07:19:28.250,87.602
AS14.25,2014-05-08 07:21:10.911,16.111
AS14.26,2014-04-17 14:49:23.979,107.875
AS14.26,2014-04-25 20:20:20.796,137.239
AS14.26,2014-04-26 20:40:56.361,74.611
AS14.26,2014-04-26 20:42:13.013,44.075
AS14.26,2014-04-27 15:44:49.040,37.23
AS14.26,2014-04-27 17:32:19.171,60.246
AS14.26,2014-05-02 10:32:24.243,69.393
AS14.26,2014-05-02 10:34:52.552,3.021
AS14.26,2014-05-11 15:31:04.191,41.298
AS14.26,2014-05-11 17:56:23.967,29.249
AS14.26,2014-05-15 22:05:17.516,70.374
AS14.26,2014-05-17 23:16:15.447,54.498
AS14.26,2014-05-20 21:51:20.071,106.591
AS14.26,2014-05-23 16:39:07.793,46.305
AS14.26,2014-05-23 17:26:25.242,8.118
AS14.26,2014-05-24 20:01:06.969,31.206
AS14.26,2014-05-24 20:01:51.345,42.284
AS14.26,2014-05-24 20:18:54.930,50.498
AS14.26,2014-05-24 20:45:00.746,38.449
AS14.26,2014-05-25 10:50:59.210,72.582
AS14.26,2014-05-28 10:44:05.954,40.141
AS14.26,2014-05-28 12:20:51.086,96.702
AS14.27,2014-04-04 16:02:08.232,76.707
AS14.27,2014-04-04 16:27:42.338,29.76
