id,time,sms
AS14.31,2014-04-28 16:27:10.361,1.0
AS14.31,2014-04-29 12:08:12.289,1.0
AS14.31,2014-04-29 12:10:27.204,1.0
AS14.31,2014-04-29 20:30:18.510,1.0
AS14.31,2014-04-29 20:44:40.223,1.0
AS14.31,2014-05-01 11:01:15.954,1.0
AS14.31,2014-05-01 11:11:46.092,1.0
AS14.31,2014-05-01 11:20:56.400,1.0
AS14.31,2014-05-02 16:27:27.553,1.0
AS14.32,2014-02-19 14:22:07.000,1.0
AS14.32,2014-02-19 17:05:09.000,1.0
AS14.32,2014-02-19 19:03:09.000,1.0
AS14.32,2014-02-20 14:21:58.000,1.0
AS14.32,2014-02-21 17:16:26.000,1.0
AS14.32,2014-02-23 10:45:25.000,1.0
AS14.32,2014-02-28 17:34:28.000,1.0
AS14.32,2014-03-04 12:58:48.000,1.0
AS14.32,2014-03-05 17:40:05.000,1.0
AS14.32,2014-03-06 11:14:08.000,1.0
AS14.32,2014-03-09 17:10:50.769,1.0
AS14.32,2014-03-09 17:13:32.000,1.0
AS14.32,2014-03-22 11:46:41.319,1.0
AS14.32,2014-03-22 12:00:21.000,1.0
AS14.32,2014-03-27 16:37:05.000,1.0
AS14.32,2014-03-29 11:23:30.000,1.0
AS14.32,2014-03-31 18:01:17.000,1.0
AS14.32,2014-04-02 18:25:23.000,1.0
AS14.32,2014-04-02 18:57:57.000,1.0
AS14.32,2014-04-03 16:56:38.000,1.0
AS14.32,2014-04-04 07:52:01.000,1.0
AS14.32,2014-04-04 12:38:38.404,1.0
AS14.32,2014-04-04 19:51:27.000,1.0
AS14.32,2014-04-04 23:55:31.496,1.0
AS14.32,2014-04-06 15:28:53.203,1.0
AS14.32,2014-04-06 19:37:05.885,1.0
AS14.32,2014-04-06 19:39:32.000,1.0
AS14.32,2014-04-06 20:16:00.864,1.0
AS14.32,2014-04-07 16:44:51.000,1.0
AS14.32,2014-04-07 16:45:29.563,1.0
AS14.32,2014-04-07 16:45:49.000,1.0
AS14.32,2014-04-07 16:46:02.000,1.0
AS14.32,2014-04-07 17:34:01.394,1.0
AS14.32,2014-04-07 18:41:42.000,1.0
AS14.32,2014-04-07 19:00:55.210,1.0
AS14.32,2014-04-07 19:27:44.000,1.0
AS14.32,2014-04-09 18:16:36.000,1.0
AS14.32,2014-04-09 18:29:28.000,1.0
AS14.32,2014-04-11 17:39:45.000,1.0
AS14.32,2014-04-12 20:46:40.000,1.0
AS14.32,2014-04-12 21:10:39.381,1.0
AS14.32,2014-04-15 20:52:15.000,1.0
AS14.32,2014-04-15 22:18:17.000,1.0
AS14.32,2014-04-18 18:15:44.000,1.0
AS14.32,2014-04-23 14:45:34.000,1.0
AS14.32,2014-04-25 08:18:31.000,1.0
AS14.32,2014-04-30 18:23:07.000,1.0
AS14.32,2014-04-30 18:38:51.000,1.0
AS14.32,2014-04-30 21:18:55.000,1.0
AS14.32,2014-05-04 14:30:51.000,1.0
AS14.32,2014-05-08 18:38:06.000,1.0
AS14.32,2014-05-08 20:58:31.000,1.0
AS14.33,2014-02-19 13:48:24.505,1.0
AS14.33,2014-02-21 14:58:13.503,1.0
AS14.33,2014-02-21 15:00:53.604,1.0
AS14.33,2014-02-25 13:07:29.493,1.0
AS14.33,2014-02-27 21:34:14.154,1.0
AS14.33,2014-03-01 18:16:43.542,1.0
AS14.33,2014-03-04 19:51:53.969,1.0
AS14.33,2014-03-05 15:03:24.341,1.0
AS14.33,2014-03-05 18:56:28.357,1.0
AS14.33,2014-03-10 14:00:28.463,1.0
AS14.33,2014-03-13 15:25:23.651,1.0
AS14.33,2014-03-14 15:45:25.907,1.0
AS14.33,2014-03-15 14:22:33.002,1.0
AS14.33,2014-03-19 17:59:59.993,1.0
AS14.33,2014-03-24 00:29:49.365,1.0
AS14.33,2014-03-25 14:18:07.947,1.0
AS14.33,2014-03-26 19:01:53.181,1.0
AS14.33,2014-03-29 19:34:19.969,1.0
AS14.33,2014-03-29 19:34:22.285,1.0
AS14.33,2014-03-29 22:33:34.244,1.0
AS14.33,2014-03-30 10:21:00.367,1.0
AS14.33,2014-03-30 10:22:26.368,1.0
AS14.33,2014-04-02 14:27:21.368,1.0
AS14.33,2014-04-09 14:38:10.786,1.0
AS14.33,2014-04-11 21:43:50.773,1.0
AS14.33,2014-04-15 15:28:13.119,1.0
AS14.33,2014-04-16 16:43:41.431,1.0
AS14.33,2014-04-18 12:12:41.138,1.0
AS14.33,2014-04-24 14:02:44.055,1.0
AS14.33,2014-04-24 23:30:28.744,1.0
AS14.33,2014-04-24 23:30:35.875,1.0
AS14.33,2014-04-25 10:06:41.543,1.0
AS14.33,2014-04-25 23:32:42.198,1.0
AS14.33,2014-04-26 00:14:40.513,1.0
AS14.33,2014-04-26 00:14:44.473,1.0
AS14.33,2014-04-26 15:11:07.112,1.0
AS14.33,2014-04-26 19:34:31.684,1.0
AS14.33,2014-04-28 14:52:30.690,1.0
AS14.33,2014-04-29 17:30:52.594,1.0
AS14.33,2014-05-01 11:54:11.325,1.0
AS14.33,2014-05-02 00:56:41.977,1.0
AS14.33,2014-05-02 22:39:34.812,1.0
AS14.33,2014-05-02 22:39:41.615,1.0
AS14.33,2014-05-03 16:36:34.299,1.0
AS14.33,2014-05-04 04:13:12.312,1.0
AS14.33,2014-05-06 12:37:32.193,1.0
AS14.33,2014-05-07 11:45:32.105,1.0
AS14.33,2014-05-09 11:33:38.305,1.0
AS14.33,2014-05-09 11:34:58.512,1.0
AS14.33,2014-05-15 11:32:13.134,1.0
AS14.33,2014-05-15 21:33:22.494,1.0
AS14.33,2014-05-17 10:42:29.637,1.0
AS14.33,2014-05-23 00:53:53.315,1.0
AS14.33,2014-05-25 04:11:20.318,1.0
AS14.33,2014-05-26 11:24:59.611,1.0
AS14.33,2014-05-26 14:29:10.921,1.0
AS14.33,2014-05-26 14:42:25.733,1.0
AS14.33,2014-05-27 10:52:19.687,1.0
AS14.33,2014-05-27 10:56:27.632,1.0
AS14.33,2014-05-28 19:21:19.711,1.0
AS14.33,2014-05-29 23:07:30.677,1.0
