id,time,appCat.social
AS14.29,2014-04-17 11:47:38.364,26.923
AS14.29,2014-04-17 11:48:34.523,157.314
AS14.29,2014-04-17 12:03:16.170,3.006
AS14.29,2014-04-17 12:05:47.540,28.114
AS14.29,2014-04-17 12:08:39.142,108.28
AS14.29,2014-04-17 12:11:11.642,164.451
AS14.29,2014-04-17 12:19:22.424,3.013
AS14.29,2014-04-17 12:19:36.506,1.004
AS14.29,2014-04-17 12:19:37.512,31.183
AS14.29,2014-04-17 12:20:10.707,60.185
AS14.29,2014-04-17 12:21:19.928,102.397
AS14.29,2014-04-17 12:23:31.384,218.776
AS14.29,2014-04-17 12:31:28.345,37.203
AS14.29,2014-04-17 12:32:07.665,159.435
AS14.29,2014-04-17 12:36:36.311,22.398
AS14.29,2014-04-17 12:38:27.105,5.052
AS14.29,2014-04-17 12:44:24.792,1.002
AS14.29,2014-04-17 17:00:30.624,88.488
AS14.29,2014-04-17 17:02:28.242,2.334
AS14.29,2014-04-17 20:22:16.089,11.161
AS14.29,2014-04-18 00:09:51.500,1.01
AS14.29,2014-04-18 00:10:03.756,163.165
AS14.29,2014-04-18 00:12:52.467,190.035
AS14.29,2014-04-18 00:20:27.885,49.807
AS14.29,2014-04-18 00:24:35.575,19.169
AS14.29,2014-04-18 00:30:59.095,14.133
AS14.29,2014-04-18 00:31:14.401,161.372
AS14.29,2014-04-18 00:48:23.736,11.044
AS14.29,2014-04-18 07:21:20.917,31.111
AS14.29,2014-04-18 07:57:10.665,48.297
AS14.29,2014-04-18 07:58:03.119,11.305
AS14.29,2014-04-18 08:09:19.128,4.025
AS14.29,2014-04-18 08:09:25.177,201.497
AS14.29,2014-04-18 10:56:02.729,164.282
AS14.29,2014-04-18 11:31:04.601,3.007
AS14.29,2014-04-18 19:12:33.631,35.195
AS14.29,2014-04-18 19:30:30.203,19.46
AS14.29,2014-04-18 19:32:26.174,39.164
AS14.29,2014-04-18 19:44:30.213,108.424
AS14.29,2014-04-18 19:46:20.717,425.405
AS14.29,2014-04-18 19:56:23.884,3.126
AS14.29,2014-04-18 19:56:39.078,493.263
AS14.29,2014-04-18 20:04:53.240,338.26
AS14.29,2014-04-18 20:10:34.332,94.5
AS14.29,2014-04-18 20:12:12.447,30.031
AS14.29,2014-04-18 20:12:46.165,107.669
AS14.29,2014-04-18 20:14:38.171,146.754
AS14.29,2014-04-18 20:17:07.480,121.146
AS14.29,2014-04-18 20:19:11.269,119.87
AS14.29,2014-04-18 20:21:14.101,30.428
AS14.29,2014-04-18 20:21:51.589,40.247
AS14.29,2014-04-18 20:24:56.161,20.098
AS14.29,2014-04-18 20:25:20.318,6.451
AS14.29,2014-04-18 20:26:24.887,298.042
AS14.29,2014-04-18 20:31:24.039,83.921
AS14.29,2014-04-18 20:33:02.105,8.563
AS14.29,2014-04-18 20:51:50.144,40.72
AS14.29,2014-04-18 20:52:33.522,3.007
AS14.29,2014-04-18 20:59:24.056,71.425
AS14.29,2014-04-18 21:08:40.283,43.527
AS14.29,2014-04-18 21:09:25.131,33.196
AS14.29,2014-04-18 21:17:33.973,8.09
AS14.29,2014-04-18 21:28:31.197,59.691
AS14.29,2014-04-18 21:58:47.298,29.123
AS14.29,2014-04-18 22:47:36.408,331.096
AS14.29,2014-04-18 22:56:32.706,3.02
AS14.29,2014-04-18 22:56:54.072,258.265
AS14.29,2014-04-18 23:04:22.375,13.039
AS14.29,2014-04-18 23:04:39.430,1.009
AS14.29,2014-04-18 23:13:07.609,46.273
AS14.29,2014-04-18 23:14:07.960,10.033
AS14.29,2014-04-18 23:16:53.823,39.192
AS14.29,2014-04-19 09:05:45.989,32.258
AS14.29,2014-04-19 09:14:54.075,7.38
AS14.29,2014-04-19 09:15:26.589,1.002
AS14.29,2014-04-19 09:29:14.888,1.001
AS14.29,2014-04-19 10:28:53.121,36.827
AS14.29,2014-04-19 11:16:18.828,6.104
AS14.29,2014-04-19 11:31:50.740,33.171
AS14.29,2014-04-19 11:32:56.219,91.4
AS14.29,2014-04-19 11:42:19.713,71.26
AS14.29,2014-04-19 11:43:46.052,34.254
AS14.29,2014-04-19 11:44:21.332,323.399
AS14.29,2014-04-19 11:49:46.654,267.324
AS14.29,2014-04-19 11:59:53.894,42.455
AS14.29,2014-04-19 13:54:08.302,51.986
AS14.29,2014-04-19 14:02:00.858,3.01
AS14.29,2014-04-19 14:54:18.756,72.247
AS14.29,2014-04-19 16:27:38.299,80.9
AS14.29,2014-04-19 16:29:28.029,10.055
AS14.29,2014-04-19 16:32:08.470,46.209
AS14.29,2014-04-19 16:32:57.707,148.793
AS14.29,2014-04-19 16:35:35.726,66.356
AS14.29,2014-04-19 16:36:43.086,276.333
AS14.29,2014-04-19 16:42:31.913,35.072
AS14.29,2014-04-19 16:43:11.673,597.089
AS14.29,2014-04-19 17:08:13.171,8.151
AS14.29,2014-04-19 17:09:21.992,1.81
AS14.29,2014-04-19 17:26:01.858,14.072
AS14.29,2014-04-19 18:46:02.528,167.879
AS14.29,2014-04-19 19:45:59.463,22.091
AS14.29,2014-04-19 19:46:21.559,60.297
AS14.29,2014-04-19 19:47:30.160,66.266
AS14.29,2014-04-19 19:50:38.920,19.079
AS14.29,2014-04-19 20:32:59.206,2.022
AS14.29,2014-04-19 21:10:12.671,51.198
AS14.29,2014-04-19 21:22:14.505,51.176
AS14.29,2014-04-19 21:58:34.986,30.118
AS14.29,2014-04-19 21:59:10.746,20.083
AS14.29,2014-04-19 22:02:17.108,30.484
AS14.29,2014-04-19 22:02:49.663,49.066
AS14.29,2014-04-19 22:03:40.928,81.657
AS14.29,2014-04-19 22:12:46.105,37.006
AS14.29,2014-04-19 22:13:27.871,78.277
AS14.29,2014-04-19 22:17:23.104,3.009
AS14.29,2014-04-19 22:50:30.398,20.193
AS14.29,2014-04-19 22:52:04.601,100.453
AS14.29,2014-04-19 22:53:55.125,167.506
AS14.29,2014-04-19 22:56:50.473,136.617
AS14.29,2014-04-19 22:59:10.105,257.906
AS14.29,2014-04-19 23:03:47.325,4.636
AS14.29,2014-04-19 23:04:29.966,101.364
AS14.29,2014-04-19 23:06:23.453,357.303
AS14.29,2014-04-19 23:14:36.394,19.046
AS14.29,2014-04-20 08:20:14.292,90.495
AS14.29,2014-04-20 08:25:29.834,1.533
AS14.29,2014-04-20 08:37:00.285,9.767
AS14.29,2014-04-20 09:31:22.411,5.327
AS14.29,2014-04-20 09:31:44.865,23.801
AS14.29,2014-04-20 13:54:26.930,0.836
AS14.29,2014-04-20 13:54:29.325,4.154
AS14.29,2014-04-20 13:54:45.539,2.014
AS14.29,2014-04-20 13:59:40.332,109.402
AS14.29,2014-04-20 14:24:31.611,65.307
AS14.29,2014-04-20 16:37:16.790,117.488
AS14.29,2014-04-20 16:43:17.239,38.165
AS14.29,2014-04-20 16:43:58.421,56.63
AS14.29,2014-04-20 16:50:21.503,6.012
AS14.29,2014-04-20 16:50:36.572,137.283
AS14.29,2014-04-20 17:07:38.062,4.044
AS14.29,2014-04-20 17:07:51.489,1.003
AS14.29,2014-04-20 17:07:56.552,53.939
AS14.29,2014-04-20 17:31:40.078,3.016
AS14.29,2014-04-20 18:09:18.358,41.882
AS14.29,2014-04-20 18:12:32.460,56.328
AS14.29,2014-04-20 18:29:34.431,111.185
AS14.29,2014-04-20 18:44:48.002,3.007
AS14.29,2014-04-20 20:24:44.457,59.027
AS14.29,2014-04-20 21:07:45.207,4.552
AS14.29,2014-04-20 21:08:31.209,3.009
AS14.29,2014-04-20 21:08:37.256,121.715
AS14.29,2014-04-20 21:11:32.959,5.973
AS14.29,2014-04-20 21:20:01.289,6.841
AS14.29,2014-04-20 22:00:57.858,5.042
AS14.29,2014-04-20 22:03:33.770,138.681
AS14.29,2014-04-20 22:05:53.461,2.051
AS14.29,2014-04-20 22:08:31.430,89.613
AS14.29,2014-04-20 22:12:28.676,6.161
AS14.29,2014-04-20 22:18:07.098,3.005
AS14.29,2014-04-20 22:18:11.109,10.055
AS14.29,2014-04-20 22:24:51.700,30.729
AS14.29,2014-04-20 22:25:26.140,179.058
AS14.29,2014-04-21 08:39:08.875,85.648
AS14.29,2014-04-21 09:15:17.372,3.101
AS14.29,2014-04-21 09:15:28.565,8.773
AS14.29,2014-04-21 09:16:03.812,1.95
AS14.29,2014-04-21 09:26:51.605,23.17
AS14.29,2014-04-21 12:55:48.763,5.03
AS14.29,2014-04-21 16:04:33.766,110.627
AS14.29,2014-04-21 17:40:37.463,6.018
AS14.29,2014-04-21 17:40:43.483,22.726
AS14.29,2014-04-21 17:43:13.963,3.006
AS14.29,2014-04-21 18:01:07.825,173.908
AS14.29,2014-04-21 18:05:34.953,1.431
AS14.29,2014-04-21 18:24:11.118,5.016
AS14.29,2014-04-21 18:40:27.378,42.241
AS14.29,2014-04-21 18:43:35.371,43.239
AS14.29,2014-04-21 19:27:55.335,1078.896
AS14.29,2014-04-21 19:50:51.846,5.041
AS14.29,2014-04-21 20:28:31.428,61.292
AS14.29,2014-04-21 20:30:18.967,161.323
AS14.29,2014-04-21 20:49:50.930,26.715
AS14.29,2014-04-21 20:58:03.239,3.681
AS14.29,2014-04-21 21:07:47.642,1.748
AS14.29,2014-04-21 21:26:02.918,4.009
AS14.29,2014-04-21 22:26:39.084,173.567
AS14.29,2014-04-22 06:46:42.723,312.754
AS14.29,2014-04-22 07:27:41.842,7.079
AS14.29,2014-04-22 07:46:22.407,42.187
AS14.29,2014-04-22 07:48:08.115,38.163
AS14.29,2014-04-22 09:28:28.338,44.739
AS14.29,2014-04-22 09:29:37.095,4.094
AS14.29,2014-04-22 09:32:42.822,7.497
AS14.29,2014-04-22 09:33:19.016,3.016
AS14.29,2014-04-22 09:47:14.135,53.227
AS14.29,2014-04-22 09:48:11.401,10.832
AS14.29,2014-04-22 09:49:46.884,3.03
AS14.29,2014-04-22 09:50:26.068,31.09
AS14.29,2014-04-22 10:01:16.648,17.058
AS14.29,2014-04-22 10:07:39.944,13.037
AS14.29,2014-04-22 10:27:09.782,15.079
AS14.29,2014-04-22 10:31:02.877,38.172
AS14.29,2014-04-22 10:49:04.407,13.047
AS14.29,2014-04-22 10:49:29.502,26.102
AS14.29,2014-04-22 12:13:18.088,43.489
AS14.29,2014-04-22 12:15:55.753,2.762
AS14.29,2014-04-22 12:36:59.586,13.514
AS14.29,2014-04-22 12:37:14.805,7.052
AS14.29,2014-04-22 12:37:26.930,346.47
AS14.29,2014-04-22 12:43:25.930,3.01
AS14.29,2014-04-22 13:46:02.382,126.541
AS14.29,2014-04-22 13:49:08.204,26.099
AS14.29,2014-04-22 13:49:35.328,44.369
AS14.29,2014-04-22 13:51:41.825,19.23
AS14.29,2014-04-22 13:59:49.875,226.561
AS14.29,2014-04-22 14:06:57.217,252.98
AS14.29,2014-04-22 14:11:29.851,3.004
AS14.29,2014-04-22 14:11:53.019,22.181
AS14.29,2014-04-22 14:13:22.319,13.282
AS14.29,2014-04-22 14:20:59.155,22.382
AS14.29,2014-04-22 14:21:36.607,97.263
AS14.29,2014-04-22 14:24:03.936,106.372
AS14.29,2014-04-22 14:26:02.374,2.014
AS14.29,2014-04-22 14:27:29.644,72.496
AS14.29,2014-04-22 14:29:59.434,34.127
AS14.29,2014-04-22 14:30:46.694,33.579
AS14.29,2014-04-22 14:32:09.753,46.434
AS14.29,2014-04-22 14:34:25.437,6.149
AS14.29,2014-04-22 14:34:49.654,2.004
AS14.29,2014-04-22 14:36:48.411,16.104
AS14.29,2014-04-22 14:37:08.683,62.195
AS14.29,2014-04-22 14:38:14.894,82.492
AS14.29,2014-04-22 15:04:40.762,4.057
AS14.29,2014-04-22 15:04:50.861,1.002
AS14.29,2014-04-22 15:18:34.839,215.353
AS14.29,2014-04-22 15:29:14.311,204.959
AS14.29,2014-04-22 15:39:45.263,18.19
AS14.29,2014-04-22 15:40:08.484,66.348
AS14.29,2014-04-22 15:48:21.644,13.034
AS14.29,2014-04-22 15:55:26.937,201.097
AS14.29,2014-04-22 16:54:22.651,13.134
AS14.29,2014-04-22 17:03:55.549,3.02
AS14.29,2014-04-22 17:04:10.608,5.549
AS14.29,2014-04-22 17:30:08.914,3.167
AS14.29,2014-04-22 17:50:24.108,5.021
AS14.29,2014-04-22 17:50:30.134,76.56
AS14.29,2014-04-22 17:51:56.937,3.149
AS14.29,2014-04-22 17:52:12.273,33.672
AS14.29,2014-04-22 18:45:06.776,18.215
AS14.29,2014-04-22 18:45:45.142,9.043
AS14.29,2014-04-22 18:46:16.351,10.025
AS14.29,2014-04-22 18:46:30.434,82.446
AS14.29,2014-04-22 18:48:31.059,21.073
AS14.29,2014-04-22 18:49:23.369,11.102
AS14.29,2014-04-22 18:50:01.694,56.266
AS14.29,2014-04-22 21:00:50.476,45.972
AS14.29,2014-04-22 21:01:45.400,3.021
AS14.29,2014-04-22 21:02:04.677,13.172
AS14.29,2014-04-22 21:02:55.200,73.312
AS14.29,2014-04-22 21:04:30.846,29.134
AS14.29,2014-04-22 21:06:41.559,209.876
AS14.29,2014-04-22 21:10:20.252,55.637
AS14.29,2014-04-22 21:11:46.250,2.013
AS14.29,2014-04-23 00:57:39.568,139.77
AS14.29,2014-04-23 01:02:23.526,112.445
AS14.29,2014-04-23 01:49:04.256,72.223
AS14.29,2014-04-23 02:14:32.918,14.093
AS14.29,2014-04-23 02:17:59.832,32.262
AS14.29,2014-04-23 02:23:30.980,107.458
AS14.29,2014-04-23 09:55:20.374,8.059
AS14.29,2014-04-23 09:55:32.459,7.058
AS14.29,2014-04-23 10:29:06.822,50.261
AS14.29,2014-04-23 20:57:34.740,46.396
AS14.29,2014-04-23 21:03:19.203,74.931
AS14.29,2014-04-23 21:04:39.900,2.018
AS14.29,2014-04-23 21:08:04.848,32.262
AS14.29,2014-04-23 21:11:25.868,107.801
AS14.29,2014-04-23 21:14:10.549,6.014
AS14.29,2014-04-23 21:14:36.644,9.101
AS14.29,2014-04-23 21:16:14.256,29.184
AS14.29,2014-04-23 21:17:01.546,1.022
AS14.29,2014-04-23 21:17:03.759,14.239
AS14.29,2014-04-23 21:17:47.105,173.291
AS14.29,2014-04-23 21:20:45.477,3.012
AS14.29,2014-04-23 21:24:28.023,47.747
AS14.29,2014-04-23 21:31:01.278,91.433
AS14.29,2014-04-23 21:32:40.753,561.237
AS14.29,2014-04-23 21:42:41.533,219.638
AS14.29,2014-04-23 21:47:47.592,408.425
AS14.29,2014-04-23 21:55:09.605,65.254
AS14.29,2014-04-23 21:56:25.411,152.543
AS14.29,2014-04-23 21:59:00.493,79.277
AS14.29,2014-04-23 22:03:57.526,74.682
AS14.29,2014-04-23 22:05:13.394,191.18
AS14.29,2014-04-23 22:09:35.400,2.367
AS14.29,2014-04-23 22:24:40.543,3.026
AS14.29,2014-04-23 22:37:52.980,212.223
AS14.29,2014-04-23 22:42:50.588,18.685
AS14.29,2014-04-23 22:43:58.490,5.01
AS14.29,2014-04-23 22:44:10.569,13.115
AS14.29,2014-04-23 22:44:30.756,96.509
AS14.29,2014-04-23 22:46:12.308,239.075
AS14.29,2014-04-23 22:50:12.851,558.372
AS14.29,2014-04-24 06:49:19.789,367.445
AS14.29,2014-04-24 07:26:46.391,3.078
AS14.29,2014-04-24 08:54:12.786,47.663
AS14.29,2014-04-24 08:58:34.427,6.02
AS14.29,2014-04-24 08:58:41.453,124.213
AS14.29,2014-04-24 09:13:01.573,78.289
AS14.29,2014-04-24 09:31:58.535,53.348
AS14.29,2014-04-24 09:32:57.447,26.098
AS14.29,2014-04-24 09:49:33.049,42.567
AS14.29,2014-04-24 09:50:40.582,1.879
AS14.29,2014-04-24 09:50:54.539,1.921
AS14.29,2014-04-24 09:56:23.477,5.034
AS14.29,2014-04-24 10:29:40.263,5.016
AS14.29,2014-04-24 10:38:21.816,3.031
AS14.29,2014-04-24 10:41:03.049,2.139
AS14.29,2014-04-24 10:41:06.076,10.674
AS14.29,2014-04-24 10:42:00.542,2.787
AS14.29,2014-04-24 10:53:32.967,3.006
AS14.29,2014-04-24 11:10:35.157,49.758
AS14.29,2014-04-24 11:12:59.296,47.247
AS14.29,2014-04-24 11:14:15.648,1.948
AS14.29,2014-04-24 11:15:11.654,86.958
AS14.29,2014-04-24 11:22:45.734,31.007
AS14.29,2014-04-24 11:23:42.243,4.76
AS14.29,2014-04-24 11:24:47.507,5.014
AS14.29,2014-04-24 11:26:43.631,18.394
AS14.29,2014-04-24 11:27:39.960,4.271
AS14.29,2014-04-24 11:32:42.561,2.196
AS14.29,2014-04-24 11:39:39.813,2.034
AS14.29,2014-04-24 11:39:44.108,75.38
AS14.29,2014-04-24 11:40:59.490,41.649
AS14.29,2014-04-24 11:41:56.266,34.147
AS14.29,2014-04-24 11:58:35.135,9.318
AS14.29,2014-04-24 11:59:07.532,14.13
AS14.29,2014-04-24 12:04:06.823,28.653
AS14.29,2014-04-24 12:08:07.599,4.313
AS14.29,2014-04-24 12:09:16.065,1.611
AS14.29,2014-04-24 12:10:37.418,4.019
AS14.29,2014-04-24 12:22:49.954,48.652
AS14.29,2014-04-24 12:24:44.630,1.684
AS14.29,2014-04-24 12:48:36.433,3.009
AS14.29,2014-04-24 16:38:53.921,443.622
AS14.29,2014-04-24 16:46:30.696,3.007
AS14.29,2014-04-24 17:14:55.135,81.406
AS14.29,2014-04-24 17:34:14.726,220.507
AS14.29,2014-04-24 17:51:52.046,3.018
AS14.29,2014-04-24 17:53:16.490,1.052
AS14.29,2014-04-24 18:02:43.390,53.453
AS14.29,2014-04-24 18:05:30.217,18.086
AS14.29,2014-04-24 18:06:01.367,56.202
AS14.29,2014-04-24 18:07:09.631,32.862
AS14.29,2014-04-24 18:08:14.466,6.012
AS14.29,2014-04-24 18:08:31.528,216.7
AS14.29,2014-04-24 18:12:39.413,2.009
AS14.29,2014-04-24 18:12:47.470,142.47
AS14.29,2014-04-24 19:26:20.788,27.183
AS14.29,2014-04-24 19:27:50.357,4.015
AS14.29,2014-04-24 19:29:01.220,82.512
AS14.29,2014-04-24 19:31:16.431,21.121
AS14.29,2014-04-24 23:48:34.236,135.857
AS14.29,2014-04-24 23:51:04.151,16.045
AS14.29,2014-04-24 23:52:23.493,298.546
AS14.29,2014-04-25 15:42:51.483,15.876
AS14.29,2014-04-25 15:46:38.371,30.899
AS14.29,2014-04-25 15:51:47.369,7.249
AS14.29,2014-04-25 15:54:39.407,13.052
AS14.29,2014-04-25 22:35:48.864,33.194
AS14.29,2014-04-25 22:38:38.341,29.134
AS14.29,2014-04-26 02:37:18.563,29.836
AS14.29,2014-04-26 02:37:49.704,623.892
AS14.29,2014-04-26 09:20:18.394,65.127
AS14.29,2014-04-26 09:45:22.460,4.031
AS14.29,2014-04-26 09:45:32.543,1.017
AS14.29,2014-04-26 09:57:55.006,6.426
AS14.29,2014-04-26 10:18:23.622,3.03
AS14.29,2014-04-26 10:27:12.750,169.839
AS14.29,2014-04-26 18:22:42.739,1.007
AS14.29,2014-04-26 18:22:45.845,1.003
AS14.29,2014-04-26 18:22:51.907,163.761
AS14.29,2014-04-26 18:25:42.696,10.032
AS14.29,2014-04-26 18:26:02.766,27.123
AS14.29,2014-04-26 18:26:34.921,65.285
AS14.29,2014-04-26 18:27:50.289,13.767
AS14.29,2014-04-26 18:35:32.641,3.006
AS14.29,2014-04-26 18:35:47.690,4.014
AS14.29,2014-04-26 18:47:35.293,75.254
AS14.29,2014-04-26 18:53:02.658,18.739
AS14.29,2014-04-26 18:53:41.601,40.948
AS14.29,2014-04-26 18:56:39.904,29.195
AS14.29,2014-04-26 18:58:04.811,2.554
AS14.29,2014-04-26 18:59:36.674,8.431
AS14.29,2014-04-26 19:01:22.582,138.274
AS14.29,2014-04-26 19:04:01.631,1.282
AS14.29,2014-04-26 19:04:53.614,9.011
AS14.29,2014-04-26 19:05:09.828,2.099
AS14.29,2014-04-26 19:40:32.947,56.796
AS14.29,2014-04-26 20:00:24.553,3.007
AS14.29,2014-04-26 20:28:28.625,63.818
AS14.29,2014-04-26 20:29:32.888,9.182
AS14.29,2014-04-26 20:31:12.576,49.772
AS14.29,2014-04-26 20:32:02.838,1138.115
AS14.29,2014-04-26 20:51:53.096,109.867
AS14.29,2014-04-26 20:54:20.605,84.163
AS14.29,2014-04-26 20:55:49.678,154.148
AS14.29,2014-04-26 20:58:28.579,210.664
AS14.29,2014-04-26 21:02:01.256,1.081
AS14.29,2014-04-26 21:02:12.496,8.058
AS14.29,2014-04-26 21:03:12.895,25.107
AS14.29,2014-04-26 21:04:12.147,32.637
AS14.29,2014-04-26 21:06:14.519,8.017
AS14.29,2014-04-26 21:06:41.884,90.274
AS14.29,2014-04-26 21:12:16.739,166.925
AS14.29,2014-04-26 21:15:05.644,317.516
AS14.29,2014-04-26 21:20:24.309,150.24
AS14.29,2014-04-26 21:23:21.621,8.229
AS14.29,2014-04-26 21:27:10.336,37.459
AS14.29,2014-04-26 21:44:22.664,64.385
AS14.29,2014-04-26 21:54:26.417,10.747
AS14.29,2014-04-26 22:04:57.891,2.35
AS14.29,2014-04-26 22:05:13.362,110.4
AS14.29,2014-04-26 22:07:04.769,3.025
AS14.29,2014-04-26 22:07:09.811,775.336
AS14.29,2014-04-27 09:36:05.430,7.018
AS14.29,2014-04-27 09:36:12.453,2.011
AS14.29,2014-04-27 09:36:43.618,588.255
AS14.29,2014-04-27 18:21:18.865,1.02
AS14.29,2014-04-27 18:48:26.661,120.639
AS14.29,2014-04-27 18:50:30.707,13.052
AS14.29,2014-04-27 18:53:39.660,3.84
AS14.29,2014-04-27 18:54:49.546,2.129
AS14.29,2014-04-27 18:57:44.536,14.054
AS14.29,2014-04-27 18:58:14.683,152.255
AS14.29,2014-04-27 19:00:48.351,44.197
AS14.29,2014-04-27 21:14:57.747,328.317
AS14.29,2014-04-27 21:23:15.000,101.535
AS14.29,2014-04-27 21:24:59.809,7.616
AS14.29,2014-04-27 21:26:10.118,29.982
AS14.29,2014-04-27 21:30:47.009,36.362
AS14.29,2014-04-27 21:34:44.109,30.059
AS14.29,2014-04-27 21:35:40.276,29.366
AS14.29,2014-04-27 21:42:36.394,47.435
AS14.29,2014-04-27 21:48:04.223,24.092
AS14.29,2014-04-27 21:48:30.338,108.039
AS14.29,2014-04-27 21:50:37.392,31.706
AS14.29,2014-04-27 21:51:15.345,41.097
AS14.29,2014-04-27 21:52:37.180,192.342
AS14.29,2014-04-27 22:16:18.200,1.262
AS14.29,2014-04-27 22:22:13.983,84.21
AS14.29,2014-04-27 22:27:52.938,8.158
AS14.29,2014-04-27 22:31:38.746,9.018
AS14.29,2014-04-27 22:48:45.423,191.553
AS14.29,2014-04-27 22:54:06.987,532.66
AS14.29,2014-04-27 23:05:28.076,2136.316
AS14.29,2014-04-27 23:41:48.964,36.332
AS14.29,2014-04-28 06:45:43.515,6.239
AS14.29,2014-04-28 06:45:49.756,6.647
AS14.29,2014-04-28 06:46:16.772,509.161
AS14.29,2014-04-28 07:02:13.072,1.368
AS14.29,2014-04-28 07:03:58.726,7.013
AS14.29,2014-04-28 07:12:37.151,172.81
AS14.29,2014-04-28 07:18:04.016,119.474
AS14.29,2014-04-28 15:51:46.671,122.768
AS14.29,2014-04-28 17:05:49.900,125.948
AS14.29,2014-04-28 17:09:03.032,1.795
AS14.29,2014-04-28 17:10:49.101,14.725
AS14.29,2014-04-28 17:12:26.990,4.008
AS14.29,2014-04-28 17:50:41.012,8.058
AS14.29,2014-04-28 18:48:50.421,45.479
AS14.29,2014-04-28 18:50:04.059,11.146
AS14.29,2014-04-28 18:51:01.563,100.358
AS14.29,2014-04-28 18:52:46.940,138.314
AS14.29,2014-04-28 18:55:07.812,25.121
AS14.29,2014-04-28 22:49:28.974,117.468
AS14.29,2014-04-28 22:51:33.466,96.73
AS14.29,2014-04-28 22:53:10.470,26.128
AS14.29,2014-04-28 22:55:27.141,1.807
AS14.29,2014-04-28 22:55:49.963,15.088
AS14.29,2014-04-28 23:16:31.089,325.404
AS14.29,2014-04-28 23:23:31.969,4.017
AS14.29,2014-04-28 23:23:39.072,517.681
AS14.29,2014-04-29 07:00:57.615,234.094
AS14.29,2014-04-29 09:00:46.023,13.749
AS14.29,2014-04-29 09:16:24.992,3.01
AS14.29,2014-04-29 09:17:56.344,4.017
AS14.29,2014-04-29 09:18:15.477,26.119
AS14.29,2014-04-29 09:31:17.555,35.116
AS14.29,2014-04-29 09:45:36.759,97.61
AS14.29,2014-04-29 09:50:16.598,73.016
AS14.29,2014-04-29 09:55:18.920,4.073
AS14.29,2014-04-29 10:14:35.213,97.738
AS14.29,2014-04-29 10:17:19.881,26.08
AS14.29,2014-04-29 10:19:54.078,1.003
AS14.29,2014-04-29 10:31:02.107,8.025
AS14.29,2014-04-29 10:31:15.197,207.542
AS14.29,2014-04-29 10:36:36.122,263.483
AS14.29,2014-04-29 10:42:41.102,78.766
AS14.29,2014-04-29 10:48:51.038,5.574
AS14.29,2014-04-29 10:52:16.979,5.281
AS14.29,2014-04-29 10:54:11.016,3.01
AS14.29,2014-04-29 11:25:40.911,140.783
AS14.29,2014-04-29 12:07:05.045,3.911
AS14.29,2014-04-29 12:10:43.970,3.023
AS14.29,2014-04-29 12:15:11.644,96.197
AS14.29,2014-04-29 12:16:48.558,85.488
AS14.29,2014-04-29 12:18:15.059,147.318
AS14.29,2014-04-29 12:21:04.982,72.185
AS14.29,2014-04-29 12:27:58.016,3.039
AS14.29,2014-04-29 12:28:10.130,2.006
AS14.29,2014-04-29 12:28:12.142,21.118
AS14.29,2014-04-29 12:38:32.602,46.272
AS14.29,2014-04-29 12:39:34.938,140.395
AS14.29,2014-04-29 12:42:16.405,87.267
AS14.29,2014-04-29 13:18:38.214,71.327
AS14.29,2014-04-29 13:21:10.684,100.475
AS14.29,2014-04-29 13:22:56.259,15.74
AS14.29,2014-04-29 13:26:23.142,3.015
AS14.29,2014-04-29 13:26:27.167,49.349
AS14.29,2014-04-29 13:28:22.253,1.725
AS14.29,2014-04-29 13:29:26.440,1.513
AS14.29,2014-04-29 13:30:06.650,6.019
AS14.29,2014-04-29 13:50:27.519,11.068
AS14.29,2014-04-29 13:50:38.595,15.151
AS14.29,2014-04-29 13:50:54.753,50.892
AS14.29,2014-04-29 13:52:31.540,23.082
AS14.29,2014-04-29 13:53:18.709,17.747
AS14.29,2014-04-29 13:56:09.476,4.014
AS14.29,2014-04-29 13:56:13.493,5.01
AS14.29,2014-04-29 13:56:34.598,45.172
AS14.29,2014-04-29 14:17:24.921,146.769
AS14.29,2014-04-29 14:19:52.700,2.547
AS14.29,2014-04-29 14:22:11.058,3.009
AS14.29,2014-04-29 14:22:23.213,13.052
AS14.29,2014-04-29 14:30:00.157,32.138
AS14.29,2014-04-29 14:37:16.160,51.555
AS14.29,2014-04-29 14:48:24.937,0.838
AS14.29,2014-04-29 14:53:43.477,6.031
AS14.29,2014-04-29 14:57:31.809,75.302
AS14.29,2014-04-29 15:12:24.862,26.123
AS14.29,2014-04-29 16:51:46.288,67.302
AS14.29,2014-04-29 18:03:09.377,120.654
AS14.29,2014-04-29 23:33:46.434,65.989
AS14.29,2014-04-29 23:35:37.624,30.125
AS14.29,2014-04-30 00:03:15.384,259.363
AS14.29,2014-04-30 00:08:23.326,631.094
AS14.29,2014-04-30 07:51:16.519,129.56
AS14.29,2014-04-30 07:56:52.007,260.081
AS14.29,2014-04-30 08:30:02.721,8.742
AS14.29,2014-04-30 08:31:04.591,22.111
AS14.29,2014-04-30 10:06:25.720,42.893
AS14.29,2014-04-30 10:08:27.565,2.631
AS14.29,2014-04-30 19:38:03.913,9.046
AS14.29,2014-04-30 19:48:12.131,195.989
AS14.29,2014-04-30 20:46:05.446,59.355
AS14.29,2014-04-30 20:47:05.996,261.937
AS14.29,2014-04-30 21:47:55.025,29.034
AS14.29,2014-04-30 21:48:58.079,1.767
