id,time,appCat.entertainment
AS14.23,2014-04-22 15:57:56.250,25.346
AS14.23,2014-04-22 15:58:47.598,29.192
AS14.23,2014-04-22 15:59:55.890,32.149
AS14.23,2014-04-23 08:22:39.651,26.391
AS14.23,2014-04-23 08:23:13.233,19.084
AS14.23,2014-04-23 08:23:33.720,20.09
AS14.23,2014-04-23 12:04:13.799,23.09
AS14.23,2014-04-23 16:32:01.355,311.013
AS14.23,2014-04-23 16:37:13.381,25.125
AS14.23,2014-04-23 16:53:22.765,54.235
AS14.23,2014-04-23 17:00:47.497,6.226
AS14.23,2014-04-24 00:39:36.265,15.15
AS14.23,2014-04-24 00:39:52.273,4.028
AS14.23,2014-04-24 12:10:50.220,1.002
AS14.23,2014-04-24 12:10:51.223,27.844
AS14.23,2014-04-24 12:11:19.714,41.218
AS14.23,2014-04-24 13:05:22.368,5.023
AS14.23,2014-04-25 13:41:30.219,29.39
AS14.23,2014-04-25 13:49:33.802,10.03
AS14.23,2014-04-26 12:10:39.740,14.331
AS14.23,2014-04-26 12:11:00.161,19.372
AS14.23,2014-04-26 12:11:21.141,12.064
AS14.23,2014-04-26 12:12:51.334,36.265
AS14.23,2014-04-26 12:13:28.331,27.084
AS14.23,2014-04-26 12:14:12.556,69.366
AS14.23,2014-04-26 12:35:08.855,35.17
AS14.23,2014-04-26 12:47:43.757,69.131
AS14.23,2014-04-26 12:48:54.803,27.023
AS14.23,2014-04-26 12:49:32.703,17.597
AS14.23,2014-04-26 12:49:51.555,87.246
AS14.23,2014-04-26 13:04:06.729,7.647
AS14.23,2014-04-27 02:17:18.059,14.598
AS14.23,2014-04-27 02:17:33.394,4.014
AS14.23,2014-04-27 09:55:52.311,1.002
AS14.23,2014-04-27 10:16:59.345,721.516
AS14.23,2014-04-27 10:30:24.519,42.24
AS14.23,2014-04-27 19:20:23.262,30.213
AS14.23,2014-04-27 19:47:57.779,108.997
AS14.23,2014-04-28 00:18:03.428,14.263
AS14.23,2014-04-28 00:18:30.816,88.569
AS14.23,2014-04-28 00:20:01.690,94.891
AS14.23,2014-04-28 00:21:38.134,15.059
AS14.23,2014-04-28 00:21:59.117,229.658
AS14.23,2014-04-28 00:25:57.884,113.116
AS14.23,2014-04-28 00:27:55.724,17.785
AS14.23,2014-04-28 00:28:44.790,18.424
AS14.23,2014-04-28 00:29:09.289,7.336
AS14.23,2014-04-28 00:29:51.755,85.642
AS14.23,2014-04-28 00:31:18.177,70.949
AS14.23,2014-04-28 00:32:53.707,75.349
AS14.23,2014-04-28 00:34:24.684,20.097
AS14.23,2014-04-28 00:34:51.421,28.359
AS14.23,2014-04-28 00:35:20.706,53.544
AS14.23,2014-04-28 00:36:17.740,112.48
AS14.23,2014-04-28 00:38:12.259,36.478
AS14.23,2014-04-28 00:38:50.242,203.407
AS14.23,2014-04-28 00:43:25.247,5.011
AS14.23,2014-04-28 01:33:26.677,109.02
AS14.23,2014-04-28 01:35:16.855,26.08
AS14.23,2014-04-28 01:35:43.625,161.371
AS14.23,2014-04-28 01:38:25.706,167.642
AS14.23,2014-04-28 01:41:14.035,215.555
AS14.23,2014-04-28 07:46:16.625,83.788
AS14.23,2014-04-28 07:47:41.043,123.155
AS14.23,2014-04-28 16:06:01.032,14.276
AS14.23,2014-04-28 16:06:17.164,17.431
AS14.23,2014-04-28 16:06:45.782,136.14
AS14.23,2014-04-28 16:09:26.065,39.145
AS14.23,2014-04-28 16:10:05.671,26.054
AS14.23,2014-04-28 16:10:43.729,42.698
AS14.23,2014-04-28 16:11:26.878,88.324
AS14.23,2014-04-28 16:13:37.683,26.887
AS14.23,2014-04-28 16:14:10.608,69.791
AS14.23,2014-04-28 16:15:23.716,44.834
AS14.23,2014-04-28 16:16:16.808,17.467
AS14.23,2014-04-28 16:17:16.726,285.984
AS14.23,2014-04-28 16:22:40.786,75.145
AS14.23,2014-04-28 16:29:44.766,6.022
AS14.23,2014-04-28 21:13:19.775,22.536
AS14.23,2014-04-28 21:13:55.782,104.074
AS14.23,2014-04-29 00:06:29.230,1.005
AS14.23,2014-04-29 00:06:30.236,1025.87
AS14.23,2014-04-29 17:40:53.252,27.912
AS14.23,2014-04-29 17:41:24.822,25.549
AS14.23,2014-04-29 17:41:51.132,207.433
AS14.23,2014-04-29 19:18:18.173,6.121
AS14.23,2014-04-29 22:03:12.163,69.427
AS14.23,2014-04-29 22:07:24.020,17.133
AS14.23,2014-04-29 22:07:56.780,25.538
AS14.23,2014-04-29 22:08:47.793,69.792
AS14.23,2014-04-29 22:10:09.525,29.902
AS14.23,2014-04-29 22:11:20.407,162.339
AS14.23,2014-04-29 22:22:56.763,1.588
AS14.23,2014-04-29 22:24:25.888,1.95
AS14.23,2014-04-29 22:24:29.463,6.018
AS14.23,2014-04-29 23:04:40.954,14.83
AS14.23,2014-04-29 23:05:15.822,20.475
AS14.23,2014-04-29 23:05:38.361,15.14
AS14.23,2014-04-29 23:05:56.724,14.687
AS14.23,2014-04-29 23:06:12.122,22.687
AS14.23,2014-04-29 23:06:36.048,15.135
AS14.23,2014-04-29 23:07:13.861,17.875
AS14.23,2014-04-29 23:08:48.815,40.534
AS14.23,2014-04-29 23:09:30.707,15.111
AS14.23,2014-04-29 23:09:54.770,44.275
AS14.23,2014-04-29 23:11:07.558,19.952
AS14.23,2014-04-29 23:12:16.861,32.632
AS14.23,2014-04-29 23:14:17.790,8.026
AS14.23,2014-04-29 23:16:38.848,22.435
AS14.23,2014-04-29 23:17:07.571,55.934
AS14.23,2014-04-29 23:40:29.720,7.026
AS14.23,2014-04-29 23:56:41.240,15.062
AS14.23,2014-04-30 00:09:10.395,22.158
AS14.23,2014-04-30 00:09:40.589,11.074
AS14.23,2014-04-30 00:20:09.095,34.171
AS14.23,2014-04-30 09:41:48.137,1.008
AS14.23,2014-04-30 09:41:49.147,154.925
AS14.23,2014-04-30 09:55:32.595,356.239
AS14.23,2014-04-30 21:31:38.759,15.147
AS14.23,2014-04-30 21:33:08.793,21.744
AS14.23,2014-04-30 21:33:32.430,21.645
AS14.23,2014-04-30 21:33:57.730,17.96
AS14.23,2014-04-30 21:34:31.286,5.021
AS14.23,2014-04-30 21:42:24.937,15.016
AS14.23,2014-04-30 21:42:43.723,3.014
AS14.23,2014-05-01 00:44:32.832,155.425
AS14.23,2014-05-01 00:47:08.964,43.773
AS14.23,2014-05-01 00:47:53.437,197.628
AS14.23,2014-05-01 00:51:13.252,15.145
AS14.23,2014-05-01 00:51:29.486,93.228
AS14.23,2014-05-01 00:53:03.414,397.232
AS14.23,2014-05-01 00:59:41.362,398.152
AS14.23,2014-05-01 11:24:07.862,192.542
AS14.23,2014-05-01 16:06:40.421,1.007
AS14.23,2014-05-01 16:06:41.430,148.446
AS14.23,2014-05-01 18:43:33.979,34.686
AS14.23,2014-05-01 18:54:29.292,5.187
AS14.23,2014-05-01 19:17:25.871,32.658
AS14.23,2014-05-01 19:17:59.904,9.068
AS14.23,2014-05-01 19:28:53.026,94.207
AS14.23,2014-05-01 19:30:31.160,15.075
AS14.23,2014-05-01 19:30:46.923,20.176
AS14.23,2014-05-01 19:31:55.875,73.232
AS14.23,2014-05-01 20:22:55.996,18.363
AS14.23,2014-05-01 20:23:23.801,7.021
AS14.23,2014-05-01 20:35:53.946,17.093
AS14.23,2014-05-01 20:36:12.359,15.026
AS14.23,2014-05-01 20:36:29.069,32.901
AS14.23,2014-05-01 20:42:08.855,2.084
AS14.23,2014-05-01 20:55:16.786,27.266
AS14.23,2014-05-01 20:58:15.933,1.832
AS14.23,2014-05-01 21:07:01.816,9.032
AS14.23,2014-05-01 21:24:28.522,8.083
AS14.23,2014-05-01 21:24:37.496,29.068
AS14.23,2014-05-01 22:54:39.934,14.2
AS14.23,2014-05-01 23:31:20.280,2.006
AS14.23,2014-05-01 23:38:34.655,3.012
AS14.23,2014-05-01 23:39:01.831,71.351
AS14.23,2014-05-01 23:50:47.033,29.153
AS14.23,2014-05-01 23:51:16.888,46.324
AS14.23,2014-05-02 09:49:54.828,24.15
AS14.23,2014-05-02 09:50:44.884,260.432
AS14.23,2014-05-02 10:23:50.753,191.412
AS14.23,2014-05-02 10:32:21.878,2.305
AS14.23,2014-05-02 10:33:14.970,5.142
AS14.23,2014-05-02 10:33:20.740,5.298
AS14.23,2014-05-02 10:33:32.328,5.216
AS14.23,2014-05-03 23:50:36.934,29.68
AS14.23,2014-05-04 01:36:31.191,14.064
AS14.23,2014-05-04 01:36:59.325,1.074
AS14.23,2014-05-04 01:37:00.404,11.036
AS14.23,2014-05-04 01:39:05.901,19.091
AS14.23,2014-05-04 01:42:54.371,94.731
AS14.24,2014-04-14 21:49:55.145,10.026
AS14.24,2014-04-18 21:14:24.700,2.006
AS14.24,2014-04-18 21:14:29.727,1.009
AS14.24,2014-04-22 08:47:29.582,3.008
AS14.24,2014-04-22 08:47:32.591,41.811
AS14.24,2014-04-22 08:57:25.809,7.027
AS14.24,2014-04-22 08:57:41.917,4.126
AS14.24,2014-04-22 10:40:03.813,5.025
AS14.24,2014-04-22 10:40:45.974,2.006
AS14.24,2014-04-22 10:40:47.984,4.08
AS14.24,2014-04-22 13:13:23.740,11.033
AS14.24,2014-04-22 15:35:28.321,4.009
AS14.24,2014-04-22 15:35:32.331,10.294
AS14.24,2014-04-25 21:07:30.713,15.532
AS14.24,2014-04-25 21:07:54.993,7.533
AS14.24,2014-04-25 21:08:04.548,13.108
AS14.24,2014-04-26 20:13:32.496,3.221
AS14.24,2014-04-28 21:57:02.585,31.292
AS14.24,2014-04-28 21:57:39.013,1.002
AS14.24,2014-04-28 21:57:48.163,10.027
AS14.24,2014-04-29 22:49:35.028,6.035
AS14.24,2014-04-29 22:49:52.204,2.01
AS14.24,2014-04-29 22:49:54.217,26.135
AS14.24,2014-04-30 11:29:20.802,17.134
AS14.24,2014-04-30 11:29:37.944,8.07
AS14.24,2014-04-30 11:30:20.311,7.023
AS14.24,2014-04-30 11:30:27.335,22.849
AS14.24,2014-04-30 11:30:50.691,23.746
AS14.24,2014-04-30 11:40:24.901,14.281
AS14.24,2014-04-30 11:46:15.864,4.789
AS14.24,2014-04-30 11:46:45.500,14.442
AS14.24,2014-04-30 11:47:02.628,1.137
AS14.24,2014-04-30 11:50:20.424,5.148
AS14.24,2014-04-30 12:00:25.612,29.329
AS14.24,2014-04-30 12:01:01.973,2.005
AS14.24,2014-04-30 12:01:03.980,12.045
AS14.24,2014-05-03 22:36:13.380,4.022
AS14.24,2014-05-08 21:57:30.249,33.088
AS14.24,2014-05-08 22:00:04.043,33.137
AS14.24,2014-05-08 22:00:47.265,25.073
AS14.24,2014-05-08 22:01:31.424,14.96
AS14.24,2014-05-08 22:03:01.747,8.022
AS14.24,2014-05-08 22:04:06.196,49.56
AS14.24,2014-05-08 22:04:59.357,20.052
AS14.24,2014-05-08 23:36:21.539,30.068
AS14.24,2014-05-08 23:36:52.124,29.79
AS14.24,2014-05-08 23:37:23.783,94.981
AS14.24,2014-05-08 23:38:59.519,30.307
AS14.24,2014-05-08 23:39:31.855,13.078
AS14.24,2014-05-08 23:39:49.957,91.463
AS14.24,2014-05-10 03:24:41.424,15.343
AS14.24,2014-05-10 03:24:56.767,7.028
AS14.24,2014-05-10 03:25:03.799,15.058
AS14.24,2014-05-12 12:19:43.145,10.039
AS14.24,2014-05-12 12:19:53.187,34.119
AS14.24,2014-05-12 12:20:27.308,29.508
AS14.24,2014-05-12 12:32:33.786,4.82
AS14.24,2014-05-12 12:42:26.411,3.895
AS14.24,2014-05-12 12:44:07.115,40.841
AS14.24,2014-05-12 12:48:46.279,56.677
AS14.24,2014-05-12 12:58:36.724,10.057
AS14.24,2014-05-12 12:58:46.785,18.062
AS14.24,2014-05-12 12:59:04.848,35.112
AS14.24,2014-05-12 12:59:39.961,18.065
AS14.24,2014-05-12 12:59:58.029,31.077
AS14.24,2014-05-12 13:00:29.107,44.975
AS14.24,2014-05-12 13:02:52.703,16.261
AS14.24,2014-05-12 13:06:18.183,9.006
AS14.24,2014-05-12 13:13:12.371,18.056
AS14.24,2014-05-12 13:37:17.914,3.005
AS14.24,2014-05-13 23:37:47.463,19.634
AS14.24,2014-05-13 23:38:08.619,40.824
AS14.24,2014-05-13 23:39:49.125,20.528
AS14.24,2014-05-13 23:40:11.750,44.279
AS14.24,2014-05-14 17:42:09.240,38.198
AS14.24,2014-05-14 17:43:07.611,27.249
AS14.24,2014-05-14 17:49:22.742,15.437
AS14.24,2014-05-14 17:58:39.528,18.299
AS14.24,2014-05-14 17:58:58.492,9.084
AS14.24,2014-05-14 18:02:55.694,16.057
AS14.24,2014-05-14 18:28:07.321,17.285
AS14.24,2014-05-18 17:44:50.128,6.015
AS14.24,2014-05-18 22:10:10.753,5.882
AS14.24,2014-05-19 00:10:28.696,11.035
AS14.24,2014-05-19 00:10:48.973,1.005
AS14.24,2014-05-21 09:10:30.638,6.251
AS14.24,2014-05-21 09:10:44.062,2.151
AS14.24,2014-05-23 11:09:22.628,4.01
AS14.24,2014-05-23 11:09:31.664,31.071
AS14.24,2014-05-23 11:10:07.651,5.033
AS14.24,2014-05-23 11:10:31.237,3.017
AS14.24,2014-05-23 11:10:44.309,25.246
AS14.24,2014-05-23 11:11:26.201,27.401
AS14.24,2014-06-02 16:47:47.404,20.118
AS14.24,2014-06-02 16:50:30.757,62.532
AS14.24,2014-06-02 16:51:41.957,2.117
AS14.24,2014-06-02 16:52:11.710,34.827
AS14.24,2014-06-02 16:52:46.546,29.093
AS14.24,2014-06-02 16:53:15.641,4.007
AS14.24,2014-06-02 16:53:19.650,36.149
AS14.24,2014-06-02 16:54:12.003,4.036
AS14.24,2014-06-02 16:54:16.040,10.037
AS14.24,2014-06-02 17:49:34.907,9.134
AS14.25,2014-04-09 18:03:39.065,34.22
AS14.25,2014-04-09 18:34:19.414,201.549
AS14.25,2014-04-09 18:54:07.280,136.636
AS14.25,2014-04-09 18:56:28.095,298.052
AS14.25,2014-04-09 19:01:28.026,150.323
AS14.25,2014-04-09 19:32:54.003,54.222
AS14.25,2014-04-09 20:00:08.151,1.826
AS14.25,2014-04-09 20:03:05.150,41.42
AS14.25,2014-04-09 20:04:49.894,31.676
AS14.25,2014-04-09 20:08:55.907,31.434
AS14.25,2014-04-09 20:14:17.930,31.78
AS14.25,2014-04-09 20:20:22.569,9.338
AS14.25,2014-04-09 20:22:57.242,30.964
AS14.25,2014-04-09 20:35:28.647,8.054
AS14.25,2014-04-10 18:39:37.730,16.099
AS14.25,2014-04-10 19:16:12.526,7.025
AS14.25,2014-04-16 19:41:59.354,60.439
AS14.25,2014-04-25 07:53:58.157,1186.037
AS14.25,2014-04-28 08:49:21.108,138.095
AS14.25,2014-04-28 08:52:06.898,62.923
AS14.25,2014-04-28 08:55:05.812,111.573
AS14.25,2014-04-29 09:20:05.536,62.467
AS14.25,2014-04-29 09:21:54.190,627.904
AS14.25,2014-04-30 07:56:36.930,123.809
AS14.25,2014-04-30 07:59:00.766,155.191
AS14.25,2014-04-30 16:43:12.180,2.009
AS14.25,2014-04-30 16:43:15.200,2.004
AS14.25,2014-05-03 06:21:12.674,110.472
AS14.25,2014-05-03 06:23:04.154,227.927
AS14.25,2014-05-04 07:48:17.019,112.572
AS14.25,2014-05-04 08:48:03.640,68.255
AS14.25,2014-05-04 08:51:26.625,67.624
AS14.25,2014-05-04 08:53:55.095,781.652
AS14.25,2014-05-04 09:07:00.776,44.245
AS14.25,2014-05-04 09:09:14.585,3.022
AS14.25,2014-05-04 09:09:28.664,309.689
AS14.25,2014-05-04 09:14:53.006,31.564
AS14.25,2014-05-04 09:16:33.131,1.98
AS14.25,2014-05-04 09:16:41.059,444.179
AS14.25,2014-05-04 09:24:07.114,87.527
AS14.25,2014-05-04 09:26:05.391,58.939
AS14.25,2014-05-04 09:27:06.937,97.25
AS14.25,2014-05-04 09:28:51.914,75.692
AS14.25,2014-05-04 09:30:59.198,139.574
AS14.25,2014-05-04 09:40:08.471,151.432
AS14.25,2014-05-04 17:57:48.009,79.234
AS14.25,2014-05-04 18:02:13.559,88.49
AS14.25,2014-05-04 18:05:30.069,3.015
AS14.25,2014-05-04 23:48:15.566,40.135
AS14.25,2014-05-04 23:51:34.696,29.481
AS14.25,2014-05-06 15:33:20.288,183.746
AS14.25,2014-05-06 15:37:05.540,8.068
AS14.25,2014-05-06 15:54:30.250,44.582
AS14.25,2014-05-06 15:55:16.858,41.258
AS14.25,2014-05-06 15:57:44.711,28.308
AS14.25,2014-05-06 16:05:34.325,139.784
AS14.25,2014-05-06 16:10:51.901,3.009
AS14.25,2014-05-06 16:11:18.305,299.276
AS14.25,2014-05-06 18:35:04.028,36.577
AS14.25,2014-05-06 23:34:40.417,405.228
AS14.25,2014-05-06 23:42:18.687,189.435
AS14.25,2014-05-07 09:23:42.690,38.178
AS14.25,2014-05-07 09:26:32.061,27.959
AS14.25,2014-05-07 15:16:38.723,57.297
AS14.25,2014-05-07 21:49:57.131,38.777
AS14.25,2014-05-07 21:52:58.022,864.755
AS14.25,2014-05-07 22:07:50.963,38.637
AS14.25,2014-05-07 22:10:54.236,3.018
AS14.25,2014-05-07 22:11:37.262,43.494
AS14.25,2014-05-07 22:12:24.773,1.008
AS14.25,2014-05-08 08:24:26.489,147.337
AS14.25,2014-05-08 08:26:59.931,25.197
AS14.25,2014-05-08 08:27:27.157,2.007
AS14.26,2014-04-13 15:28:08.910,15.066
AS14.26,2014-04-13 18:37:42.438,174.453
AS14.26,2014-04-14 19:46:05.180,151.016
AS14.26,2014-04-14 19:52:31.996,23.28
AS14.26,2014-04-20 17:08:07.954,26.101
AS14.26,2014-04-20 19:38:12.628,33.148
AS14.26,2014-04-20 20:49:49.443,5.03
AS14.26,2014-04-21 18:31:27.852,190.543
AS14.26,2014-04-23 15:21:28.851,11.107
AS14.26,2014-04-24 21:56:45.933,66.465
AS14.26,2014-04-25 17:40:57.887,44.366
AS14.26,2014-04-26 00:28:17.657,55.83
AS14.26,2014-04-27 15:33:57.937,50.338
AS14.26,2014-04-27 16:23:58.413,27.188
AS14.26,2014-04-28 19:53:55.819,43.276
AS14.26,2014-04-28 19:54:40.101,104.721
AS14.26,2014-04-28 20:02:47.588,4.132
AS14.26,2014-04-28 20:03:02.905,89.566
AS14.26,2014-04-30 19:51:51.921,36.573
AS14.26,2014-04-30 19:52:29.551,1.004
AS14.26,2014-05-02 16:45:12.255,15.099
AS14.26,2014-05-02 18:29:31.490,258.452
AS14.26,2014-05-02 19:09:33.698,33.269
AS14.26,2014-05-03 19:57:07.877,24.192
AS14.26,2014-05-03 21:28:36.765,26.372
AS14.26,2014-05-04 15:12:44.619,77.555
AS14.26,2014-05-05 21:10:10.690,49.334
AS14.26,2014-05-06 15:33:12.042,137.375
AS14.26,2014-05-08 10:17:31.180,24.278
AS14.26,2014-05-08 16:40:31.530,58.362
AS14.26,2014-05-08 16:42:04.190,86.478
AS14.26,2014-05-08 16:55:05.460,15.054
AS14.26,2014-05-08 16:55:33.571,28.855
AS14.26,2014-05-08 16:56:03.352,272.137
AS14.26,2014-05-08 17:00:40.536,333.219
AS14.26,2014-05-08 17:06:20.818,303.857
AS14.26,2014-05-08 22:13:59.973,46.421
AS14.26,2014-05-09 14:48:11.022,395.479
AS14.26,2014-05-09 21:19:16.933,38.191
AS14.26,2014-05-09 21:20:50.566,6.021
AS14.26,2014-05-11 15:37:19.901,9.052
AS14.26,2014-05-12 13:30:50.019,249.457
AS14.26,2014-05-12 13:35:01.528,12.16
AS14.26,2014-05-12 16:05:00.078,65.377
AS14.26,2014-05-13 12:55:04.867,41.431
AS14.26,2014-05-14 22:07:29.078,40.643
AS14.26,2014-05-15 18:12:42.483,80.707
AS14.26,2014-05-15 22:04:31.130,43.379
AS14.26,2014-05-16 16:53:59.660,40.471
AS14.26,2014-05-16 18:23:06.296,53.23
AS14.26,2014-05-16 18:24:27.630,2.09
AS14.26,2014-05-17 15:51:07.029,89.821
AS14.26,2014-05-17 23:23:57.707,181.986
AS14.26,2014-05-18 18:35:02.183,111.365
AS14.26,2014-05-18 20:43:25.690,32.098
AS14.26,2014-05-19 11:40:56.630,117.722
AS14.26,2014-05-20 10:49:39.742,115.675
AS14.26,2014-05-20 11:28:33.894,30.212
AS14.26,2014-05-20 11:30:19.644,9.045
AS14.26,2014-05-21 08:40:35.490,74.708
AS14.26,2014-05-22 06:35:54.095,92.818
AS14.26,2014-05-24 16:35:20.772,103.071
AS14.26,2014-05-24 18:08:00.717,78.388
AS14.26,2014-05-25 22:26:18.296,202.232
AS14.26,2014-05-26 11:22:49.546,294.056
AS14.26,2014-05-27 09:36:32.719,83.7
AS14.26,2014-05-27 09:37:58.437,101.477
AS14.26,2014-05-27 11:44:13.448,27.536
AS14.26,2014-05-27 17:00:07.865,17.12
AS14.26,2014-05-27 17:00:27.009,17.109
AS14.26,2014-05-28 10:54:16.128,339.4
AS14.26,2014-05-28 12:22:32.845,21.978
AS14.26,2014-05-28 12:22:55.927,6.026
AS14.26,2014-05-28 22:38:22.964,47.745
AS14.26,2014-05-28 22:39:27.842,23.091
AS14.26,2014-05-28 22:40:02.983,37.193
AS14.26,2014-05-28 22:41:56.940,31.2
AS14.27,2014-04-30 19:30:56.188,251.452
AS14.27,2014-05-01 20:12:42.242,162.572
AS14.28,2014-03-31 19:29:32.023,177.961
AS14.28,2014-03-31 19:36:29.522,3.04
AS14.28,2014-04-01 07:49:57.219,9.337
AS14.28,2014-04-01 10:36:03.190,2.004
AS14.28,2014-04-02 16:52:28.683,61.782
AS14.28,2014-04-02 16:53:31.736,108.78
AS14.28,2014-04-02 19:50:30.940,207.412
AS14.28,2014-04-02 19:57:39.040,131.489
AS14.28,2014-04-02 20:19:39.571,118.735
AS14.28,2014-04-02 21:27:19.884,83.377
AS14.28,2014-04-02 21:28:50.302,172.598
AS14.28,2014-04-03 07:41:54.904,129.021
AS14.28,2014-04-03 07:45:00.335,5.043
AS14.28,2014-04-03 07:48:28.203,32.359
AS14.28,2014-04-03 07:54:03.226,8.033
AS14.28,2014-04-03 07:56:59.766,29.502
AS14.28,2014-04-03 10:30:12.647,52.715
AS14.28,2014-04-03 10:31:06.645,33.064
AS14.28,2014-04-03 10:34:35.917,5.023
AS14.28,2014-04-03 12:34:05.513,110.687
AS14.28,2014-04-03 12:35:58.224,189.712
AS14.28,2014-04-03 12:45:09.582,48.422
AS14.28,2014-04-03 17:52:15.424,14.564
AS14.28,2014-04-03 17:52:36.119,60.343
AS14.28,2014-04-03 17:53:38.476,40.869
AS14.28,2014-04-03 17:56:24.944,49.736
AS14.28,2014-04-03 17:57:15.944,60.235
AS14.28,2014-04-03 19:45:00.470,21.352
AS14.28,2014-04-03 19:48:01.742,16.587
AS14.28,2014-04-03 19:48:19.812,96.38
AS14.28,2014-04-04 06:44:56.914,22.379
AS14.28,2014-04-04 13:03:20.267,5.073
AS14.28,2014-04-04 13:32:39.259,64.319
AS14.28,2014-04-04 21:51:13.177,183.173
AS14.28,2014-04-04 21:58:57.598,220.724
AS14.28,2014-04-05 08:53:42.625,93.518
AS14.28,2014-04-05 13:49:09.467,19.167
AS14.28,2014-04-05 19:27:35.584,27.087
AS14.28,2014-04-05 19:28:09.976,92.822
AS14.28,2014-04-05 19:39:22.793,33.914
AS14.28,2014-04-05 19:41:05.515,4.02
AS14.28,2014-04-05 19:41:20.589,14.824
AS14.28,2014-04-05 19:41:39.338,14.556
AS14.28,2014-04-05 19:48:02.484,40.158
AS14.28,2014-04-05 21:06:26.255,20.094
AS14.28,2014-04-05 21:09:48.576,34.136
AS14.28,2014-04-05 22:10:10.395,20.09
AS14.28,2014-04-06 08:10:20.220,6.098
AS14.28,2014-04-06 08:17:07.424,52.367
AS14.28,2014-04-06 15:17:10.262,40.434
AS14.28,2014-04-06 22:18:36.217,235.249
AS14.28,2014-04-07 09:14:40.778,123.809
AS14.28,2014-04-07 15:52:53.776,15.036
AS14.28,2014-04-07 15:53:11.687,64.169
AS14.28,2014-04-07 15:54:16.447,2.047
AS14.28,2014-04-07 20:04:12.036,204.433
AS14.28,2014-04-07 20:21:46.257,41.962
AS14.28,2014-04-07 20:24:13.101,163.627
AS14.28,2014-04-07 20:31:10.131,103.046
AS14.28,2014-04-07 20:47:28.217,61.966
AS14.28,2014-04-07 21:57:16.434,161.244
AS14.28,2014-04-07 22:00:06.732,75.498
AS14.28,2014-04-07 22:01:36.346,65.11
AS14.28,2014-04-09 08:03:00.707,84.966
AS14.28,2014-04-09 08:04:29.696,113.647
AS14.28,2014-04-09 08:14:53.174,32.135
AS14.28,2014-04-10 15:15:34.207,69.495
AS14.28,2014-04-10 15:17:35.197,58.456
AS14.28,2014-04-10 15:18:53.045,5.015
AS14.28,2014-04-10 21:03:53.394,30.24
AS14.28,2014-04-10 21:30:42.345,73.858
AS14.28,2014-04-10 21:32:11.312,149.985
AS14.28,2014-04-10 21:34:46.316,239.271
AS14.28,2014-04-10 21:38:57.743,34.193
AS14.28,2014-04-10 21:40:06.173,184.693
AS14.28,2014-04-10 21:43:13.619,56.379
AS14.28,2014-04-11 20:00:05.434,49.302
AS14.28,2014-04-11 22:16:01.398,87.334
AS14.28,2014-04-12 09:25:16.411,61.469
AS14.28,2014-04-12 12:27:58.937,31.231
AS14.28,2014-04-12 12:29:59.309,29.118
AS14.28,2014-04-12 12:30:45.848,24.073
AS14.28,2014-04-12 12:31:11.950,159.7
AS14.28,2014-04-12 14:53:40.792,48.171
AS14.28,2014-04-12 16:42:07.184,82.519
AS14.28,2014-04-12 16:43:43.765,33.707
AS14.28,2014-04-12 17:23:41.424,1.016
AS14.28,2014-04-13 12:12:11.486,25.084
AS14.28,2014-04-13 15:00:08.378,35.223
AS14.28,2014-04-13 15:00:44.796,33.749
AS14.28,2014-04-13 15:15:50.648,164.215
AS14.28,2014-04-14 17:51:01.823,38.197
AS14.28,2014-04-16 19:05:15.420,32.317
AS14.28,2014-04-16 21:45:31.384,9.04
AS14.28,2014-04-16 21:46:27.624,22.192
AS14.28,2014-04-16 21:46:52.898,269.738
AS14.28,2014-04-16 21:51:24.614,1122.133
AS14.28,2014-04-17 17:38:54.657,31.631
AS14.28,2014-04-17 17:39:28.480,14.062
AS14.28,2014-04-17 19:33:23.164,38.461
AS14.28,2014-04-17 20:41:00.733,245.824
AS14.28,2014-04-17 20:45:14.605,86.4
AS14.28,2014-04-17 20:46:43.039,121.66
AS14.28,2014-04-17 20:58:45.121,68.368
AS14.28,2014-04-17 22:07:58.017,83.354
AS14.28,2014-04-18 13:04:34.234,117.828
AS14.28,2014-04-18 13:06:34.913,14.863
AS14.28,2014-04-18 13:08:43.040,9.699
AS14.28,2014-04-18 13:09:53.279,5.728
AS14.28,2014-04-18 13:11:00.217,6.099
AS14.28,2014-04-18 16:50:11.724,79.59
AS14.28,2014-04-19 07:50:40.124,75.488
AS14.28,2014-04-19 12:31:37.061,75.614
AS14.28,2014-04-19 12:34:51.411,122.915
AS14.28,2014-04-19 22:21:19.857,10.027
AS14.28,2014-04-20 12:41:50.490,27.151
AS14.28,2014-04-20 18:45:16.256,113.947
AS14.28,2014-04-20 21:54:47.177,137.867
AS14.28,2014-04-21 08:30:53.012,57.391
AS14.28,2014-04-22 08:01:05.066,26.162
AS14.28,2014-04-22 08:04:02.812,60.182
AS14.28,2014-04-22 21:24:20.832,1494.449
AS14.28,2014-04-23 08:03:16.200,34.151
AS14.28,2014-04-23 19:50:25.875,18.197
AS14.28,2014-04-23 20:56:49.061,89.789
AS14.28,2014-04-24 08:15:18.463,302.775
AS14.28,2014-04-24 08:25:53.717,71.628
AS14.28,2014-04-24 17:47:05.842,43.173
AS14.28,2014-04-25 07:57:01.213,34.246
AS14.28,2014-04-26 08:15:35.730,15.294
AS14.28,2014-04-26 08:15:54.559,24.27
