id,time,appCat.other
AS14.27,2014-04-21 11:59:31.888,9.102
AS14.27,2014-04-21 15:18:03.278,10.364
AS14.27,2014-04-21 18:26:09.276,14.054
AS14.27,2014-04-21 20:59:40.678,16.083
AS14.27,2014-04-22 09:20:58.792,20.081
AS14.27,2014-04-22 12:29:32.683,9.042
AS14.27,2014-04-22 15:40:33.260,14.059
AS14.27,2014-04-22 18:14:45.381,10.035
AS14.27,2014-04-22 21:14:26.710,9.998
AS14.27,2014-04-23 08:59:29.983,15.107
AS14.27,2014-04-23 14:06:06.792,15.322
AS14.27,2014-04-23 15:44:28.109,9.109
AS14.27,2014-04-23 19:03:56.700,13.742
AS14.27,2014-04-23 22:27:33.710,10.038
AS14.27,2014-04-24 08:59:40.322,21.924
AS14.27,2014-04-24 12:14:30.219,12.238
AS14.27,2014-04-24 15:15:54.278,11.959
AS14.27,2014-04-24 17:59:34.832,26.521
AS14.27,2014-04-24 21:34:08.351,6.082
AS14.27,2014-04-24 21:34:36.823,7.024
AS14.27,2014-04-25 09:14:33.283,16.054
AS14.27,2014-04-25 11:59:47.424,7.025
AS14.27,2014-04-25 15:47:00.914,14.094
AS14.27,2014-04-25 18:13:04.723,19.138
AS14.27,2014-04-25 21:14:32.506,7.024
AS14.27,2014-04-25 21:54:09.634,14.278
AS14.27,2014-04-25 21:54:43.924,62.987
AS14.27,2014-04-25 22:02:56.276,189.35
AS14.27,2014-04-25 22:06:07.640,25.094
AS14.27,2014-04-25 22:48:43.197,43.483
AS14.27,2014-04-25 23:24:18.025,27.729
AS14.27,2014-04-25 23:24:49.280,5.018
AS14.27,2014-04-26 09:37:05.799,14.084
AS14.27,2014-04-26 10:44:11.226,127.055
AS14.27,2014-04-26 12:08:11.073,58.252
AS14.27,2014-04-26 12:12:45.187,14.438
AS14.27,2014-04-26 12:13:00.734,10.048
AS14.27,2014-04-26 12:35:55.348,7.951
AS14.27,2014-04-26 17:30:03.700,8.22
AS14.27,2014-04-26 20:15:02.326,7.097
AS14.27,2014-04-26 21:12:25.525,8.062
AS14.27,2014-04-27 10:02:52.016,24.189
AS14.27,2014-04-27 12:14:28.982,11.053
AS14.27,2014-04-27 14:59:26.338,11.04
AS14.27,2014-04-27 18:15:20.256,9.041
AS14.27,2014-04-27 20:59:30.056,9.076
AS14.27,2014-04-28 08:09:13.065,134.998
AS14.27,2014-04-28 09:16:39.049,14.049
AS14.27,2014-04-28 12:49:25.512,22.117
AS14.27,2014-04-28 14:59:45.246,11.037
AS14.27,2014-04-28 18:40:04.342,10.039
AS14.27,2014-04-28 21:25:23.565,14.867
AS14.27,2014-04-28 21:25:39.548,13.067
AS14.27,2014-04-29 08:59:35.351,14.312
AS14.27,2014-04-29 12:42:07.148,13.057
AS14.27,2014-04-29 15:14:35.188,11.048
AS14.27,2014-04-29 17:59:41.214,20.299
AS14.27,2014-04-29 18:24:17.684,33.125
AS14.27,2014-04-29 21:16:07.296,9.112
AS14.27,2014-04-30 08:59:41.444,10.228
AS14.27,2014-04-30 13:16:29.473,11.285
AS14.27,2014-04-30 15:06:46.384,11.382
AS14.27,2014-04-30 18:22:07.437,14.773
AS14.27,2014-04-30 18:22:23.236,12.038
AS14.27,2014-04-30 21:04:03.915,13.064
AS14.27,2014-05-01 09:41:14.418,10.119
AS14.27,2014-05-01 12:14:50.683,12.717
AS14.27,2014-05-01 15:02:19.799,11.149
AS14.27,2014-05-01 18:38:53.573,8.374
AS14.27,2014-05-01 22:01:05.365,11.185
AS14.27,2014-05-02 09:14:35.384,16.099
AS14.27,2014-05-02 12:15:46.454,16.55
AS14.27,2014-05-02 14:59:55.210,11.074
AS14.27,2014-05-02 18:14:45.135,8.022
AS14.27,2014-05-02 19:03:14.832,23.111
AS14.27,2014-05-02 21:49:11.388,16.148
AS14.27,2014-05-03 11:42:33.309,9.057
AS14.27,2014-05-03 13:53:13.663,9.032
AS14.27,2014-05-03 16:54:27.186,8.049
AS14.27,2014-05-03 18:43:32.135,13.043
AS14.27,2014-05-03 21:15:00.515,12.098
AS14.27,2014-05-04 09:14:45.816,18.898
AS14.27,2014-05-04 12:40:18.908,25.092
AS14.27,2014-05-04 15:51:29.984,10.053
AS14.27,2014-05-04 18:54:07.240,8.123
AS14.27,2014-05-04 21:06:09.368,9.098
AS14.27,2014-05-05 09:14:41.999,13.156
AS14.27,2014-05-05 12:07:13.447,8.324
AS14.27,2014-05-05 15:45:03.010,8.025
AS14.27,2014-05-06 12:16:07.078,2.048
AS14.27,2014-05-06 12:16:11.138,4.016
AS14.27,2014-05-07 08:45:57.348,7.709
AS14.27,2014-05-07 08:56:49.658,7.066
AS14.27,2014-05-07 12:12:40.301,9.092
AS14.27,2014-05-07 14:57:54.226,6.745
AS14.27,2014-05-07 18:01:32.052,11.046
AS14.27,2014-05-07 23:23:09.005,8.028
AS14.27,2014-05-08 09:11:44.134,12.039
AS14.27,2014-05-08 12:21:23.447,10.035
AS14.27,2014-05-08 15:11:23.305,8.135
AS14.27,2014-05-08 17:51:30.786,7.027
AS14.27,2014-05-08 21:13:29.746,8.097
AS14.27,2014-05-09 08:51:33.309,16.287
AS14.27,2014-05-09 12:07:06.533,9.032
AS14.27,2014-05-09 15:29:09.378,11.288
AS14.27,2014-05-09 18:11:13.424,7.052
AS14.27,2014-05-09 20:51:23.203,7.042
AS14.27,2014-05-10 09:06:37.348,11.324
AS14.27,2014-05-10 11:58:22.433,11.043
AS14.27,2014-05-10 15:20:17.066,12.047
AS14.27,2014-05-10 18:05:02.869,12.104
AS14.27,2014-05-10 21:06:35.404,7.113
AS14.27,2014-05-11 09:19:33.161,10.047
AS14.27,2014-05-11 12:15:24.158,11.051
AS14.27,2014-05-11 15:37:07.744,8.041
AS14.27,2014-05-11 18:21:38.878,8.058
AS14.27,2014-05-11 21:03:19.311,5.059
AS14.27,2014-05-12 09:55:04.773,13.05
AS14.27,2014-05-12 12:15:04.869,9.073
AS14.27,2014-05-12 16:40:34.592,11.169
AS14.27,2014-05-12 18:42:24.407,11.252
AS14.27,2014-05-12 21:27:06.983,11.045
AS14.27,2014-05-13 09:01:39.243,10.032
AS14.27,2014-05-13 12:16:37.322,8.045
AS14.27,2014-05-13 15:02:03.582,8.058
AS14.27,2014-05-13 18:55:52.101,7.024
AS14.27,2014-05-13 21:36:41.121,14.185
AS14.27,2014-05-14 09:16:37.690,15.114
AS14.27,2014-05-14 13:04:37.871,9.025
AS14.28,2014-03-31 18:39:53.180,17.445
AS14.28,2014-03-31 21:12:45.720,23.103
AS14.28,2014-04-01 09:11:37.365,10.31
AS14.28,2014-04-01 12:11:36.657,20.064
AS14.28,2014-04-01 12:11:56.721,14.616
AS14.28,2014-04-01 15:12:12.121,21.054
AS14.28,2014-04-01 15:12:34.181,4.024
AS14.28,2014-04-01 18:58:20.243,14.049
AS14.28,2014-04-01 21:14:00.026,26.266
AS14.28,2014-04-02 10:25:47.819,12.044
AS14.28,2014-04-02 12:13:43.934,16.066
AS14.28,2014-04-02 15:11:05.986,10.17
AS14.28,2014-04-02 17:55:22.411,10.059
AS14.28,2014-04-02 18:04:00.329,28.08
AS14.28,2014-04-02 21:03:19.388,24.434
AS14.28,2014-04-02 21:03:46.346,4.084
AS14.28,2014-04-03 08:55:52.226,12.4
AS14.28,2014-04-03 12:27:43.170,13.058
AS14.28,2014-04-03 15:14:25.994,17.201
AS14.28,2014-04-03 17:55:39.559,25.52
AS14.28,2014-04-03 17:56:06.772,3.066
AS14.28,2014-04-03 21:54:43.055,12.171
AS14.28,2014-04-04 10:01:45.473,10.038
AS14.28,2014-04-04 11:58:18.898,33.472
AS14.28,2014-04-04 11:58:56.240,9.154
AS14.28,2014-04-04 13:24:53.631,3.136
AS14.28,2014-04-04 15:10:35.513,13.451
AS14.28,2014-04-04 18:00:20.697,9.255
AS14.28,2014-04-04 21:01:23.575,14.7
AS14.28,2014-04-04 21:01:42.332,13.138
AS14.28,2014-04-05 09:16:20.635,21.687
AS14.28,2014-04-05 09:16:44.480,12.087
AS14.28,2014-04-05 12:47:20.953,10.136
AS14.28,2014-04-05 15:14:24.167,9.294
AS14.28,2014-04-05 17:57:41.982,14.318
AS14.28,2014-04-05 21:01:14.296,21.447
AS14.28,2014-04-06 09:40:50.174,10.034
AS14.28,2014-04-06 11:58:20.532,7.329
AS14.28,2014-04-06 14:57:20.049,12.048
AS14.28,2014-04-06 18:05:53.335,9.055
AS14.28,2014-04-06 21:06:48.331,12.029
AS14.28,2014-04-07 09:08:15.427,10.086
AS14.28,2014-04-07 12:00:23.523,11.062
AS14.28,2014-04-07 15:26:57.187,22.66
AS14.28,2014-04-07 17:58:55.438,14.087
AS14.28,2014-04-07 21:06:26.094,7.107
AS14.28,2014-04-08 08:54:05.137,9.03
AS14.28,2014-04-08 11:53:53.283,12.031
AS14.28,2014-04-08 15:02:34.381,13.087
AS14.28,2014-04-08 17:57:56.141,13.128
AS14.28,2014-04-08 21:16:23.161,10.114
AS14.28,2014-04-09 09:01:08.053,2.084
AS14.28,2014-04-09 09:05:48.055,15.076
AS14.28,2014-04-09 15:40:33.882,11.384
AS14.28,2014-04-09 20:47:39.815,11.037
AS14.28,2014-04-09 20:49:23.374,15.68
AS14.28,2014-04-09 20:49:50.138,63.347
AS14.28,2014-04-09 20:51:00.766,17.055
AS14.28,2014-04-09 20:51:21.670,54.303
AS14.28,2014-04-09 21:00:37.762,24.207
AS14.28,2014-04-10 09:04:07.437,13.504
AS14.28,2014-04-10 14:59:15.819,21.144
AS14.28,2014-04-10 14:59:38.730,9.029
AS14.28,2014-04-10 19:30:53.496,14.17
AS14.28,2014-04-10 21:29:15.930,11.069
AS14.28,2014-04-11 11:24:35.621,15.038
AS14.28,2014-04-11 12:09:47.243,18.604
AS14.28,2014-04-11 15:31:26.450,12.283
AS14.28,2014-04-11 17:44:13.651,45.052
AS14.28,2014-04-11 19:10:45.367,14.054
AS14.28,2014-04-11 21:11:41.759,17.228
AS14.28,2014-04-12 09:10:02.903,10.216
AS14.28,2014-04-12 12:10:49.818,11.048
AS14.28,2014-04-12 15:11:44.148,28.566
AS14.28,2014-04-12 18:24:59.598,7.054
AS14.28,2014-04-12 21:09:17.223,16.148
AS14.28,2014-04-13 09:10:06.624,10.091
AS14.28,2014-04-13 12:09:36.431,7.017
AS14.28,2014-04-13 15:09:36.259,11.104
AS14.28,2014-04-13 18:12:11.581,15.332
AS14.28,2014-04-13 21:39:44.013,6.344
AS14.28,2014-04-14 09:13:15.078,11.036
AS14.28,2014-04-14 12:25:00.569,11.035
AS14.28,2014-04-14 15:31:52.552,19.212
AS14.28,2014-04-14 18:33:55.805,10.215
AS14.28,2014-04-14 21:38:25.015,7.14
AS14.28,2014-04-15 10:19:52.734,9.058
AS14.28,2014-04-15 12:10:44.867,10.027
AS14.28,2014-04-15 15:30:14.040,3.195
AS14.28,2014-04-15 15:30:17.236,55.384
AS14.28,2014-04-15 17:58:31.061,14.24
AS14.28,2014-04-15 20:57:51.861,12.41
AS14.28,2014-04-16 09:04:08.381,8.064
AS14.28,2014-04-16 11:57:57.740,8.021
AS14.28,2014-04-16 17:47:09.275,17.06
AS14.28,2014-04-16 17:58:40.183,12.05
AS14.28,2014-04-16 21:12:14.678,10.023
AS14.28,2014-04-17 09:00:08.503,12.291
AS14.28,2014-04-17 14:16:07.993,10.146
AS14.28,2014-04-17 15:07:36.894,9.117
AS14.28,2014-04-17 17:59:01.591,21.305
AS14.28,2014-04-17 21:12:39.934,10.149
AS14.28,2014-04-18 09:13:13.448,8.052
AS14.28,2014-04-18 12:15:14.984,10.026
AS14.28,2014-04-18 15:12:23.163,15.18
AS14.28,2014-04-18 18:39:01.691,10.098
AS14.28,2014-04-18 21:34:45.829,8.13
AS14.28,2014-04-19 09:35:49.823,7.146
AS14.28,2014-04-19 12:09:23.621,11.271
AS14.28,2014-04-19 17:20:07.552,10.047
AS14.28,2014-04-19 17:59:37.522,7.097
AS14.28,2014-04-19 21:06:39.588,13.19
AS14.28,2014-04-20 09:16:21.733,6.02
AS14.28,2014-04-20 12:18:42.809,8.17
AS14.28,2014-04-20 17:07:27.486,13.087
AS14.28,2014-04-20 17:58:28.878,10.085
AS14.28,2014-04-20 21:43:56.842,9.125
AS14.28,2014-04-21 08:59:45.098,9.029
AS14.28,2014-04-21 13:12:08.293,9.198
AS14.28,2014-04-21 15:58:17.940,9.057
AS14.28,2014-04-21 17:58:09.147,8.105
AS14.28,2014-04-21 20:57:36.335,11.043
AS14.28,2014-04-22 09:13:14.249,8.031
AS14.28,2014-04-22 11:57:13.842,9.097
AS14.28,2014-04-22 15:22:18.444,13.264
AS14.28,2014-04-22 19:05:45.763,7.047
AS14.28,2014-04-22 21:18:38.308,9.04
AS14.28,2014-04-23 09:07:39.411,10.516
AS14.28,2014-04-23 13:02:55.167,11.093
AS14.28,2014-04-23 15:25:40.878,10.193
AS14.28,2014-04-23 18:17:20.732,8.031
AS14.28,2014-04-23 20:54:53.163,10.171
AS14.28,2014-04-24 09:19:53.519,6.013
AS14.28,2014-04-24 12:16:41.782,11.193
AS14.28,2014-04-24 15:13:08.901,11.134
AS14.28,2014-04-24 18:39:38.822,10.035
AS14.28,2014-04-24 21:01:03.753,14.121
AS14.28,2014-04-25 09:17:40.681,12.268
AS14.28,2014-04-25 12:20:23.503,9.077
AS14.28,2014-04-25 15:21:27.132,12.098
AS14.28,2014-04-25 18:20:17.865,9.266
AS14.28,2014-04-25 22:25:49.137,15.535
AS14.28,2014-04-26 09:25:25.749,14.064
AS14.28,2014-04-26 12:26:17.950,8.267
AS14.28,2014-04-26 15:41:56.625,12.317
AS14.28,2014-04-26 18:56:33.342,13.284
AS14.28,2014-04-26 21:17:23.269,8.16
AS14.28,2014-04-27 10:48:01.194,7.035
AS14.28,2014-04-27 10:48:11.252,8.031
AS14.28,2014-04-27 12:22:19.766,7.025
AS14.28,2014-04-27 14:55:24.654,9.155
AS14.28,2014-04-27 19:35:41.719,10.059
AS14.28,2014-04-27 21:20:44.588,15.063
AS14.28,2014-04-28 08:27:45.763,664.843
AS14.28,2014-04-28 08:59:36.219,8.207
AS14.28,2014-04-30 19:37:41.193,15.542
AS14.28,2014-04-30 20:58:20.644,8.108
AS14.28,2014-05-01 09:16:58.551,15.078
AS14.28,2014-05-01 11:55:46.845,7.461
AS14.28,2014-05-01 15:16:08.273,19.179
AS14.28,2014-05-01 17:38:28.426,4.305
AS14.28,2014-05-01 18:03:51.592,8.024
AS14.28,2014-05-01 20:37:41.471,46.616
AS14.28,2014-05-01 20:59:13.158,17.229
AS14.28,2014-05-01 21:49:30.292,134.839
AS14.28,2014-05-02 09:19:00.482,6.143
AS14.28,2014-05-02 12:07:11.687,7.017
AS14.28,2014-05-02 15:15:49.204,19.296
AS14.28,2014-05-02 16:47:27.276,125.497
AS14.28,2014-05-02 18:09:14.075,7.194
AS14.28,2014-05-02 21:10:01.338,10.041
AS14.28,2014-05-02 22:14:41.720,43.263
AS14.28,2014-05-03 09:03:14.279,15.073
AS14.28,2014-05-03 14:32:12.480,8.026
AS14.28,2014-05-03 15:09:32.441,7.233
AS14.28,2014-05-03 18:00:56.187,6.023
AS14.28,2014-05-03 21:15:37.665,8.267
AS14.28,2014-05-03 23:18:54.144,9.033
AS14.28,2014-05-04 09:19:46.066,6.045
AS14.28,2014-05-04 10:24:20.900,2.063
AS14.28,2014-05-04 10:24:23.983,127.273
AS14.28,2014-05-04 12:52:42.625,6.029
AS14.28,2014-05-04 14:59:35.545,9.15
AS14.28,2014-05-04 18:07:57.687,7.218
AS14.28,2014-05-04 23:12:10.084,10.146
AS14.28,2014-05-05 10:26:08.359,8.025
AS14.28,2014-05-05 12:19:56.598,12.086
AS14.28,2014-05-05 15:16:46.130,10.216
AS14.28,2014-05-05 15:23:21.917,3.012
AS14.28,2014-05-05 19:10:38.757,17.845
AS14.28,2014-05-05 19:10:58.368,27.332
AS14.28,2014-05-05 21:46:51.844,220.85
AS14.28,2014-05-05 21:52:51.898,3.006
AS14.28,2014-05-05 21:52:54.907,24.129
AS14.28,2014-05-05 21:53:26.079,5.024
AS14.28,2014-05-05 21:53:31.107,199.987
AS14.28,2014-05-06 11:46:57.792,4.023
AS14.28,2014-05-06 20:19:58.640,2.305
AS14.28,2014-05-07 08:49:19.221,10.165
AS14.28,2014-05-07 09:22:19.095,7.076
AS14.28,2014-05-07 12:13:41.194,14.046
AS14.28,2014-05-07 15:20:50.775,8.047
AS14.28,2014-05-07 16:45:59.763,40.248
AS14.28,2014-05-07 18:38:02.578,17.281
AS14.28,2014-05-07 21:27:17.117,11.071
AS14.28,2014-05-08 09:00:39.654,9.051
AS14.28,2014-05-08 11:51:41.269,17.077
AS14.29,2014-04-02 11:29:02.970,54.686
AS14.29,2014-04-02 12:04:46.345,37.07
AS14.29,2014-04-02 15:27:11.262,33.104
AS14.29,2014-04-02 15:30:02.697,4.382
AS14.29,2014-04-02 18:22:46.039,15.089
AS14.29,2014-04-02 21:07:02.203,23.101
AS14.29,2014-04-02 23:31:07.612,3.017
AS14.29,2014-04-03 09:12:05.678,22.35
AS14.29,2014-04-03 12:11:42.078,21.133
AS14.29,2014-04-03 14:53:55.173,21.084
AS14.29,2014-04-03 17:48:15.055,36.134
AS14.29,2014-04-03 21:21:13.247,37.189
AS14.29,2014-04-04 09:14:09.424,10.059
AS14.29,2014-04-04 12:36:27.736,15.075
AS14.29,2014-04-04 15:19:33.961,19.116
AS14.29,2014-04-04 18:07:38.323,13.028
AS14.29,2014-04-04 20:51:51.838,12.162
AS14.29,2014-04-05 09:11:44.618,12.086
AS14.29,2014-04-05 11:55:09.359,18.087
AS14.29,2014-04-05 16:38:18.359,12.097
AS14.29,2014-04-05 17:56:50.984,33.326
AS14.29,2014-04-05 21:14:40.460,12.059
AS14.29,2014-04-06 11:20:38.362,13.024
AS14.29,2014-04-06 11:59:23.006,10.033
AS14.29,2014-04-06 15:35:13.868,9.048
AS14.29,2014-04-06 20:00:27.678,16.082
AS14.29,2014-04-06 21:10:54.973,19.057
AS14.29,2014-04-06 21:34:50.470,148.06
AS14.29,2014-04-07 07:00:07.461,51.676
AS14.29,2014-04-07 09:41:07.234,10.04
AS14.29,2014-04-07 11:52:40.447,52.084
AS14.29,2014-04-07 11:53:40.247,10.029
AS14.29,2014-04-07 12:39:56.388,34.808
AS14.29,2014-04-07 12:41:18.427,14.029
AS14.29,2014-04-07 12:41:51.562,15.034
AS14.29,2014-04-07 15:22:30.444,17.09
AS14.29,2014-04-07 18:07:41.046,9.104
AS14.29,2014-04-07 21:28:56.365,21.086
AS14.29,2014-04-08 09:11:00.273,8.043
AS14.29,2014-04-08 11:54:36.332,9.026
AS14.29,2014-04-08 15:07:42.348,29.294
AS14.29,2014-04-08 17:57:28.848,10.059
AS14.29,2014-04-08 21:07:43.632,16.07
AS14.29,2014-04-09 10:16:23.269,12.136
AS14.29,2014-04-09 11:53:02.983,9.076
AS14.29,2014-04-09 15:09:30.348,12.176
AS14.29,2014-04-09 17:53:04.428,9.117
AS14.29,2014-04-09 21:07:45.075,19.103
AS14.29,2014-04-10 09:25:23.829,9.059
AS14.29,2014-04-10 12:26:37.905,7.028
AS14.29,2014-04-10 15:04:53.546,6.014
AS14.29,2014-04-10 15:13:16.930,31.738
AS14.29,2014-04-10 15:19:26.624,626.254
AS14.29,2014-04-10 16:22:53.739,8.084
AS14.29,2014-04-10 18:32:05.043,1.012
AS14.29,2014-04-10 18:34:47.342,12.043
AS14.29,2014-04-10 21:27:39.342,12.047
AS14.29,2014-04-11 10:24:39.178,20.073
AS14.29,2014-04-11 12:12:48.112,9.053
AS14.29,2014-04-11 14:58:12.342,8.051
AS14.29,2014-04-11 19:15:04.551,9.034
AS14.29,2014-04-11 20:55:19.161,10.078
AS14.29,2014-04-12 09:05:20.453,14.279
AS14.29,2014-04-12 11:50:20.536,12.059
AS14.29,2014-04-12 11:51:20.349,8.043
AS14.29,2014-04-12 15:05:20.684,13.045
AS14.29,2014-04-12 17:52:54.845,8.039
AS14.29,2014-04-12 21:12:29.519,11.028
AS14.29,2014-04-13 10:04:48.579,11.085
AS14.29,2014-04-13 10:56:49.686,7.088
AS14.29,2014-04-13 10:57:16.046,9.111
AS14.29,2014-04-13 10:57:41.217,3.012
AS14.29,2014-04-13 12:39:50.260,9.059
AS14.29,2014-04-13 15:44:44.293,10.051
AS14.29,2014-04-13 18:18:34.288,8.138
AS14.29,2014-04-13 21:04:17.325,7.023
AS14.29,2014-04-14 07:51:02.234,36.045
AS14.29,2014-04-14 07:52:18.569,57.391
AS14.29,2014-04-14 09:27:11.141,13.062
AS14.29,2014-04-14 12:09:56.538,11.038
AS14.29,2014-04-14 14:55:38.273,17.164
AS14.29,2014-04-14 18:03:06.591,15.679
AS14.29,2014-04-14 21:47:58.756,26.181
AS14.29,2014-04-15 08:54:28.763,19.107
AS14.29,2014-04-15 12:12:00.033,10.052
AS14.29,2014-04-15 12:15:38.148,16.063
AS14.29,2014-04-15 14:54:54.161,9.081
AS14.29,2014-04-15 18:09:57.555,6.025
AS14.29,2014-04-15 20:55:00.536,16.098
AS14.29,2014-04-16 07:57:31.007,35.124
AS14.29,2014-04-16 07:58:08.140,1.006
AS14.29,2014-04-16 07:59:31.556,2.016
AS14.29,2014-04-16 10:37:10.875,20.187
AS14.29,2014-04-16 12:40:01.976,31.397
AS14.29,2014-04-16 15:26:03.743,10.057
AS14.29,2014-04-16 18:23:07.305,8.059
AS14.29,2014-04-16 21:11:21.032,22.08
AS14.29,2014-04-17 09:18:27.144,11.043
AS14.29,2014-04-17 12:03:19.177,13.049
AS14.29,2014-04-17 16:29:40.216,23.102
AS14.29,2014-04-17 18:53:04.924,10.07
AS14.29,2014-04-17 20:59:54.170,7.025
AS14.29,2014-04-18 10:18:46.017,33.001
AS14.29,2014-04-18 10:19:19.644,7.025
AS14.29,2014-04-18 12:51:56.809,14.07
AS14.29,2014-04-18 15:13:58.026,10.084
AS14.29,2014-04-18 18:45:21.796,30.139
AS14.29,2014-04-18 20:52:36.532,8.199
AS14.29,2014-04-19 09:15:01.459,25.13
AS14.29,2014-04-19 11:54:13.980,11.057
AS14.29,2014-04-19 16:27:25.220,10.047
AS14.29,2014-04-19 18:11:34.186,35.15
AS14.29,2014-04-19 21:09:51.605,13.04
AS14.29,2014-04-20 09:31:27.742,17.122
AS14.29,2014-04-20 13:54:33.483,12.054
AS14.29,2014-04-20 16:37:07.736,8.047
AS14.29,2014-04-20 17:51:47.786,23.102
AS14.29,2014-04-20 22:02:55.530,28.14
AS14.29,2014-04-21 09:15:20.476,8.073
AS14.29,2014-04-21 12:56:29.713,20.074
AS14.29,2014-04-21 15:06:47.052,14.06
AS14.29,2014-04-21 18:00:51.627,13.049
AS14.29,2014-04-21 18:51:10.323,64.352
AS14.29,2014-04-21 18:52:41.926,25.1
AS14.29,2014-04-21 18:53:34.115,35.179
AS14.29,2014-04-21 21:50:26.111,7.132
AS14.29,2014-04-22 08:51:37.454,15.058
AS14.29,2014-04-22 12:12:59.930,9.03
AS14.29,2014-04-22 15:04:44.821,6.026
AS14.29,2014-04-22 17:51:46.700,10.235
AS14.29,2014-04-22 21:04:08.513,7.189
AS14.29,2014-04-23 10:17:40.976,8.037
AS14.29,2014-04-23 14:14:51.119,6.035
AS14.29,2014-04-23 15:05:22.236,11.061
AS14.29,2014-04-23 18:59:07.377,7.019
AS14.29,2014-04-23 21:00:33.230,6.05
AS14.29,2014-04-24 09:31:28.414,8.034
AS14.29,2014-04-24 12:17:16.473,9.059
AS14.29,2014-04-24 15:16:11.661,6.019
AS14.29,2014-04-24 18:05:48.305,13.06
AS14.29,2014-04-24 22:19:38.657,12.045
AS14.29,2014-04-25 10:23:32.421,10.041
AS14.29,2014-04-25 12:02:05.039,9.081
AS14.29,2014-04-25 15:12:43.206,5.015
AS14.29,2014-04-25 18:12:09.563,16.181
AS14.29,2014-04-25 21:55:52.500,6.037
AS14.29,2014-04-26 09:45:26.513,6.03
AS14.29,2014-04-26 11:55:02.269,13.029
AS14.29,2014-04-26 16:42:22.013,32.202
AS14.29,2014-04-26 16:43:16.448,26.985
AS14.29,2014-04-26 16:43:56.690,5.055
AS14.29,2014-04-26 18:06:08.483,22.088
AS14.29,2014-04-26 20:51:00.954,30.06
AS14.29,2014-04-26 20:51:33.056,20.039
AS14.29,2014-04-27 09:36:17.486,8.038
AS14.29,2014-04-27 11:51:00.586,7.025
AS14.29,2014-04-27 15:06:21.410,5.011
AS14.29,2014-04-27 18:20:29.098,18.105
AS14.29,2014-04-27 21:13:27.161,15.074
AS14.29,2014-04-28 09:34:15.657,8.058
AS14.29,2014-04-28 12:06:35.315,9.021
AS14.29,2014-04-28 14:56:47.088,8.049
AS14.29,2014-04-28 18:12:40.107,9.042
AS14.29,2014-04-28 21:58:26.334,19.127
AS14.29,2014-04-29 09:18:00.361,15.11
AS14.29,2014-04-29 12:00:46.377,6.019
AS14.29,2014-04-29 15:12:56.039,16.138
AS14.29,2014-04-29 17:51:32.240,5.022
AS14.29,2014-04-29 21:07:31.029,6.036
AS14.29,2014-04-30 10:33:38.756,16.029
AS14.29,2014-04-30 12:03:38.658,25.163
AS14.29,2014-04-30 15:04:25.285,6.073
AS14.29,2014-04-30 18:30:25.148,7.023
AS14.29,2014-04-30 21:14:01.855,7.017
AS14.29,2014-05-01 09:26:36.036,7.017
AS14.29,2014-05-01 11:58:59.131,9.046
AS14.29,2014-05-01 15:14:56.023,6.021
AS14.29,2014-05-01 18:17:58.240,6.021
AS14.29,2014-05-01 21:15:07.013,7.045
AS14.29,2014-05-03 09:56:53.730,14.052
AS14.29,2014-05-04 10:20:37.157,6.048
AS14.29,2014-05-04 20:17:29.188,11.053
AS14.29,2014-05-04 21:20:40.319,10.061
AS14.29,2014-05-05 09:01:12.905,9.021
AS14.29,2014-05-05 12:24:13.490,6.023
AS14.29,2014-05-05 16:10:28.549,27.055
AS14.29,2014-05-06 20:53:22.433,2.007
AS14.29,2014-05-07 08:50:46.332,10.036
AS14.29,2014-05-07 12:07:54.410,7.033
AS14.29,2014-05-07 14:50:43.131,6.042
AS14.29,2014-05-07 15:43:22.674,707.253
AS14.29,2014-05-07 15:55:11.964,4.065
AS14.29,2014-05-07 18:05:42.483,5.013
AS14.29,2014-05-07 18:05:50.516,244.532
AS14.29,2014-05-07 20:50:43.921,11.053
AS14.29,2014-05-08 09:53:06.177,7.026
AS14.29,2014-05-08 12:31:49.457,5.034
AS14.29,2014-05-08 15:05:45.588,6.709
AS14.29,2014-05-08 17:52:17.167,9.034
AS14.29,2014-05-08 21:56:19.348,6.162
AS14.29,2014-05-09 09:15:54.617,6.016
AS14.29,2014-05-09 09:16:25.440,865.083
AS14.29,2014-05-09 09:31:15.424,1.204
AS14.29,2014-05-09 09:32:44.220,30.164
AS14.29,2014-05-09 09:34:09.543,63.327
AS14.29,2014-05-09 11:01:49.233,2.012
AS14.29,2014-05-09 12:58:26.302,6.028
AS14.29,2014-05-09 15:09:24.569,5.032
AS14.29,2014-05-09 17:54:28.091,5.153
AS14.29,2014-05-09 22:10:24.835,8.038
AS14.29,2014-05-10 09:58:05.607,12.041
AS14.29,2014-05-10 10:08:27.335,1.032
AS14.29,2014-05-10 10:11:44.198,2.214
AS14.29,2014-05-10 10:16:45.476,2.06
AS14.29,2014-05-10 10:43:16.055,3.052
AS14.29,2014-05-10 12:11:10.496,9.027
AS14.29,2014-05-10 12:11:21.536,102.565
AS14.29,2014-05-10 12:13:09.140,10.029
AS14.29,2014-05-10 12:13:21.188,5.017
AS14.29,2014-05-10 12:14:54.059,30.208
AS14.29,2014-05-10 12:15:25.289,5.015
AS14.29,2014-05-10 14:55:29.730,14.172
AS14.29,2014-05-10 18:17:50.081,7.017
