id,time,appCat.communication
AS14.23,2014-05-01 19:53:47.871,119.347
AS14.23,2014-05-01 19:55:49.752,129.237
AS14.23,2014-05-01 19:58:02.744,104.538
AS14.23,2014-05-01 19:59:48.556,21.992
AS14.23,2014-05-01 20:00:17.611,114.189
AS14.23,2014-05-01 20:02:15.851,99.386
AS14.23,2014-05-01 20:04:06.638,30.205
AS14.23,2014-05-01 20:04:52.815,80.509
AS14.23,2014-05-01 20:07:01.839,18.079
AS14.23,2014-05-01 20:07:20.926,70.584
AS14.23,2014-05-01 20:08:39.803,122.05
AS14.23,2014-05-01 20:10:42.453,13.74
AS14.23,2014-05-01 20:13:59.890,18.08
AS14.23,2014-05-01 20:15:45.917,17.48
AS14.23,2014-05-01 20:16:10.641,12.044
AS14.23,2014-05-01 20:16:22.687,44.262
AS14.23,2014-05-01 20:17:06.951,65.957
AS14.23,2014-05-01 20:18:36.779,159.318
AS14.23,2014-05-01 20:22:23.857,32.135
AS14.23,2014-05-01 20:23:30.822,19.683
AS14.23,2014-05-01 20:23:52.783,17.105
AS14.23,2014-05-01 20:24:19.829,29.235
AS14.23,2014-05-01 20:24:51.806,101.263
AS14.23,2014-05-01 20:28:36.812,63.623
AS14.23,2014-05-01 20:29:55.651,52.536
AS14.23,2014-05-01 20:30:52.819,45.471
AS14.23,2014-05-01 20:31:50.052,26.201
AS14.23,2014-05-01 20:32:39.780,15.049
AS14.23,2014-05-01 20:32:55.838,45.392
AS14.23,2014-05-01 20:34:25.690,5.278
AS14.23,2014-05-01 20:34:41.733,8.917
AS14.23,2014-05-01 20:35:35.878,18.065
AS14.23,2014-05-01 21:25:42.565,23.656
AS14.23,2014-05-01 21:26:11.798,21.146
AS14.23,2014-05-01 21:29:48.869,1.001
AS14.23,2014-05-01 21:29:52.885,16.61
AS14.23,2014-05-01 21:30:11.151,21.701
AS14.23,2014-05-01 21:40:05.582,5.269
AS14.23,2014-05-01 21:40:12.789,10.209
AS14.23,2014-05-01 21:43:46.788,23.506
AS14.23,2014-05-01 21:47:34.970,24.347
AS14.23,2014-05-01 21:59:47.957,4.025
AS14.23,2014-05-01 21:59:51.983,14.495
AS14.23,2014-05-01 22:00:06.482,135.746
AS14.23,2014-05-01 22:02:23.196,5.141
AS14.23,2014-05-01 22:02:28.957,14.466
AS14.23,2014-05-01 22:07:21.920,2.174
AS14.23,2014-05-01 22:09:01.177,5.153
AS14.23,2014-05-01 22:13:19.917,1.872
AS14.23,2014-05-01 22:13:55.252,13.944
AS14.23,2014-05-01 22:23:19.907,5.145
AS14.23,2014-05-01 22:35:56.223,3.014
AS14.23,2014-05-01 22:35:59.239,129.164
AS14.23,2014-05-01 22:40:47.075,6.062
AS14.23,2014-05-01 22:40:53.138,85.521
AS14.23,2014-05-01 22:42:35.038,5.24
AS14.23,2014-05-01 22:42:41.832,5.25
AS14.23,2014-05-01 22:42:47.532,25.118
AS14.23,2014-05-01 22:43:13.299,9.029
AS14.23,2014-05-01 22:43:22.329,16.28
AS14.23,2014-05-01 22:43:41.753,30.623
AS14.23,2014-05-01 22:44:12.378,3.178
AS14.23,2014-05-01 22:44:57.756,5.407
AS14.23,2014-05-01 22:45:03.717,33.148
AS14.23,2014-05-01 22:45:36.869,98.13
AS14.23,2014-05-01 22:47:15.608,76.906
AS14.23,2014-05-01 22:50:51.825,13.578
AS14.23,2014-05-01 22:51:05.404,74.532
AS14.23,2014-05-01 22:52:23.756,30.275
AS14.23,2014-05-01 22:53:01.994,5.26
AS14.23,2014-05-01 22:53:31.821,7.872
AS14.23,2014-05-01 22:53:48.733,5.284
AS14.23,2014-05-01 22:54:02.779,10.048
AS14.23,2014-05-01 22:54:12.829,27.103
AS14.23,2014-05-01 22:55:56.720,5.035
AS14.23,2014-05-01 22:56:16.589,5.34
AS14.23,2014-05-01 22:56:33.835,6.865
AS14.23,2014-05-01 22:58:12.802,3.01
AS14.23,2014-05-01 22:58:15.813,36.852
AS14.23,2014-05-01 22:58:54.055,4.014
AS14.23,2014-05-01 22:58:58.069,76.988
AS14.23,2014-05-01 23:02:28.755,6.061
AS14.23,2014-05-01 23:02:36.828,46.471
AS14.23,2014-05-01 23:03:54.217,4.833
AS14.23,2014-05-01 23:07:00.842,30.139
AS14.23,2014-05-01 23:07:30.983,82.027
AS14.23,2014-05-01 23:09:59.776,6.235
AS14.23,2014-05-01 23:10:06.012,172.623
AS14.23,2014-05-01 23:13:38.930,7.375
AS14.23,2014-05-01 23:13:54.607,5.284
AS14.23,2014-05-01 23:14:30.982,5.272
AS14.23,2014-05-01 23:14:39.742,5.233
AS14.23,2014-05-01 23:16:51.776,8.596
AS14.23,2014-05-01 23:17:16.378,116.764
AS14.23,2014-05-01 23:19:13.142,128.141
AS14.23,2014-05-01 23:21:21.989,47.267
AS14.23,2014-05-01 23:22:09.823,150.387
AS14.23,2014-05-01 23:24:40.742,87.469
AS14.23,2014-05-01 23:26:18.250,180.056
AS14.23,2014-05-01 23:29:19.667,5.493
AS14.23,2014-05-01 23:29:25.476,7.268
AS14.23,2014-05-01 23:29:33.240,6.022
AS14.23,2014-05-01 23:29:39.266,14.726
AS14.23,2014-05-01 23:29:59.825,3.069
AS14.23,2014-05-01 23:30:02.897,77.382
AS14.23,2014-05-01 23:31:22.289,430.354
AS14.23,2014-05-01 23:38:38.680,23.143
AS14.23,2014-05-01 23:40:13.188,577.515
AS14.23,2014-05-01 23:49:57.374,5.333
AS14.23,2014-05-01 23:50:15.890,6.032
AS14.23,2014-05-02 08:44:04.984,5.319
AS14.23,2014-05-02 08:45:44.959,5.278
AS14.23,2014-05-02 08:49:54.285,5.281
AS14.23,2014-05-02 09:12:13.673,18.074
AS14.23,2014-05-02 09:12:31.750,41.221
AS14.23,2014-05-02 09:13:12.971,19.985
AS14.23,2014-05-02 09:13:59.825,5.0
AS14.23,2014-05-02 09:14:19.668,63.17
AS14.23,2014-05-02 09:15:32.868,7.638
AS14.23,2014-05-02 09:17:43.822,2.428
AS14.23,2014-05-02 09:23:54.638,5.424
AS14.23,2014-05-02 09:26:10.789,8.028
AS14.23,2014-05-02 09:26:18.818,29.005
AS14.23,2014-05-02 09:40:02.799,3.027
AS14.23,2014-05-02 09:40:05.831,6.023
AS14.23,2014-05-02 09:41:44.951,17.201
AS14.23,2014-05-02 09:42:28.779,17.532
AS14.23,2014-05-02 09:46:01.285,5.242
AS14.23,2014-05-02 09:46:41.805,9.758
AS14.23,2014-05-02 09:48:48.763,61.341
AS14.23,2014-05-02 09:49:50.815,4.012
AS14.23,2014-05-02 10:06:27.901,5.286
AS14.23,2014-05-02 10:14:31.858,5.016
AS14.23,2014-05-02 10:16:53.747,19.261
AS14.23,2014-05-02 10:20:48.098,4.949
AS14.23,2014-05-02 10:23:45.723,5.025
AS14.23,2014-05-02 10:42:08.627,3.013
AS14.23,2014-05-02 10:43:36.296,10.617
AS14.23,2014-05-02 10:48:18.861,25.133
AS14.23,2014-05-02 11:00:50.507,85.262
AS14.23,2014-05-02 11:02:18.802,2.007
AS14.23,2014-05-02 11:02:20.811,39.192
AS14.23,2014-05-02 11:03:17.141,37.233
AS14.23,2014-05-02 11:04:27.490,106.654
AS14.23,2014-05-02 11:06:34.851,171.521
AS14.23,2014-05-02 11:09:33.321,34.982
AS14.23,2014-05-02 11:10:09.017,4.037
AS14.23,2014-05-02 11:12:55.838,4.013
AS14.23,2014-05-02 11:12:59.855,164.132
AS14.23,2014-05-02 11:15:44.450,16.617
AS14.23,2014-05-02 11:18:00.816,6.019
AS14.23,2014-05-02 11:19:22.641,30.547
AS14.23,2014-05-02 11:19:58.638,2.971
AS14.23,2014-05-02 11:21:44.303,6.03
AS14.23,2014-05-02 11:21:50.335,4.499
AS14.23,2014-05-02 11:27:00.072,6.022
AS14.23,2014-05-02 11:27:06.095,65.432
AS14.23,2014-05-02 11:28:24.812,5.034
AS14.23,2014-05-02 11:28:29.846,16.053
AS14.23,2014-05-02 11:44:24.868,22.179
AS14.23,2014-05-02 11:53:06.710,1.003
AS14.23,2014-05-02 11:53:09.737,18.068
AS14.23,2014-05-02 12:44:29.082,24.437
AS14.23,2014-05-02 12:45:08.928,93.727
AS14.23,2014-05-02 12:46:42.658,89.944
AS14.23,2014-05-02 12:48:22.101,4.012
AS14.23,2014-05-02 12:48:26.115,140.899
AS14.23,2014-05-02 12:51:18.223,29.339
AS14.23,2014-05-02 12:52:23.805,1.004
AS14.23,2014-05-02 12:52:27.826,63.805
AS14.23,2014-05-02 13:00:00.779,462.684
AS14.23,2014-05-02 13:07:44.062,208.191
AS14.23,2014-05-02 13:11:38.092,52.235
AS14.23,2014-05-02 13:16:20.927,17.811
AS14.23,2014-05-02 13:16:40.709,17.067
AS14.23,2014-05-02 13:21:29.496,61.312
AS14.23,2014-05-02 13:43:41.556,34.8
AS14.23,2014-05-02 13:45:05.960,3.013
AS14.23,2014-05-02 13:45:08.976,31.78
AS14.23,2014-05-02 13:47:49.861,11.362
AS14.23,2014-05-02 14:15:14.825,12.942
AS14.23,2014-05-02 14:15:28.420,3.016
AS14.23,2014-05-02 14:15:31.437,26.435
AS14.23,2014-05-02 14:16:05.923,5.266
AS14.23,2014-05-02 14:17:01.816,5.293
AS14.23,2014-05-02 14:17:23.769,45.892
AS14.23,2014-05-02 14:20:04.917,5.044
AS14.23,2014-05-02 14:20:09.963,24.092
AS14.23,2014-05-02 14:21:25.601,26.809
AS14.23,2014-05-02 14:24:06.734,25.068
AS14.23,2014-05-02 14:24:47.117,5.159
AS14.23,2014-05-02 14:28:06.130,37.608
AS14.23,2014-05-02 14:29:20.369,10.036
AS14.23,2014-05-02 14:31:48.793,5.335
AS14.23,2014-05-02 14:32:01.132,5.35
AS14.23,2014-05-02 15:10:46.479,5.318
AS14.23,2014-05-02 15:17:01.815,10.962
AS14.23,2014-05-02 15:26:14.828,5.182
AS14.23,2014-05-02 15:30:14.977,34.309
AS14.23,2014-05-02 15:32:19.108,5.344
AS14.23,2014-05-02 15:32:34.062,12.226
AS14.23,2014-05-02 15:32:51.855,3.027
AS14.23,2014-05-02 15:32:54.884,16.374
AS14.23,2014-05-02 15:33:29.977,5.282
AS14.23,2014-05-02 15:33:36.822,5.273
AS14.23,2014-05-02 15:34:06.430,22.883
AS14.23,2014-05-02 15:35:31.944,3.007
AS14.23,2014-05-02 15:35:34.953,15.016
AS14.23,2014-05-02 16:05:29.631,5.334
AS14.23,2014-05-02 16:13:12.589,5.352
AS14.23,2014-05-02 16:36:40.721,24.909
AS14.23,2014-05-02 17:00:10.750,10.977
AS14.23,2014-05-02 17:03:17.769,5.303
AS14.23,2014-05-02 17:36:40.799,30.213
AS14.23,2014-05-02 17:47:33.783,5.216
AS14.23,2014-05-02 17:49:26.839,5.198
AS14.23,2014-05-02 17:50:24.398,5.205
AS14.23,2014-05-02 17:55:50.943,5.133
AS14.23,2014-05-02 17:56:44.334,6.021
AS14.23,2014-05-02 17:56:50.358,19.167
AS14.23,2014-05-02 18:06:25.743,5.283
AS14.23,2014-05-02 18:06:47.638,33.742
AS14.23,2014-05-02 18:07:30.869,5.238
AS14.23,2014-05-02 18:08:41.720,5.326
AS14.23,2014-05-02 18:23:13.782,2.006
AS14.23,2014-05-02 18:23:15.789,32.645
AS14.23,2014-05-02 18:24:22.823,23.672
AS14.23,2014-05-02 18:27:56.755,5.531
AS14.23,2014-05-02 18:28:47.598,5.292
AS14.23,2014-05-02 18:32:54.737,4.257
AS14.23,2014-05-02 18:54:18.779,25.007
AS14.23,2014-05-02 18:54:53.367,5.29
AS14.23,2014-05-02 18:55:05.739,37.293
AS14.23,2014-05-02 18:55:47.984,18.876
AS14.23,2014-05-02 18:58:41.653,5.271
AS14.23,2014-05-02 19:01:17.734,13.325
AS14.23,2014-05-02 19:03:19.628,5.277
AS14.23,2014-05-02 19:03:49.799,5.536
AS14.23,2014-05-02 19:05:57.605,5.656
AS14.23,2014-05-02 19:06:30.747,5.293
AS14.23,2014-05-02 19:08:34.782,34.598
AS14.23,2014-05-02 19:09:10.105,5.299
AS14.23,2014-05-02 19:09:28.815,5.271
AS14.23,2014-05-02 19:09:52.723,5.349
AS14.23,2014-05-02 19:11:57.914,5.638
AS14.23,2014-05-02 19:12:07.744,10.188
AS14.23,2014-05-02 19:14:54.832,5.179
AS14.23,2014-05-02 19:17:17.905,5.265
AS14.23,2014-05-02 19:17:39.765,4.068
AS14.23,2014-05-02 19:17:43.834,19.885
AS14.23,2014-05-02 19:18:04.956,3.02
AS14.23,2014-05-02 19:18:07.977,99.752
AS14.23,2014-05-02 19:20:02.625,5.284
AS14.23,2014-05-02 19:20:14.713,3.011
AS14.23,2014-05-02 19:20:17.729,51.815
AS14.23,2014-05-02 19:21:11.980,25.22
AS14.23,2014-05-02 19:23:43.857,4.019
AS14.23,2014-05-02 19:23:47.877,29.675
AS14.23,2014-05-02 19:26:19.772,5.327
AS14.23,2014-05-02 19:30:20.884,44.643
AS14.23,2014-05-02 19:31:35.854,5.222
AS14.23,2014-05-02 19:47:25.851,5.164
AS14.23,2014-05-02 19:52:02.736,5.289
AS14.23,2014-05-02 19:59:28.660,11.438
AS14.23,2014-05-02 20:00:19.788,4.014
AS14.23,2014-05-02 20:00:23.803,22.074
AS14.23,2014-05-02 20:12:13.684,7.643
AS14.23,2014-05-02 20:13:42.734,27.174
AS14.23,2014-05-02 20:15:10.928,58.57
AS14.23,2014-05-02 20:16:10.484,35.237
AS14.23,2014-05-02 20:16:53.934,27.791
AS14.23,2014-05-02 20:17:22.293,3.333
AS14.23,2014-05-02 20:36:26.765,71.647
AS14.23,2014-05-02 20:37:38.907,96.985
AS14.23,2014-05-02 20:43:23.805,4.027
AS14.23,2014-05-02 20:43:27.835,16.671
AS14.23,2014-05-02 20:44:14.752,3.014
AS14.23,2014-05-02 20:44:17.767,10.458
AS14.23,2014-05-02 21:45:17.836,3.765
AS14.23,2014-05-02 21:47:43.884,1.652
AS14.23,2014-05-02 21:52:12.029,13.063
AS14.23,2014-05-02 21:53:34.341,5.309
AS14.23,2014-05-02 21:53:56.523,5.697
AS14.23,2014-05-02 22:00:16.829,11.376
AS14.23,2014-05-02 22:17:24.749,1.583
AS14.23,2014-05-02 23:05:00.979,11.317
AS14.23,2014-05-02 23:36:58.016,15.439
AS14.23,2014-05-02 23:39:13.250,57.887
AS14.23,2014-05-02 23:46:27.940,65.969
AS14.23,2014-05-02 23:47:47.694,51.092
AS14.23,2014-05-02 23:48:43.526,1.002
AS14.23,2014-05-02 23:48:45.538,50.122
AS14.23,2014-05-02 23:49:37.726,5.119
AS14.23,2014-05-02 23:52:45.857,2.237
AS14.23,2014-05-02 23:54:47.579,10.113
AS14.23,2014-05-03 00:24:49.872,1.79
AS14.23,2014-05-03 01:30:25.829,5.212
AS14.23,2014-05-03 01:30:32.986,13.041
AS14.23,2014-05-03 01:30:46.029,20.052
AS14.23,2014-05-03 06:29:22.151,15.118
AS14.23,2014-05-03 06:29:48.867,3.686
AS14.23,2014-05-03 06:30:34.542,0.117
AS14.23,2014-05-03 09:16:15.540,15.046
AS14.23,2014-05-03 09:50:00.523,5.499
AS14.23,2014-05-03 09:50:06.023,51.401
AS14.23,2014-05-03 09:51:20.724,28.785
AS14.23,2014-05-03 09:52:26.013,50.087
AS14.23,2014-05-03 10:12:34.938,9.035
AS14.23,2014-05-03 10:29:59.394,13.47
AS14.23,2014-05-03 10:30:30.786,70.273
AS14.23,2014-05-03 10:32:35.966,2.008
AS14.23,2014-05-03 10:32:37.974,12.039
AS14.23,2014-05-03 10:59:18.611,5.087
AS14.23,2014-05-03 11:03:13.993,8.786
AS14.23,2014-05-03 11:03:39.726,6.019
AS14.23,2014-05-03 11:03:45.746,46.287
AS14.23,2014-05-03 11:04:33.040,14.053
AS14.23,2014-05-03 11:15:14.723,15.02
AS14.23,2014-05-03 11:17:40.779,5.221
AS14.23,2014-05-03 11:18:28.806,31.395
AS14.23,2014-05-03 11:40:19.618,5.283
AS14.23,2014-05-03 11:46:55.765,8.73
AS14.23,2014-05-03 13:23:14.466,8.864
AS14.23,2014-05-03 13:26:11.799,8.028
AS14.23,2014-05-03 13:26:19.828,26.914
AS14.23,2014-05-03 13:27:41.668,5.313
AS14.23,2014-05-03 13:58:58.576,5.577
AS14.23,2014-05-03 14:04:07.627,5.263
AS14.23,2014-05-03 14:22:41.549,5.29
AS14.23,2014-05-03 14:23:06.759,12.025
AS14.23,2014-05-03 14:46:41.822,5.229
AS14.23,2014-05-03 14:53:20.907,27.306
AS14.23,2014-05-03 14:54:09.137,5.298
AS14.23,2014-05-03 14:55:47.744,12.463
AS14.23,2014-05-03 15:39:54.934,5.509
AS14.23,2014-05-03 15:43:40.773,5.292
AS14.23,2014-05-03 15:58:23.736,5.26
AS14.23,2014-05-03 15:59:21.691,5.329
AS14.23,2014-05-03 16:07:56.796,22.17
AS14.23,2014-05-03 16:09:11.789,5.317
AS14.23,2014-05-03 16:11:23.336,5.326
AS14.23,2014-05-03 16:19:22.572,3.014
AS14.23,2014-05-03 16:19:25.588,12.058
AS14.23,2014-05-03 16:19:37.648,33.758
AS14.23,2014-05-03 16:22:58.392,21.034
AS14.23,2014-05-03 16:23:30.918,4.022
AS14.23,2014-05-03 16:23:34.943,17.232
AS14.23,2014-05-03 16:37:16.845,22.042
AS14.23,2014-05-03 16:37:53.842,5.373
AS14.23,2014-05-03 16:48:02.950,4.013
AS14.23,2014-05-03 16:48:10.003,24.458
AS14.23,2014-05-03 16:48:37.691,29.904
AS14.23,2014-05-03 16:50:57.881,9.261
AS14.23,2014-05-03 16:53:18.729,5.281
AS14.23,2014-05-03 16:54:36.788,10.017
AS14.23,2014-05-03 17:10:19.753,21.771
AS14.23,2014-05-03 17:11:58.802,5.171
AS14.23,2014-05-03 17:13:11.770,3.012
AS14.23,2014-05-03 17:13:14.783,24.116
AS14.23,2014-05-03 17:14:10.992,52.144
AS14.23,2014-05-03 17:20:29.154,5.348
AS14.23,2014-05-03 17:20:57.778,26.651
AS14.23,2014-05-03 17:22:30.663,5.323
AS14.23,2014-05-03 17:26:06.088,2.01
AS14.23,2014-05-03 17:26:08.098,12.111
AS14.23,2014-05-03 17:44:56.736,14.07
AS14.23,2014-05-03 17:46:10.686,18.096
AS14.23,2014-05-03 17:46:42.660,5.337
AS14.23,2014-05-03 17:47:01.108,5.297
AS14.23,2014-05-03 17:47:13.894,5.35
AS14.23,2014-05-03 18:01:11.749,17.287
AS14.23,2014-05-03 18:19:34.792,29.766
AS14.23,2014-05-03 18:20:26.507,5.287
AS14.23,2014-05-03 20:42:08.780,9.915
AS14.23,2014-05-03 20:43:57.881,5.448
AS14.23,2014-05-03 20:47:32.451,43.658
AS14.23,2014-05-03 21:01:09.825,5.213
AS14.23,2014-05-03 21:01:49.528,5.245
AS14.23,2014-05-03 21:02:06.573,5.35
AS14.23,2014-05-03 21:03:37.773,25.732
AS14.23,2014-05-03 21:05:08.561,5.311
AS14.23,2014-05-03 21:08:27.808,4.021
AS14.23,2014-05-03 21:08:31.831,10.046
AS14.23,2014-05-03 21:08:41.884,77.295
AS14.23,2014-05-03 21:09:59.184,56.931
AS14.23,2014-05-03 21:11:00.394,4.014
AS14.23,2014-05-03 21:11:04.411,53.773
AS14.23,2014-05-03 21:14:08.923,8.983
AS14.23,2014-05-03 21:15:22.986,3.006
AS14.23,2014-05-03 21:15:25.994,49.576
AS14.23,2014-05-03 21:19:30.789,5.231
AS14.23,2014-05-03 21:23:00.930,5.133
AS14.23,2014-05-03 21:31:08.608,5.253
AS14.23,2014-05-03 21:32:06.565,5.322
AS14.23,2014-05-03 21:32:37.753,15.418
AS14.23,2014-05-03 21:34:38.805,5.222
AS14.23,2014-05-03 21:39:57.552,4.973
AS14.23,2014-05-03 21:40:10.744,1.003
AS14.23,2014-05-03 21:40:11.750,24.102
AS14.23,2014-05-03 21:46:12.818,10.759
AS14.23,2014-05-03 21:47:57.035,2.003
AS14.23,2014-05-03 21:56:55.676,13.58
AS14.23,2014-05-03 21:57:26.638,9.811
AS14.23,2014-05-03 21:59:55.361,5.304
AS14.23,2014-05-03 22:00:00.667,23.097
AS14.23,2014-05-03 22:00:28.086,3.015
AS14.23,2014-05-03 22:00:31.102,35.656
AS14.23,2014-05-03 22:01:33.913,5.12
AS14.23,2014-05-03 22:13:16.934,5.178
AS14.23,2014-05-03 22:30:52.969,5.326
AS14.23,2014-05-03 22:36:33.358,5.03
AS14.23,2014-05-03 22:41:32.733,5.266
AS14.23,2014-05-03 22:44:05.819,1.004
AS14.23,2014-05-03 22:44:06.826,20.889
AS14.23,2014-05-03 22:44:39.588,3.015
AS14.23,2014-05-03 22:44:42.605,38.652
AS14.23,2014-05-03 22:46:19.461,5.325
AS14.23,2014-05-03 22:48:27.815,5.191
AS14.23,2014-05-03 23:03:44.759,1.014
AS14.23,2014-05-03 23:03:45.776,12.054
AS14.23,2014-05-03 23:06:47.917,15.022
AS14.23,2014-05-03 23:08:03.819,40.111
AS14.23,2014-05-03 23:12:12.802,2.495
AS14.23,2014-05-03 23:13:21.005,1.781
AS14.23,2014-05-03 23:17:48.923,4.019
AS14.23,2014-05-03 23:50:29.895,7.036
AS14.23,2014-05-03 23:52:00.542,21.857
AS14.23,2014-05-03 23:54:51.818,4.01
AS14.23,2014-05-03 23:54:55.829,32.365
AS14.23,2014-05-03 23:57:29.832,5.283
AS14.23,2014-05-03 23:57:35.447,39.61
AS14.23,2014-05-03 23:58:21.009,8.896
AS14.23,2014-05-03 23:59:30.803,5.02
AS14.23,2014-05-03 23:59:35.825,23.401
AS14.23,2014-05-03 23:59:59.779,16.76
AS14.23,2014-05-04 00:00:18.756,24.597
AS14.23,2014-05-04 00:01:25.780,22.774
AS14.23,2014-05-04 00:07:20.852,2.013
AS14.23,2014-05-04 00:07:22.868,27.609
AS14.23,2014-05-04 00:09:19.658,5.258
AS14.23,2014-05-04 00:09:36.755,23.994
AS14.23,2014-05-04 00:10:39.821,26.846
AS14.23,2014-05-04 00:16:24.339,1.942
AS14.23,2014-05-04 00:23:29.802,5.063
AS14.23,2014-05-04 00:24:34.726,3.008
AS14.23,2014-05-04 00:24:37.737,60.487
AS14.23,2014-05-04 00:25:48.905,5.301
AS14.23,2014-05-04 00:26:08.898,11.05
AS14.23,2014-05-04 00:26:19.951,22.541
AS14.23,2014-05-04 00:27:44.921,5.232
AS14.23,2014-05-04 00:28:52.854,18.874
AS14.23,2014-05-04 00:29:58.846,9.196
AS14.23,2014-05-04 00:34:02.233,5.244
AS14.23,2014-05-04 00:37:05.900,24.544
AS14.23,2014-05-04 00:38:02.730,5.292
AS14.23,2014-05-04 00:47:58.890,9.657
AS14.23,2014-05-04 00:48:52.895,7.237
AS14.23,2014-05-04 00:49:00.134,26.889
AS14.23,2014-05-04 00:53:15.397,5.313
AS14.23,2014-05-04 00:53:34.746,9.145
AS14.23,2014-05-04 00:53:57.187,5.655
AS14.23,2014-05-04 00:54:14.026,1.02
AS14.23,2014-05-04 00:54:18.062,22.415
AS14.23,2014-05-04 00:55:14.711,5.424
AS14.23,2014-05-04 00:55:20.240,5.197
AS14.23,2014-05-04 00:59:39.816,3.015
AS14.23,2014-05-04 00:59:42.834,43.586
AS14.23,2014-05-04 01:03:16.849,5.136
AS14.23,2014-05-04 01:07:31.920,6.459
AS14.23,2014-05-04 01:07:51.841,5.273
AS14.23,2014-05-04 01:10:16.846,10.813
AS14.23,2014-05-04 01:19:50.786,27.973
AS14.23,2014-05-04 01:22:03.688,9.556
AS14.23,2014-05-04 01:22:13.546,5.303
AS14.23,2014-05-04 01:22:31.707,5.935
AS14.23,2014-05-04 01:22:37.990,5.277
AS14.23,2014-05-04 01:23:32.743,5.278
AS14.23,2014-05-04 01:23:45.776,3.01
AS14.23,2014-05-04 01:24:15.709,139.326
AS14.23,2014-05-04 01:26:55.118,479.028
AS14.23,2014-05-04 01:35:28.887,62.303
AS14.23,2014-05-04 01:37:11.441,13.056
AS14.23,2014-05-04 01:38:37.737,28.162
AS14.23,2014-05-04 01:39:24.993,54.59
AS14.23,2014-05-04 01:40:23.631,136.665
AS14.23,2014-05-04 01:44:29.105,603.621
AS14.23,2014-05-04 01:54:33.601,36.297
AS14.23,2014-05-04 01:55:10.845,21.115
AS14.23,2014-05-04 01:55:32.832,38.393
AS14.23,2014-05-04 01:56:12.269,15.262
AS14.23,2014-05-04 01:56:28.322,16.399
AS14.23,2014-05-04 01:56:45.517,15.312
AS14.23,2014-05-04 01:57:01.805,165.075
AS14.24,2014-04-14 18:26:58.461,8.035
AS14.24,2014-04-14 19:34:19.326,14.266
AS14.24,2014-04-14 19:58:11.556,47.371
AS14.24,2014-04-14 21:46:21.298,205.802
AS14.24,2014-04-14 21:51:23.296,178.106
AS14.24,2014-04-15 00:25:02.881,83.987
AS14.24,2014-04-15 00:26:57.832,31.113
AS14.24,2014-04-15 07:45:47.269,8.098
AS14.24,2014-04-15 11:05:58.391,0.713
AS14.24,2014-04-15 11:13:07.832,4.978
AS14.24,2014-04-15 11:23:11.960,5.023
AS14.24,2014-04-15 11:59:59.236,4.812
AS14.24,2014-04-15 12:00:07.964,8.062
AS14.24,2014-04-15 12:26:26.279,1.005
AS14.24,2014-04-15 12:26:29.305,92.331
AS14.24,2014-04-15 12:36:00.967,17.585
AS14.24,2014-04-15 12:43:40.016,4.86
AS14.24,2014-04-15 12:55:09.095,20.083
AS14.24,2014-04-15 13:03:51.016,12.051
AS14.24,2014-04-15 15:07:36.923,43.157
AS14.24,2014-04-15 15:37:30.102,63.276
AS14.24,2014-04-15 15:56:05.220,6.025
AS14.24,2014-04-15 16:01:02.421,43.786
AS14.24,2014-04-15 16:03:04.614,13.089
AS14.24,2014-04-15 16:27:52.368,108.445
AS14.24,2014-04-15 20:03:16.361,2.061
AS14.24,2014-04-15 20:03:33.536,9.023
AS14.24,2014-04-15 21:21:02.183,3.047
AS14.24,2014-04-15 21:21:35.635,9.023
AS14.24,2014-04-15 21:29:16.535,26.118
AS14.24,2014-04-15 21:38:57.319,107.407
AS14.24,2014-04-15 21:46:12.792,6.026
AS14.24,2014-04-15 23:09:37.520,20.068
AS14.24,2014-04-16 10:03:56.394,4.09
AS14.24,2014-04-16 10:06:03.358,121.786
AS14.24,2014-04-16 10:11:42.239,39.167
AS14.24,2014-04-16 10:18:03.194,22.083
AS14.24,2014-04-16 10:22:42.233,52.268
AS14.24,2014-04-16 10:24:06.688,34.337
AS14.24,2014-04-16 10:55:35.520,4.009
AS14.24,2014-04-16 13:02:49.328,9.042
AS14.24,2014-04-16 16:28:00.464,101.971
AS14.24,2014-04-16 16:29:55.102,566.412
AS14.24,2014-04-16 16:39:29.546,29.267
AS14.24,2014-04-16 16:40:13.990,80.328
AS14.24,2014-04-16 16:41:36.500,250.963
AS14.24,2014-04-16 16:45:49.479,209.996
AS14.24,2014-04-16 16:49:30.457,9.288
AS14.24,2014-04-16 16:49:41.756,55.489
AS14.24,2014-04-16 16:50:39.259,51.185
AS14.24,2014-04-16 16:51:32.453,17.067
AS14.24,2014-04-16 16:52:27.989,5.036
AS14.24,2014-04-16 16:53:46.349,15.495
AS14.24,2014-04-16 16:54:04.982,28.157
AS14.24,2014-04-16 16:56:26.765,46.233
AS14.24,2014-04-16 16:57:17.019,3.006
AS14.24,2014-04-16 17:36:43.292,53.193
AS14.24,2014-04-16 17:46:43.428,55.21
AS14.24,2014-04-16 17:49:01.506,4.009
AS14.24,2014-04-16 17:52:06.089,13.206
AS14.24,2014-04-16 17:52:33.128,22.18
AS14.24,2014-04-16 18:00:12.523,3.033
AS14.24,2014-04-16 18:00:17.611,74.639
AS14.24,2014-04-16 18:42:39.683,23.132
AS14.24,2014-04-16 18:44:32.049,62.207
AS14.24,2014-04-16 18:46:02.821,23.073
